Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
042024-BEL-CBC-T1-938-SSID_S17_R1_16S	042024-BEL-CBC-T1-938-SSID_S17_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	307346.0	71.3 Mbp	0.0	199-251	55.0	3.188588756645604	232.7277563397604	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
042024-BEL-CBC-T1-940-SSID_S35_R1_16S	042024-BEL-CBC-T1-940-SSID_S35_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	612429.0	141.2 Mbp	0.0	198-251	47.0	4.5064815676592715	231.02620630309798	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
042024-BEL-CBC-T2-1030-SSID_S48_R1_16S	042024-BEL-CBC-T2-1030-SSID_S48_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	551593.0	127.2 Mbp	0.0	201-251	49.0	2.8368742895576995	231.10033756773564	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
042024-BEL-CBC-T3-1011-SSID_S10_R1_16S	042024-BEL-CBC-T3-1011-SSID_S10_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	592336.0	137.4 Mbp	0.0	107-251	56.0	3.2999851435671648	232.1245323600119	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
042024-BEL-CBC-T3-1012-SSID_S27_R1_16S	042024-BEL-CBC-T3-1012-SSID_S27_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	444849.0	103.6 Mbp	0.0	203-251	49.0	2.6523606886831264	232.94827907896837	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
042024-BEL-CBC-T3-1057-SSID_S5_R1_16S	042024-BEL-CBC-T3-1057-SSID_S5_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	403845.0	94 Mbp	0.0	200-251	53.0	2.4900642573264498	233.36702571531157	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
042024-BEL-CBC-T3-942-PAST_S34_R1_16S	042024-BEL-CBC-T3-942-PAST_S34_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1039254.0	239.4 Mbp	0.0	199-251	45.0	3.1967161059760176	230.8686952371605	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
042024-BEL-CBC-T3-953-MCAV_S41_R1_16S	042024-BEL-CBC-T3-953-MCAV_S41_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	444839.0	102.5 Mbp	0.0	196-251	32.0	1.59810628114891	230.9366613538831	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T1-10-PSTR_S38_R1_16S	052022-BEL-CBC-T1-10-PSTR_S38_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	663323.0	152.8 Mbp	0.0	207-251	40.0	2.247170684568453	230.40740936165338	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T1-17-SSID_S69_R1_16S	052022-BEL-CBC-T1-17-SSID_S69_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	928064.0	214.8 Mbp	0.0	194-251	43.0	1.9049332804634163	231.00201063719743	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T1-34-PAST_S40_R1_16S	052022-BEL-CBC-T1-34-PAST_S40_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	441405.0	101.6 Mbp	0.0	130-251	49.0	3.6995502996114675	232.31397695993476	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T1-4-PSTR_S52_R1_16S	052022-BEL-CBC-T1-4-PSTR_S52_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1126435.0	259.6 Mbp	0.0	191-251	36.0	1.5168207664001918	230.9786996142698	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T1-61-PAST_S89_R1_16S	052022-BEL-CBC-T1-61-PAST_S89_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	524987.0	121.5 Mbp	0.0	111-251	48.0	3.2322705133650933	232.4717945396743	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T2-4-MCAV_S83_R1_16S	052022-BEL-CBC-T2-4-MCAV_S83_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	560037.0	129.7 Mbp	0.0	195-251	39.0	2.4003771179404216	231.21221722850456	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T2-60-PAST_S20_R1_16S	052022-BEL-CBC-T2-60-PAST_S20_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	439591.0	102 Mbp	0.0	131-251	55.0	3.1506559506450316	232.13108321143972	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T2-62-PAST_S12_R1_16S	052022-BEL-CBC-T2-62-PAST_S12_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	739820.0	171.8 Mbp	0.0	107-251	47.0	2.2521694466221516	232.34238733746045	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T2-72-OFAV_S13_R1_16S	052022-BEL-CBC-T2-72-OFAV_S13_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	628622.0	146 Mbp	0.0	200-251	51.0	2.586610077280146	232.74794232464023	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T3-40-MCAV_S1_R1_16S	052022-BEL-CBC-T3-40-MCAV_S1_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	447283.0	103.8 Mbp	0.0	200-251	52.0	2.654471553803744	232.59689614852343	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T3-48-MCAV_S7_R1_16S	052022-BEL-CBC-T3-48-MCAV_S7_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	738219.0	171.4 Mbp	0.0	201-251	44.0	1.67416444171716	232.7528924343589	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T3-49-MCAV_S2_R1_16S	052022-BEL-CBC-T3-49-MCAV_S2_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	417175.0	96.9 Mbp	0.0	206-251	38.0	1.4569425301132617	232.3775346077785	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T3-51-MCAV_S33_R1_16S	052022-BEL-CBC-T3-51-MCAV_S33_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	543684.0	125.3 Mbp	0.0	189-251	37.0	2.320833425298519	231.0944850317464	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T3-55-PAST_S88_R1_16S	052022-BEL-CBC-T3-55-PAST_S88_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1144689.0	264.8 Mbp	0.0	195-251	45.0	1.400817165186352	230.88127037125366	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T1-16-MCAV_S78_R1_16S	062019-BEL-CBC-T1-16-MCAV_S78_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	594587.0	137.6 Mbp	0.0	197-251	38.0	1.4159408126985622	230.94540159808406	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T1-17-MCAV_S65_R1_16S	062019-BEL-CBC-T1-17-MCAV_S65_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	797141.0	184.5 Mbp	0.0	202-251	36.0	1.778229949281244	231.00352196161032	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T2-25-PAST_S79_R1_16S	062019-BEL-CBC-T2-25-PAST_S79_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	391023.0	90.4 Mbp	0.0	204-251	48.0	1.8346746866552608	231.36652575423952	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T2-26-SSID_S44_R1_16S	062019-BEL-CBC-T2-26-SSID_S44_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	654418.0	150.9 Mbp	0.0	204-251	44.0	2.5407308478678763	230.69647992567442	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T3-12-PAST_S36_R1_16S	062019-BEL-CBC-T3-12-PAST_S36_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	638130.0	147 Mbp	0.0	188-251	46.0	2.416592230423268	230.93481108864964	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T3-15-MCAV_S60_R1_16S	062019-BEL-CBC-T3-15-MCAV_S60_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	966148.0	222.7 Mbp	0.0	196-251	37.0	1.7387605211623893	230.9819178842165	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T3-23-PAST_S26_R1_16S	062019-BEL-CBC-T3-23-PAST_S26_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	447773.0	104 Mbp	0.0	107-251	49.0	2.210718377392116	232.38900960977995	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T3-28-SSID_S95_R1_16S	062019-BEL-CBC-T3-28-SSID_S95_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1232779.0	283.3 Mbp	0.0	128-251	40.0	2.2860545158540178	227.97823616398398	227	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T3-31-PAST_S42_R1_16S	062019-BEL-CBC-T3-31-PAST_S42_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	910483.0	209.8 Mbp	0.0	196-251	46.0	2.351608981167139	230.9462071230325	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T3-4-PAST_S22_R1_16S	062019-BEL-CBC-T3-4-PAST_S22_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	634501.0	147.3 Mbp	0.0	201-251	46.0	1.654528519261593	232.76125096729555	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T3-7-PAST_S58_R1_16S	062019-BEL-CBC-T3-7-PAST_S58_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	738871.0	170.2 Mbp	0.0	190-251	44.0	2.315289137075349	230.92861879813933	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T3-8-MCAV_S77_R1_16S	062019-BEL-CBC-T3-8-MCAV_S77_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	256107.0	59.2 Mbp	0.0	207-251	43.0	1.98784101957385	231.4107736219627	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T3-9-MCAV_S80_R1_16S	062019-BEL-CBC-T3-9-MCAV_S80_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	661360.0	153 Mbp	0.0	203-251	35.0	1.3898633119632273	231.44802074513123	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T1-1344-SSID_S39_R1_16S	062024-BEL-CBC-T1-1344-SSID_S39_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	865598.0	199.6 Mbp	0.0	190-251	50.0	3.460959937522961	231.09734426373444	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T2-1381-SSID_S30_R1_16S	062024-BEL-CBC-T2-1381-SSID_S30_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	480350.0	111.6 Mbp	0.0	203-251	48.0	2.0281045071302177	232.34209014260435	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T3-1430-PSTR_S62_R1_16S	062024-BEL-CBC-T3-1430-PSTR_S62_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	628992.0	144.9 Mbp	0.0	198-251	39.0	1.8901671245421243	230.92979242979243	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T4-1461-OFAV_S72_R1_16S	062024-BEL-CBC-T4-1461-OFAV_S72_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1270045.0	293.8 Mbp	0.0	199-251	35.0	1.4242015046710943	230.89159084914314	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T2-1513-PAST_S53_R1_16S	082024-BEL-CBC-T2-1513-PAST_S53_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1012050.0	233.2 Mbp	0.0	199-251	41.0	1.8319253001333926	230.91760980188727	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T2-1514-MCAV_S71_R1_16S	082024-BEL-CBC-T2-1514-MCAV_S71_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	929496.0	215 Mbp	0.0	194-251	33.0	1.353744394811812	230.89529809703322	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T2-1515-MCAV_S25_R1_16S	082024-BEL-CBC-T2-1515-MCAV_S25_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	535707.0	124.5 Mbp	0.0	203-251	38.0	2.0535479282518243	232.40657112936736	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T1-177-PSTR_S50_R1_16S	092023-BEL-CBC-T1-177-PSTR_S50_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	624682.0	143.8 Mbp	0.0	197-251	53.0	4.948117602236017	230.72383868912502	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T1-190-OANN_S81_R1_16S	092023-BEL-CBC-T1-190-OANN_S81_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	590691.0	136.8 Mbp	0.0	203-251	38.0	1.9685419280131238	231.64772613769298	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T1-196-SSID_S82_R1_16S	092023-BEL-CBC-T1-196-SSID_S82_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	611942.0	141.4 Mbp	0.0	199-251	49.0	2.1910573224259813	230.73359403342147	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T2-194-OANN_S4_R1_16S	092023-BEL-CBC-T2-194-OANN_S4_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	619118.0	143.9 Mbp	0.0	199-251	38.0	1.6282841073914829	232.94244231309702	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T3-184-PAST_S37_R1_16S	092023-BEL-CBC-T3-184-PAST_S37_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1065322.0	245.4 Mbp	0.0	188-251	42.0	2.5820362294217145	230.90609505858322	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T3-198-SSID_S76_R1_16S	092023-BEL-CBC-T3-198-SSID_S76_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	451629.0	104.6 Mbp	0.0	209-251	51.0	2.919431657400211	231.63042010145494	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T3-220-SSID_S19_R1_16S	092023-BEL-CBC-T3-220-SSID_S19_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	449112.0	104.5 Mbp	0.0	208-251	50.0	2.6222857550009797	232.80433165891804	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T3-264-SSID_S59_R1_16S	092023-BEL-CBC-T3-264-SSID_S59_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	661377.0	152.6 Mbp	0.0	188-251	50.0	3.6555550011566775	231.2995560776985	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T3-90-SSID_S67_R1_16S	092023-BEL-CBC-T3-90-SSID_S67_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	913768.0	211.2 Mbp	0.0	197-251	53.0	4.1486460458234475	230.69759720191558	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
102019-BEL-CBC-T2-35-PSTR_S46_R1_16S	102019-BEL-CBC-T2-35-PSTR_S46_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	786449.0	181.2 Mbp	0.0	189-251	36.0	1.5520396109601513	230.93831449973234	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
112023-BEL-CBC-T2-309-PAST_S3_R1_16S	112023-BEL-CBC-T2-309-PAST_S3_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	363909.0	84.5 Mbp	0.0	204-251	42.0	2.3437177975812635	232.32771929246047	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
112023-BEL-CBC-T3-349-PAST_S73_R1_16S	112023-BEL-CBC-T3-349-PAST_S73_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	490786.0	113.5 Mbp	0.0	207-251	44.0	2.6744854172694414	231.3860705073087	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
112023-BEL-CBC-T3-351-OFAV_S61_R1_16S	112023-BEL-CBC-T3-351-OFAV_S61_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	966152.0	222.7 Mbp	0.0	190-251	34.0	1.554517301625417	231.05202080003974	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T1-122-PSTR_S45_R1_16S	122022-BEL-CBC-T1-122-PSTR_S45_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	677458.0	156.1 Mbp	0.0	207-251	41.0	2.6469537594950534	230.47102403396227	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T1-132-PSTR_S11_R1_16S	122022-BEL-CBC-T1-132-PSTR_S11_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	388813.0	90.3 Mbp	0.0	202-251	37.0	1.7553425425590192	232.86536329803786	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T1-133-PSTR_S32_R1_16S	122022-BEL-CBC-T1-133-PSTR_S32_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	778836.0	179.4 Mbp	0.0	201-251	42.0	2.807651418270342	230.9054332362654	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T1-134-PAST_S6_R1_16S	122022-BEL-CBC-T1-134-PAST_S6_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	727290.0	168.9 Mbp	0.0	206-251	48.0	1.4082415542630864	232.2641422266221	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T1-144-MCAV_S84_R1_16S	122022-BEL-CBC-T1-144-MCAV_S84_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	705881.0	163.3 Mbp	0.0	195-251	37.0	1.693769913059	230.96716372873047	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T1-152-PAST_S15_R1_16S	122022-BEL-CBC-T1-152-PAST_S15_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	466348.0	108.2 Mbp	0.0	206-251	52.0	3.268589122286361	232.09956298729705	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T1-155-PAST_S28_R1_16S	122022-BEL-CBC-T1-155-PAST_S28_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	498598.0	115.7 Mbp	0.0	199-251	50.0	3.127770267830998	232.64693600856802	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T2-118-OANN_S24_R1_16S	122022-BEL-CBC-T2-118-OANN_S24_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	881600.0	204.8 Mbp	0.0	198-251	42.0	1.1653811252268602	232.85372504537204	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T2-85-MCAV_S47_R1_16S	122022-BEL-CBC-T2-85-MCAV_S47_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104544.0	24.1 Mbp	0.0	191-251	66.0	6.275826446280992	231.19687404346496	230	pass	fail	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T2-86-MCAV_S8_R1_16S	122022-BEL-CBC-T2-86-MCAV_S8_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	270652.0	62.8 Mbp	0.0	127-251	69.0	1.9190695062294014	232.16380813738675	232	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T2-96-SSID_S49_R1_16S	122022-BEL-CBC-T2-96-SSID_S49_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	440065.0	101.5 Mbp	0.0	197-251	46.0	3.783986456546192	231.21471714405826	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-115-PAST_S90_R1_16S	122022-BEL-CBC-T3-115-PAST_S90_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	522423.0	120.8 Mbp	0.0	205-251	46.0	1.694029550766333	231.3797018890822	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-119-MCAV_S74_R1_16S	122022-BEL-CBC-T3-119-MCAV_S74_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	271379.0	62.8 Mbp	0.0	131-251	44.0	2.008261508812399	232.41359869407728	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-120-SSID_S85_R1_16S	122022-BEL-CBC-T3-120-SSID_S85_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	697423.0	161.5 Mbp	0.0	192-251	48.0	2.7861140226232863	231.15567955172114	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-122-PAST_S51_R1_16S	122022-BEL-CBC-T3-122-PAST_S51_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	503265.0	115.9 Mbp	0.0	193-251	47.0	3.726466175871559	230.85134968654685	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-128-MCAV_S68_R1_16S	122022-BEL-CBC-T3-128-MCAV_S68_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1040997.0	240.9 Mbp	0.0	197-251	38.0	1.296449461429764	230.99271035363213	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-129-PAST_S16_R1_16S	122022-BEL-CBC-T3-129-PAST_S16_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	530581.0	123.2 Mbp	0.0	194-251	53.0	2.3474266888561783	232.71080664403738	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
