Sample	fastqc-percent_duplicates	fastqc-percent_gc	fastqc-avg_sequence_length	fastqc-median_sequence_length	fastqc-percent_fails	fastqc-total_sequences
012024-BEL-CBC-T2-597-PAST_S54_R1_16S	98.2675031465479	43.0	230.92859556732097	230	54.54545454545454	0.923234
012024-BEL-CBC-T3-640-MCAV_S56_R1_16S	98.54407439625534	33.0	230.9389006254919	230	54.54545454545454	0.9656399999999999
022024-BEL-CBC-T1-773-SSID_S63_R1_16S	97.65187380084693	47.0	231.27244417197417	230	54.54545454545454	0.88083
022024-BEL-CBC-T3-845-SSID_S70_R1_16S	97.61730769230769	47.0	231.54951495726496	230	54.54545454545454	0.9359999999999999
022024-BEL-CBC-T3-846-OFAV_S94_R1_16S	97.90831012070566	33.0	229.6184524914887	228	54.54545454545454	1.2924
022024-BEL-CBC-T3-849-PSTR_S23_R1_16S	98.30328108544278	40.0	232.36961516559336	232	54.54545454545454	0.454819
022024-BEL-CBC-T3-850-MCAV_S43_R1_16S	98.40166160984472	33.0	230.93138317539942	230	54.54545454545454	0.749153
022024-BEL-CBC-T3-853-SSID_S75_R1_16S	95.06326323678526	48.0	231.12874399329894	230	54.54545454545454	0.45365999999999995
022024-BEL-CBC-T4-871-PSTR_S91_R1_16S	98.66819132855431	36.0	232.41207152425596	232	54.54545454545454	1.4534369999999999
042024-BEL-CBC-T1-932-SSID_S18_R1_16S	95.33682367195912	54.0	232.1376270942594	232	54.54545454545454	0.444847
042024-BEL-CBC-T1-938-SSID_S17_R1_16S	96.8114112433544	55.0	232.7277563397604	232	54.54545454545454	0.307346
042024-BEL-CBC-T1-940-SSID_S35_R1_16S	95.49351843234072	47.0	231.02620630309798	230	54.54545454545454	0.612429
042024-BEL-CBC-T2-1030-SSID_S48_R1_16S	97.1631257104423	49.0	231.10033756773564	230	54.54545454545454	0.551593
042024-BEL-CBC-T3-1011-SSID_S10_R1_16S	96.70001485643283	56.0	232.1245323600119	232	54.54545454545454	0.592336
042024-BEL-CBC-T3-1012-SSID_S27_R1_16S	97.34763931131687	49.0	232.94827907896837	232	54.54545454545454	0.444849
042024-BEL-CBC-T3-1057-SSID_S5_R1_16S	97.50993574267355	53.0	233.36702571531157	232	54.54545454545454	0.40384499999999995
042024-BEL-CBC-T3-942-PAST_S34_R1_16S	96.80328389402398	45.0	230.8686952371605	230	54.54545454545454	1.039254
042024-BEL-CBC-T3-953-MCAV_S41_R1_16S	98.40189371885108	32.0	230.9366613538831	230	54.54545454545454	0.444839
052022-BEL-CBC-T1-10-PSTR_S38_R1_16S	97.75282931543154	40.0	230.40740936165338	230	54.54545454545454	0.663323
052022-BEL-CBC-T1-17-SSID_S69_R1_16S	98.09506671953659	43.0	231.00201063719743	230	54.54545454545454	0.928064
052022-BEL-CBC-T1-34-PAST_S40_R1_16S	96.30044970038853	49.0	232.31397695993476	232	54.54545454545454	0.441405
052022-BEL-CBC-T1-4-PSTR_S52_R1_16S	98.48317923359981	36.0	230.9786996142698	230	54.54545454545454	1.1264349999999999
052022-BEL-CBC-T1-61-PAST_S89_R1_16S	96.7677294866349	48.0	232.4717945396743	232	54.54545454545454	0.524987
052022-BEL-CBC-T2-4-MCAV_S83_R1_16S	97.59962288205958	39.0	231.21221722850456	230	54.54545454545454	0.560037
052022-BEL-CBC-T2-60-PAST_S20_R1_16S	96.84934404935497	55.0	232.13108321143972	232	54.54545454545454	0.43959099999999995
052022-BEL-CBC-T2-62-PAST_S12_R1_16S	97.74783055337785	47.0	232.34238733746045	232	54.54545454545454	0.7398199999999999
052022-BEL-CBC-T2-72-OFAV_S13_R1_16S	97.41338992271986	51.0	232.74794232464023	232	54.54545454545454	0.628622
052022-BEL-CBC-T3-40-MCAV_S1_R1_16S	97.34552844619625	52.0	232.59689614852343	232	54.54545454545454	0.447283
052022-BEL-CBC-T3-48-MCAV_S7_R1_16S	98.32583555828285	44.0	232.7528924343589	232	54.54545454545454	0.738219
052022-BEL-CBC-T3-49-MCAV_S2_R1_16S	98.54305746988673	38.0	232.3775346077785	232	54.54545454545454	0.41717499999999996
052022-BEL-CBC-T3-51-MCAV_S33_R1_16S	97.67916657470148	37.0	231.0944850317464	230	54.54545454545454	0.543684
052022-BEL-CBC-T3-55-PAST_S88_R1_16S	98.59918283481365	45.0	230.88127037125366	230	54.54545454545454	1.1446889999999998
062019-BEL-CBC-T1-16-MCAV_S78_R1_16S	98.58405918730143	38.0	230.94540159808406	230	54.54545454545454	0.594587
062019-BEL-CBC-T1-17-MCAV_S65_R1_16S	98.22177005071876	36.0	231.00352196161032	230	54.54545454545454	0.797141
062019-BEL-CBC-T2-25-PAST_S79_R1_16S	98.16532531334474	48.0	231.36652575423952	231	54.54545454545454	0.391023
062019-BEL-CBC-T2-26-SSID_S44_R1_16S	97.45926915213212	44.0	230.69647992567442	230	54.54545454545454	0.6544179999999999
062019-BEL-CBC-T3-12-PAST_S36_R1_16S	97.58340776957674	46.0	230.93481108864964	230	54.54545454545454	0.63813
062019-BEL-CBC-T3-15-MCAV_S60_R1_16S	98.26123947883761	37.0	230.9819178842165	230	54.54545454545454	0.966148
062019-BEL-CBC-T3-23-PAST_S26_R1_16S	97.78928162260789	49.0	232.38900960977995	232	54.54545454545454	0.447773
062019-BEL-CBC-T3-28-SSID_S95_R1_16S	97.71394548414598	40.0	227.97823616398398	227	54.54545454545454	1.2327789999999998
062019-BEL-CBC-T3-31-PAST_S42_R1_16S	97.64839101883287	46.0	230.9462071230325	230	54.54545454545454	0.9104829999999999
062019-BEL-CBC-T3-4-PAST_S22_R1_16S	98.34547148073841	46.0	232.76125096729555	232	54.54545454545454	0.634501
062019-BEL-CBC-T3-7-PAST_S58_R1_16S	97.68471086292465	44.0	230.92861879813933	230	54.54545454545454	0.7388709999999999
062019-BEL-CBC-T3-8-MCAV_S77_R1_16S	98.01215898042615	43.0	231.4107736219627	231	54.54545454545454	0.256107
062019-BEL-CBC-T3-9-MCAV_S80_R1_16S	98.61013668803677	35.0	231.44802074513123	231	54.54545454545454	0.66136
062024-BEL-CBC-T1-1344-SSID_S39_R1_16S	96.53904006247704	50.0	231.09734426373444	230	54.54545454545454	0.865598
062024-BEL-CBC-T2-1381-SSID_S30_R1_16S	97.97189549286978	48.0	232.34209014260435	232	54.54545454545454	0.48035
062024-BEL-CBC-T3-1430-PSTR_S62_R1_16S	98.10983287545787	39.0	230.92979242979243	230	54.54545454545454	0.628992
062024-BEL-CBC-T4-1461-OFAV_S72_R1_16S	98.57579849532891	35.0	230.89159084914314	230	54.54545454545454	1.2700449999999999
082024-BEL-CBC-T2-1513-PAST_S53_R1_16S	98.16807469986661	41.0	230.91760980188727	230	54.54545454545454	1.01205
082024-BEL-CBC-T2-1514-MCAV_S71_R1_16S	98.64625560518819	33.0	230.89529809703322	230	54.54545454545454	0.929496
082024-BEL-CBC-T2-1515-MCAV_S25_R1_16S	97.94645207174817	38.0	232.40657112936736	232	54.54545454545454	0.5357069999999999
092023-BEL-CBC-T1-177-PSTR_S50_R1_16S	95.05188239776399	53.0	230.72383868912502	230	54.54545454545454	0.624682
