Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
082024-BEL-CBC-T3-1558-MCAV_S34_R2_16S	(1.0, 2.3031005123003094)	(2.0, 0.5612194367997887)	(3.0, 0.4087598250916108)	(4.0, 0.3805487945786803)	(5.0, 0.3691443354351552)	(6.0, 0.3367316620798732)	(7.0, 0.3760470343904467)	(8.0, 0.36014081505868795)	(9.0, 0.3457351824563404)	('>10', 7.224124632731398)	('>50', 3.196549850991738)	('>100', 6.014051494134207)	('>500', 2.6182237254766614)	('>1k', 5.884400800713078)	('>5k', 4.785671197438198)	('>10k+', 64.83555070032384)
082024-BEL-CBC-T3-1560-PSTR_S54_R2_16S	(1.0, 1.7978528334567059)	(2.0, 0.4509146503718111)	(3.0, 0.3236715677025125)	(4.0, 0.2331983492266233)	(5.0, 0.2080400210942905)	(6.0, 0.17997880894668855)	(7.0, 0.19981518305102786)	(8.0, 0.181914064956868)	(9.0, 0.1654643888703427)	('>10', 3.979370170931487)	('>50', 1.4231388884857106)	('>100', 3.6980323284516503)	('>500', 2.2799734869926604)	('>1k', 11.542592565714036)	('>5k', 6.715580262323952)	('>10k+', 66.62046242942364)
082024-BEL-CBC-T3-1561-MCAV_S38_R2_16S	(1.0, 2.6937030257450845)	(2.0, 0.5699582345957553)	(3.0, 0.4015722333375903)	(4.0, 0.3187982158651777)	(5.0, 0.26251188398393716)	(6.0, 0.25541696820058746)	(7.0, 0.2582549345139273)	(8.0, 0.24406510294722802)	(9.0, 0.2383891703205483)	('>10', 6.756488300483873)	('>50', 3.179941254097314)	('>100', 6.58360885256292)	('>500', 3.1033161636371376)	('>1k', 9.828113840288715)	('>5k', 4.704875153131932)	('>10k+', 60.60098666628827)
082024-BEL-CBC-T3-1562-OFAV_S31_R2_16S	(1.0, 0.9986629896439919)	(2.0, 0.190010007913485)	(3.0, 0.12205675346000976)	(4.0, 0.08124778585131809)	(5.0, 0.06354230784119791)	(6.0, 0.0472865815148332)	(7.0, 0.04329205293937925)	(8.0, 0.04046966402313187)	(9.0, 0.03789404135092798)	('>10', 0.7634947590705488)	('>50', 0.7535932635283038)	('>100', 2.0785891880295546)	('>500', 1.1728336892679354)	('>1k', 4.153368922166687)	('>5k', 1.8932985845334014)	('>10k+', 87.5603594088653)
082024-BEL-CBC-T4-1606-PSTR_S25_R2_16S	(1.0, 1.8461471100588902)	(2.0, 0.4234597979027168)	(3.0, 0.2692753958598517)	(4.0, 0.1863973704209891)	(5.0, 0.14230000594219805)	(6.0, 0.1276008844492677)	(7.0, 0.09632615786856483)	(8.0, 0.10758505943761787)	(9.0, 0.087256487160161)	('>10', 1.7964202947955727)	('>50', 0.6223670589559871)	('>100', 4.985191416964038)	('>500', 6.336885099782015)	('>1k', 10.648418906197712)	('>5k', 2.811910666870995)	('>10k+', 69.51245828733342)
082024-BEL-CBC-T4-1607-PSTR_S90_R2_16S	(1.0, 5.299377509740405)	(2.0, 2.397408529758617)	(3.0, 1.280807296720357)	(4.0, 0.6329397363746287)	(5.0, 0.47769036707519147)	(6.0, 0.18809058203585663)	(7.0, 0.10449476779769813)	(8.0, 0.1791338876531968)	(9.0, 0.02687008314797952)	('>10', 2.4795115615996655)	('>50', 3.678215826478974)	('>100', 13.317111764618073)	('>500', 3.5423726283419663)	('>1k', 8.87906969801012)	('>5k', 0.0)	('>10k+', 57.516905760647276)
082024-BEL-CBC-T4-1609-OFAV_S12_R2_16S	(1.0, 1.2126372777746166)	(2.0, 0.21744962078411928)	(3.0, 0.13687132672720032)	(4.0, 0.0979539413251827)	(5.0, 0.08941853564954437)	(6.0, 0.0755993074127966)	(7.0, 0.07326223204922896)	(8.0, 0.05608980872562328)	(9.0, 0.0722461123259387)	('>10', 1.8578733020639424)	('>50', 1.4648381930952632)	('>100', 3.955449246852061)	('>500', 1.5826064690246062)	('>1k', 4.2139501044571075)	('>5k', 1.4205353731598072)	('>10k+', 83.47321914857297)
092023-BEL-CBC-T1-171-PAST_S42_R2_16S	(1.0, 2.344267459330221)	(2.0, 0.8860923086864511)	(3.0, 0.6730505161467505)	(4.0, 0.5621880098867547)	(5.0, 0.4735383919484338)	(6.0, 0.38408103261659743)	(7.0, 0.37883071355874703)	(8.0, 0.3101726951099336)	(9.0, 0.27261272031146505)	('>10', 5.384202193825625)	('>50', 2.3929338782895266)	('>100', 8.824372788807935)	('>500', 6.901342466196023)	('>1k', 19.02008852845673)	('>5k', 6.017067575644981)	('>10k+', 45.17515872118383)
092023-BEL-CBC-T1-175-PAST_S7_R2_16S	(1.0, 3.410247124355459)	(2.0, 1.1368927518236847)	(3.0, 0.7398209943608051)	(4.0, 0.5320157966440754)	(5.0, 0.3837066928794385)	(6.0, 0.33369548347043304)	(7.0, 0.3304620001034715)	(8.0, 0.22591270457171436)	(9.0, 0.24057116250194008)	('>10', 4.975253073964854)	('>50', 2.4117474606377294)	('>100', 7.65645748184938)	('>500', 3.6784106782554713)	('>1k', 13.090218497249385)	('>5k', 4.260868815424146)	('>10k+', 56.593719281908015)
092023-BEL-CBC-T2-174-SSID_S46_R2_16S	(1.0, 2.218457476448523)	(2.0, 0.7943364261592487)	(3.0, 0.6086546768240007)	(4.0, 0.5220779900745345)	(5.0, 0.4038998777080926)	(6.0, 0.342192951947134)	(7.0, 0.26964056650697665)	(8.0, 0.3036728710175659)	(9.0, 0.2860957467098989)	('>10', 4.282273657126402)	('>50', 2.768210087773427)	('>100', 7.825560130594293)	('>500', 4.188217343011972)	('>1k', 14.264210357040014)	('>5k', 2.480618415590535)	('>10k+', 58.44188142546738)
092023-BEL-CBC-T2-181-PAST_S63_R2_16S	(1.0, 2.6214343457674096)	(2.0, 0.6940755283520037)	(3.0, 0.49439889132694304)	(4.0, 0.3686337914308812)	(5.0, 0.312969165030604)	(6.0, 0.2792470262154983)	(7.0, 0.22150363783346805)	(8.0, 0.20880009238942143)	(9.0, 0.20683681718443236)	('>10', 3.96188936366786)	('>50', 1.889017207529738)	('>100', 7.4058205335489085)	('>500', 5.524540940062363)	('>1k', 24.329368287331103)	('>5k', 8.392655040997806)	('>10k+', 43.08880933133156)
092023-BEL-CBC-T2-184-MCAV_S37_R2_16S	(1.0, 1.5613302055536173)	(2.0, 0.26522620023521765)	(3.0, 0.16210721556958832)	(4.0, 0.12513942000327635)	(5.0, 0.10197375092521668)	(6.0, 0.0871319583786022)	(7.0, 0.07524424815861666)	(8.0, 0.07241359741271548)	(9.0, 0.06436184218925717)	('>10', 1.1390182597298126)	('>50', 0.5688099381854524)	('>100', 1.5135904550151156)	('>500', 0.7594207800007582)	('>1k', 3.123101094448487)	('>5k', 3.776688628422516)	('>10k+', 86.60444240577175)
092023-BEL-CBC-T3-171-OFAV_S78_R2_16S	(1.0, 1.8090995727548211)	(2.0, 0.46569627141214803)	(3.0, 0.3421173799912195)	(4.0, 0.26730810227795954)	(5.0, 0.2041801691653387)	(6.0, 0.1874855808402586)	(7.0, 0.17307858916613694)	(8.0, 0.14991058904153595)	(9.0, 0.12484437041933108)	('>10', 2.7251116785216087)	('>50', 1.7469937572947563)	('>100', 8.260706195687833)	('>500', 5.035973674143052)	('>1k', 10.17016798746981)	('>5k', 5.473050651283633)	('>10k+', 62.86427543053056)
092023-BEL-CBC-T3-173-OFAV_S84_R2_16S	(1.0, 2.1040837597119575)	(2.0, 0.44333901838165624)	(3.0, 0.2662023877202956)	(4.0, 0.1936706462004927)	(5.0, 0.14615311730149708)	(6.0, 0.1281978396816373)	(7.0, 0.10877392457835891)	(8.0, 0.09740382793253742)	(9.0, 0.09081864695849914)	('>10', 2.825042637862422)	('>50', 2.192107257911692)	('>100', 7.439122607542164)	('>500', 4.627392457835891)	('>1k', 11.833854462762934)	('>5k', 5.397716505590298)	('>10k+', 62.10612090202767)
092023-BEL-CBC-T3-178-PAST_S74_R2_16S	(1.0, 1.2956402942614964)	(2.0, 0.26691302199378464)	(3.0, 0.18388184043605904)	(4.0, 0.14457788691330004)	(5.0, 0.11121375916407694)	(6.0, 0.10388376140099005)	(7.0, 0.11146651770763166)	(8.0, 0.09908134907345037)	(9.0, 0.10236721013966173)	('>10', 1.8802708055035644)	('>50', 1.112643108727879)	('>100', 4.744909758880987)	('>500', 0.7065865085072206)	('>1k', 1.1858167070869703)	('>5k', 0.8452245696469848)	('>10k+', 87.10552290055594)
092023-BEL-CBC-T3-195-PSTR_S66_R2_16S	(1.0, 2.5482541747993928)	(2.0, 0.7084508060435192)	(3.0, 0.48796356538711777)	(4.0, 0.4771199306007373)	(5.0, 0.3975999421672811)	(6.0, 0.4229017566688354)	(7.0, 0.3415744957709824)	(8.0, 0.3469963131641726)	(9.0, 0.3903708523096942)	('>10', 8.21405335068315)	('>50', 3.374177691028699)	('>100', 16.469673968047424)	('>500', 3.0235668329357335)	('>1k', 10.727969348659004)	('>5k', 0.0)	('>10k+', 52.069326971734256)
092023-BEL-CBC-T4-92-PSTR_S43_R2_16S	(1.0, 2.946447063908725)	(2.0, 1.0121658006825816)	(3.0, 0.6699745157543067)	(4.0, 0.5763221640897261)	(5.0, 0.5267944781132653)	(6.0, 0.5565110896991419)	(7.0, 0.46646075156012207)	(8.0, 0.33858927140271416)	(9.0, 0.429540112923124)	('>10', 10.042413709263478)	('>50', 2.218840331745446)	('>100', 5.855072985799062)	('>500', 3.0364974020477447)	('>1k', 6.284613098722186)	('>5k', 0.0)	('>10k+', 65.03975722428838)
092023-BEL-CBC-T4-94-MCAV_S85_R2_16S	(1.0, 2.4860534058611847)	(2.0, 0.7914657411578871)	(3.0, 0.485975538535983)	(4.0, 0.31258169116706436)	(5.0, 0.21343990032982374)	(6.0, 0.13849259982312992)	(7.0, 0.12361437875779367)	(8.0, 0.11346381672256427)	(9.0, 0.09135505831706463)	('>10', 2.5853342454934287)	('>50', 2.4910591624812977)	('>100', 10.002475068551057)	('>500', 5.031341598393708)	('>1k', 11.80621603733182)	('>5k', 7.0521377361743784)	('>10k+', 56.274994020901815)
102019-BEL-CBC-T1-29-PSTR_S22_R2_16S	(1.0, 1.5257156137723982)	(2.0, 0.3737612728457292)	(3.0, 0.20574015019030964)	(4.0, 0.12496809122670659)	(5.0, 0.07429505423538958)	(6.0, 0.05372103921635863)	(7.0, 0.04267203115058274)	(8.0, 0.038100027813020305)	(9.0, 0.0377190275348901)	('>10', 0.6711319899263527)	('>50', 0.5353053907729353)	('>100', 1.2553959164390192)	('>500', 0.12477759108764148)	('>1k', 1.4005570224066264)	('>5k', 2.0781660170611924)	('>10k+', 91.45797376432084)
112023-BEL-CBC-T1-276-MCAV_S26_R2_16S	(1.0, 1.3052214786582654)	(2.0, 0.4030656700670393)	(3.0, 0.3022992525502795)	(4.0, 0.27029109639789695)	(5.0, 0.2904443799012489)	(6.0, 0.27029109639789695)	(7.0, 0.29459358532840957)	(8.0, 0.2465813510998358)	(9.0, 0.24539586383493273)	('>10', 3.995092082723301)	('>50', 1.904485291066761)	('>100', 9.776120730023058)	('>500', 2.731362658336643)	('>1k', 6.532627573248294)	('>5k', 3.2180051805793477)	('>10k+', 68.21412270978679)
112023-BEL-CBC-T2-304-OFAV_S72_R2_16S	(1.0, 1.5410140047821208)	(2.0, 0.3571951398038355)	(3.0, 0.27521592738984046)	(4.0, 0.20202020202020202)	(5.0, 0.17139999024056995)	(6.0, 0.1566388522910262)	(7.0, 0.1579807739228029)	(8.0, 0.13955984970477725)	(9.0, 0.12845849802371542)	('>10', 1.9345630215195433)	('>50', 1.015712682379349)	('>100', 3.9873371395110526)	('>500', 1.1571024252183673)	('>1k', 5.606792563314302)	('>5k', 8.0467720685112)	('>10k+', 75.1222368613673)
112023-BEL-CBC-T2-307-SSID_S62_R2_16S	(1.0, 1.6354684204462357)	(2.0, 0.40301816873623)	(3.0, 0.28780293963427395)	(4.0, 0.23701418558116677)	(5.0, 0.21161980855461318)	(6.0, 0.18340383408066477)	(7.0, 0.18434436656312972)	(8.0, 0.15706892457164626)	(9.0, 0.18516733248528655)	('>10', 2.928935716956155)	('>50', 1.9559548638461666)	('>100', 3.266469311600763)	('>500', 1.9951045284287698)	('>1k', 6.983336115741927)	('>5k', 5.946986886625863)	('>10k+', 73.4383045961471)
112023-BEL-CBC-T2-310-MCAV_S55_R2_16S	(1.0, 1.9915951814657267)	(2.0, 0.4906735629280281)	(3.0, 0.36736292931260744)	(4.0, 0.23377640956256834)	(5.0, 0.19695448424685247)	(6.0, 0.17212109275485804)	(7.0, 0.1588480731643093)	(8.0, 0.13358651975003907)	(9.0, 0.12909081956614354)	('>10', 2.4525114907955894)	('>50', 0.7604155739617608)	('>100', 2.4535818956012783)	('>500', 2.0489688790506793)	('>1k', 9.466231939594916)	('>5k', 11.630804537660053)	('>10k+', 67.31347661058459)
112023-BEL-CBC-T3-352-PAST_S30_R2_16S	(1.0, 2.563769671478888)	(2.0, 0.5721391085956291)	(3.0, 0.3955280926793726)	(4.0, 0.32770409036932746)	(5.0, 0.28204040564573263)	(6.0, 0.28405497997177354)	(7.0, 0.29379208921430483)	(8.0, 0.2829357720128619)	(9.0, 0.2729748211785484)	('>10', 6.184743180945708)	('>50', 3.1295292947087203)	('>100', 8.8865111937584)	('>500', 4.529994213694852)	('>1k', 7.876202169248867)	('>5k', 4.974319773382772)	('>10k+', 59.14376114311424)
112023-BEL-CBC-T3-355-PSTR_S10_R2_16S	(1.0, 2.4208234362628662)	(2.0, 0.556215360253365)	(3.0, 0.29097387173396677)	(4.0, 0.23357086302454474)	(5.0, 0.1979414093428345)	(6.0, 0.11876484560570072)	(7.0, 0.1731987331749802)	(8.0, 0.09501187648456057)	(9.0, 0.1514251781472684)	('>10', 5.501781472684086)	('>50', 5.053444180522566)	('>100', 9.596199524940618)	('>500', 1.283650039588282)	('>1k', 11.84085510688836)	('>5k', 12.745447347585115)	('>10k+', 49.740696753760886)
112023-BEL-CBC-T4-399-MCAV_S9_R2_16S	(1.0, 2.2269842639955866)	(2.0, 0.5749477405529556)	(3.0, 0.37153933625811103)	(4.0, 0.30023380707726144)	(5.0, 0.26645750378106947)	(6.0, 0.2476928908387407)	(7.0, 0.2942291309357162)	(8.0, 0.2822197786526257)	(9.0, 0.212790710766009)	('>10', 4.075298638814977)	('>50', 1.6024979452748829)	('>100', 3.9139229675109495)	('>500', 0.9250954180568118)	('>1k', 6.652055288055574)	('>5k', 6.015184324792933)	('>10k+', 72.0388502546358)
112023-BEL-CBC-T4-401-MCAV_S53_R2_16S	(1.0, 1.4818489357020042)	(2.0, 0.35731469428706764)	(3.0, 0.2573560950501844)	(4.0, 0.16411113307547995)	(5.0, 0.17530052851244446)	(6.0, 0.1342727452435745)	(7.0, 0.11226693421754422)	(8.0, 0.12532122889400288)	(9.0, 0.1074181961948596)	('>10', 2.4116876965137575)	('>50', 0.9704935642327245)	('>100', 2.2106515584962945)	('>500', 0.0)	('>1k', 4.358642502545587)	('>5k', 6.565564262562893)	('>10k+', 80.56774992447157)
122022-BEL-CBC-T3-123-PAST_S20_R2_16S	(1.0, 4.584208502203946)	(2.0, 3.234032482324054)	(3.0, 2.2986125491820255)	(4.0, 1.4057923852912464)	(5.0, 0.9259533177528623)	(6.0, 0.47214744253468627)	(7.0, 0.31890660592255127)	(8.0, 0.22246546164541606)	(9.0, 0.13844925006656214)	('>10', 1.3200011833269236)	('>50', 0.2834067982131763)	('>100', 1.6406827796349437)	('>500', 0.746087625358696)	('>1k', 2.23057125107239)	('>5k', 0.0)	('>10k+', 80.17868236547052)
122022-BEL-CBC-T3-124-PAST_S64_R2_16S	(1.0, 3.520940219913169)	(2.0, 0.8510222599619388)	(3.0, 0.5917704456688978)	(4.0, 0.4486183569070883)	(5.0, 0.4048461302909444)	(6.0, 0.333645813177131)	(7.0, 0.301145404573728)	(8.0, 0.2870556320578019)	(9.0, 0.25530667798858164)	('>10', 4.664841884572827)	('>50', 2.7548323223138786)	('>100', 7.435642615738088)	('>500', 1.5012182956635438)	('>1k', 9.66088735508669)	('>5k', 1.0837853019250385)	('>10k+', 65.90444128416065)
122022-BEL-CBC-T3-126-SSID_S77_R2_16S	(1.0, 3.113646934256975)	(2.0, 0.6790138010412402)	(3.0, 0.4681079992026732)	(4.0, 0.419239581703493)	(5.0, 0.39330502680261237)	(6.0, 0.3703711642043128)	(7.0, 0.3450796147968424)	(8.0, 0.3360775378890987)	(9.0, 0.3433649334810817)	('>10', 13.488326235267136)	('>50', 6.757559065412949)	('>100', 17.551477948126603)	('>500', 6.152705231278359)	('>1k', 12.08893194644193)	('>5k', 6.225364852033719)	('>10k+', 31.267428128060974)
122022-BEL-CBC-T3-127-OFAV_S32_R2_16S	(1.0, 2.628648057629445)	(2.0, 0.7648045191760826)	(3.0, 0.5695328744958498)	(4.0, 0.47579796225502)	(5.0, 0.46132502043737683)	(6.0, 0.3731305312361136)	(7.0, 0.39574450282618107)	(8.0, 0.3401141327146151)	(9.0, 0.30834150263057025)	('>10', 5.704148193878624)	('>50', 3.3236884744501696)	('>100', 10.965967103455528)	('>500', 6.360744858996234)	('>1k', 17.612891772924065)	('>5k', 6.313481658372992)	('>10k+', 43.40163883452114)
122022-BEL-CBC-T3-141-PSTR_S80_R2_16S	(1.0, 2.004775644214506)	(2.0, 0.5167396278977215)	(3.0, 0.3460476569495573)	(4.0, 0.2667645010446722)	(5.0, 0.2160854641329221)	(6.0, 0.15763356879912446)	(7.0, 0.14473062381852553)	(8.0, 0.11192916127748484)	(9.0, 0.11192916127748484)	('>10', 1.4497935528803103)	('>50', 0.7342242065466122)	('>100', 2.9838448910556163)	('>500', 3.848653119092628)	('>1k', 21.88836931648592)	('>5k', 8.641397622127151)	('>10k+', 56.57708188239976)
122022-BEL-CBC-T3-142-MCAV_S24_R2_16S	(1.0, 3.0080196776755748)	(2.0, 0.9787593840477593)	(3.0, 0.653360321811986)	(4.0, 0.3382100489379692)	(5.0, 0.3971405877680699)	(6.0, 0.2613441287247944)	(7.0, 0.21522457659688948)	(8.0, 0.20497578723513285)	(9.0, 0.18447820851161956)	('>10', 3.382100489379692)	('>50', 0.5893053883010069)	('>100', 3.3077967665069563)	('>500', 1.675677060647211)	('>1k', 11.066130313356735)	('>5k', 26.382946014502036)	('>10k+', 47.35453124599657)
122023-BEL-CBC-T1-507-PAST_S51_R2_16S	(1.0, 1.7723071874831038)	(2.0, 0.5004073733646802)	(3.0, 0.35684788100596054)	(4.0, 0.2841359303307648)	(5.0, 0.2880511892132753)	(6.0, 0.28972915730577986)	(7.0, 0.3210512283658642)	(8.0, 0.29084780270078286)	(9.0, 0.305390192835822)	('>10', 7.9134839651504665)	('>50', 3.9875979513873996)	('>100', 9.789079410772182)	('>500', 3.5019194090569257)	('>1k', 13.442575270852016)	('>5k', 3.908174128342186)	('>10k+', 53.04840192183279)
122023-BEL-CBC-T1-508-SSID_S75_R2_16S	(1.0, 2.1049234241344137)	(2.0, 1.0257231772446824)	(3.0, 0.8502147328148962)	(4.0, 0.7406691936741574)	(5.0, 0.7032116867421628)	(6.0, 0.648792289878699)	(7.0, 0.6959086507994469)	(8.0, 0.6445518173958317)	(9.0, 0.6148685100157605)	('>10', 12.104664284149349)	('>50', 6.1552813906865085)	('>100', 19.774265514828695)	('>500', 11.927742348891941)	('>1k', 20.317045992635713)	('>5k', 12.877137021445012)	('>10k+', 8.81499996466273)
122023-BEL-CBC-T2-513-SSID_S45_R2_16S	(1.0, 5.505145849826442)	(2.0, 2.8835028317398455)	(3.0, 2.539431216125693)	(4.0, 2.262346994701906)	(5.0, 1.8193167285792584)	(6.0, 1.5437549479325254)	(7.0, 1.4440350770355033)	(8.0, 1.278850252725169)	(9.0, 1.2126240789233298)	('>10', 17.105383350587662)	('>50', 6.971256318129225)	('>100', 11.58577431337921)	('>500', 2.7868278423969306)	('>1k', 16.229979903781743)	('>5k', 9.005237196273065)	('>10k+', 15.826533097862495)
122023-BEL-CBC-T2-515-PAST_S73_R2_16S	(1.0, 1.8763707706413324)	(2.0, 0.5289398073187657)	(3.0, 0.41467989109079206)	(4.0, 0.31212464920812305)	(5.0, 0.333025853396167)	(6.0, 0.32271459266339864)	(7.0, 0.34333711412893536)	(8.0, 0.3188130345482971)	(9.0, 0.34612394135400787)	('>10', 6.465160479445756)	('>50', 2.55830739261658)	('>100', 10.85998701338513)	('>500', 3.676382475315678)	('>1k', 5.171793964289596)	('>5k', 2.2511990324135875)	('>10k+', 64.22103998818385)
122023-BEL-CBC-T2-518-MCAV_S27_R2_16S	(1.0, 1.76017601760176)	(2.0, 0.5419060424560975)	(3.0, 0.37587092042537584)	(4.0, 0.21187303915576744)	(5.0, 0.16807236279183474)	(6.0, 0.1497371959418164)	(7.0, 0.11765065395428433)	(8.0, 0.09778755653343113)	(9.0, 0.10542720938760543)	('>10', 1.841665648046286)	('>50', 0.8968952450800636)	('>100', 8.303793342297192)	('>500', 3.833577802224667)	('>1k', 12.132278042619077)	('>5k', 3.9002974371511225)	('>10k+', 65.56299148433362)
122023-BEL-CBC-T2-522-MCAV_S88_R2_16S	(1.0, 2.3192719393509864)	(2.0, 0.9670619891713161)	(3.0, 0.7416063290028205)	(4.0, 0.5318709937734413)	(5.0, 0.336021945573615)	(6.0, 0.25309723151977553)	(7.0, 0.18248677200157726)	(8.0, 0.16558742269202703)	(9.0, 0.12969268074771104)	('>10', 4.4601181906430005)	('>50', 4.48906978907254)	('>100', 9.679266070429676)	('>500', 4.78526691146706)	('>1k', 9.90249468456513)	('>5k', 2.8410557246218278)	('>10k+', 58.21603132536749)
122023-BEL-CBC-T3-524-OFAV_S39_R2_16S	(1.0, 3.1449532442391335)	(2.0, 0.7548220123878879)	(3.0, 0.616278731633149)	(4.0, 0.5392179262958054)	(5.0, 0.5068150000623133)	(6.0, 0.4661036312048488)	(7.0, 0.4507330123505)	(8.0, 0.3805266721779336)	(9.0, 0.39070451439229975)	('>10', 8.047349814514018)	('>50', 3.8860663262974673)	('>100', 8.326928908810688)	('>500', 2.164349303544797)	('>1k', 10.591602657039951)	('>5k', 9.739571865951586)	('>10k+', 49.993976379097624)
122023-BEL-CBC-T3-525-PAST_S29_R2_16S	(1.0, 2.1223958740574167)	(2.0, 0.46757763508927763)	(3.0, 0.2777317324142331)	(4.0, 0.23206863226504618)	(5.0, 0.19782130715315593)	(6.0, 0.1482486950048947)	(7.0, 0.16310484060137678)	(8.0, 0.116347077092449)	(9.0, 0.13792758332733876)	('>10', 2.357748496401685)	('>50', 1.3354892988837561)	('>100', 5.640643912264295)	('>500', 5.0603159511217175)	('>1k', 12.7343752443445)	('>5k', 8.167439707505949)	('>10k+', 60.8407640124729)
122023-BEL-CBC-T3-526-SSID_S11_R2_16S	(1.0, 3.0068694577248944)	(2.0, 0.7112174801451787)	(3.0, 0.46906486190527263)	(4.0, 0.27545565897686286)	(5.0, 0.27376228402413627)	(6.0, 0.17611099508356803)	(7.0, 0.23312128515869746)	(8.0, 0.17611099508356803)	(9.0, 0.16764412031993497)	('>10', 9.753839727705307)	('>50', 9.897212140369495)	('>100', 25.16693854742297)	('>500', 11.801694503869362)	('>1k', 24.15938045055063)	('>5k', 6.866635433306427)	('>10k+', 6.8649420583537015)
122023-BEL-CBC-T3-531-PSTR_S28_R2_16S	(1.0, 2.2686235246075053)	(2.0, 0.532346704321258)	(3.0, 0.3601458295408141)	(4.0, 0.3444017495608878)	(5.0, 0.28044142464243715)	(6.0, 0.31586560459727137)	(7.0, 0.25485729467505697)	(8.0, 0.2952014996236181)	(9.0, 0.17712089977417084)	('>10', 3.995552297405671)	('>50', 1.0509173386600803)	('>100', 9.17683061829954)	('>500', 9.289007188156516)	('>1k', 8.095409124678353)	('>5k', 2.5593970017367687)	('>10k+', 61.00388189972005)
122023-BEL-CBC-T3-532-MCAV_S52_R2_16S	(1.0, 1.8578926514727991)	(2.0, 0.4251677603428842)	(3.0, 0.32674594688478675)	(4.0, 0.25690988071782794)	(5.0, 0.22524845175612376)	(6.0, 0.2073371290863597)	(7.0, 0.19883377387950202)	(8.0, 0.17513293277102635)	(9.0, 0.22796228852426983)	('>10', 5.110878324223888)	('>50', 2.1679937328462904)	('>100', 4.795530491765314)	('>500', 2.0122195023547054)	('>1k', 6.9675045185382185)	('>5k', 11.135234104605743)	('>10k+', 63.90940851023026)
122023-BEL-CBC-T4-539-MCAV_S44_R2_16S	(1.0, 2.0251359771875164)	(2.0, 0.8328366991301986)	(3.0, 0.6664956736245747)	(4.0, 0.600487330169962)	(5.0, 0.5148650789459788)	(6.0, 0.5476806554062719)	(7.0, 0.49110207530231825)	(8.0, 0.4767688350093166)	(9.0, 0.43791821000460174)	('>10', 8.051886329860666)	('>50', 2.2518274881373577)	('>100', 4.090631341515853)	('>500', 0.9309062379770517)	('>1k', 8.417006766798181)	('>5k', 5.954706960674115)	('>10k+', 63.70974434025604)
Negative_S96_R2_16S	(1.0, 21.27968977217644)	(2.0, 5.913717886572952)	(3.0, 3.1992244304411055)	(4.0, 1.5511391177896268)	(5.0, 1.211827435773146)	(6.0, 1.4541929229277752)	(7.0, 0.3393116820164809)	(8.0, 1.16335433834222)	(9.0, 0.4362578768783325)	('>10', 20.01938923897237)	('>50', 4.314105671352399)	('>100', 12.021328162869608)	('>500', 27.096461463887543)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
Undetermined_S0_R2_16S	(1.0, 11.777165599572042)	(2.0, 1.5479831594371)	(3.0, 0.8367089831866826)	(4.0, 0.5707630732422084)	(5.0, 0.4431294034552076)	(6.0, 0.35726973849876764)	(7.0, 0.30579834839948494)	(8.0, 0.2655911009796475)	(9.0, 0.24731094826755964)	('>10', 6.879312627182426)	('>50', 8.38227011248059)	('>100', 13.263556776833733)	('>500', 2.0959802330195045)	('>1k', 22.30979899041515)	('>5k', 10.782655249757653)	('>10k+', 19.934705655272246)
