Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
122022-BEL-CBC-T3-124-PAST_S64_R2_16S	122022-BEL-CBC-T3-124-PAST_S64_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	532301.0	124.7 Mbp	0.0	209-251	46.0	4.808557564235273	234.26804571097932	231	pass	fail	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-126-SSID_S77_R2_16S	122022-BEL-CBC-T3-126-SSID_S77_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	466559.0	107.7 Mbp	0.0	213-251	51.0	4.790605261070947	230.84471202998978	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	warn
122022-BEL-CBC-T3-127-OFAV_S32_R2_16S	122022-BEL-CBC-T3-127-OFAV_S32_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	884409.0	205.1 Mbp	0.0	210-251	49.0	4.005386648032754	231.9100687577806	231	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-141-PSTR_S80_R2_16S	122022-BEL-CBC-T3-141-PSTR_S80_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	643264.0	148.9 Mbp	0.0	213-251	55.0	2.6719978111630684	231.5726389165257	231	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
122022-BEL-CBC-T3-142-MCAV_S24_R2_16S	122022-BEL-CBC-T3-142-MCAV_S24_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39029.0	9.6 Mbp	0.0	227-251	73.0	4.207128033001101	246.90478874682927	251	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T1-507-PAST_S51_R2_16S	122023-BEL-CBC-T1-507-PAST_S51_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	536363.0	124.6 Mbp	0.0	208-251	50.0	2.9228339762437003	232.32332207851772	231	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T1-508-SSID_S75_R2_16S	122023-BEL-CBC-T1-508-SSID_S75_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	424481.0	98 Mbp	0.0	217-251	54.0	4.376403184123671	231.08856933525882	230	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	warn
122023-BEL-CBC-T2-513-SSID_S45_R2_16S	122023-BEL-CBC-T2-513-SSID_S45_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	131368.0	30.4 Mbp	0.0	211-251	50.0	10.540618719931794	232.03301412825041	229	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T2-515-PAST_S73_R2_16S	122023-BEL-CBC-T2-515-PAST_S73_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	358831.0	82.9 Mbp	0.0	203-251	47.0	3.0209207119786194	231.02879071206223	230	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T2-518-MCAV_S27_R2_16S	122023-BEL-CBC-T2-518-MCAV_S27_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	196344.0	45.6 Mbp	0.0	206-251	42.0	2.4620054598052397	232.31110703662958	230	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T2-522-MCAV_S88_R2_16S	122023-BEL-CBC-T2-522-MCAV_S88_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	763343.0	174.6 Mbp	0.0	204-251	44.0	3.6531415104350207	228.85522628752736	228	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T3-524-OFAV_S39_R2_16S	122023-BEL-CBC-T3-524-OFAV_S39_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	481438.0	111.9 Mbp	0.0	13-251	48.0	4.698632014921963	233.48362405958815	232	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T3-525-PAST_S29_R2_16S	122023-BEL-CBC-T3-525-PAST_S29_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	639466.0	148 Mbp	0.0	196-251	49.0	2.798897830377221	231.9227214582167	230	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T3-526-SSID_S11_R2_16S	122023-BEL-CBC-T3-526-SSID_S11_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	177161.0	41.1 Mbp	0.0	221-251	55.0	4.425353209792223	232.39860917470548	231	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	warn
122023-BEL-CBC-T3-531-PSTR_S28_R2_16S	122023-BEL-CBC-T3-531-PSTR_S28_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	203251.0	47.3 Mbp	0.0	215-251	48.0	3.2201563583943007	233.09384947675534	230	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T3-532-MCAV_S52_R2_16S	122023-BEL-CBC-T3-532-MCAV_S52_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	552723.0	128.1 Mbp	0.0	213-251	45.0	2.7073235599025187	231.93025801350768	231	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T4-539-MCAV_S44_R2_16S	122023-BEL-CBC-T4-539-MCAV_S44_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	265118.0	61 Mbp	0.0	204-251	40.0	3.658370989521647	230.3340437088391	229	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
Negative_S96_R2_16S	Negative_S96_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2063.0	477.2 kbp	0.0	227-251	46.0	27.62966553562773	231.329132331556	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
Undetermined_S0_R2_16S	Undetermined_S0_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3261512.0	786.2 Mbp	0.0	44-251	48.0	13.728433636110084	241.00420387844656	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	warn
