Sample	fastqc-percent_duplicates	fastqc-percent_gc	fastqc-avg_sequence_length	fastqc-median_sequence_length	fastqc-percent_fails	fastqc-total_sequences
062019-BEL-CBC-T3-27-SSID_S17_R2_16S	89.11499601727246	45.0	251.0	251	45.45454545454545	0.119265
062024-BEL-CBC-T1-1341-SSID_S56_R2_16S	91.93349711056902	48.0	251.0	251	36.36363636363637	1.426615
062024-BEL-CBC-T2-1369-SSID_S10_R2_16S	95.42577493327099	53.0	251.0	251	36.36363636363637	0.821232
062024-BEL-CBC-T2-1378-PAST_S54_R2_16S	93.16324238234483	45.0	251.0	251	36.36363636363637	1.095022
062024-BEL-CBC-T2-1387-OFAV_S44_R2_16S	89.23956103488621	38.0	251.0	251	36.36363636363637	0.265807
062024-BEL-CBC-T3-1412-MCAV_S13_R2_16S	96.19834380824304	36.0	251.0	251	45.45454545454545	0.40079899999999996
062024-BEL-CBC-T3-1421-OFAV_S55_R2_16S	96.44753552862774	36.0	251.0	251	36.36363636363637	1.757456
062024-BEL-CBC-T3-1445-SSID_S58_R2_16S	90.18909650824604	44.0	251.0	251	36.36363636363637	1.176675
062024-BEL-CBC-T3-1448-PAST_S40_R2_16S	91.56633064894595	43.0	251.0	251	36.36363636363637	0.53271
062024-BEL-CBC-T4-1464-MCAV_S43_R2_16S	94.15129485342179	35.0	251.0	251	36.36363636363637	0.32586699999999996
062024-BEL-CBC-T4-1467-MCAV_S57_R2_16S	96.09935115298035	35.0	251.0	251	36.36363636363637	0.792945
062024-BEL-CBC-T4-1470-PSTR_S11_R2_16S	95.68632016091699	38.0	251.0	251	45.45454545454545	0.36938299999999996
082024-BEL-CBC-T1-1480-SSID_S70_R2_16S	74.8953962264151	45.0	251.0	251	36.36363636363637	0.33125
082024-BEL-CBC-T1-1483-MCAV_S91_R2_16S	90.67254711664893	36.0	251.0	251	36.36363636363637	0.255536
082024-BEL-CBC-T2-1507-OFAV_S28_R2_16S	97.657884119776	36.0	251.0	251	45.45454545454545	1.182307
082024-BEL-CBC-T2-1509-SSID_S48_R2_16S	87.30996302599583	44.0	251.0	251	36.36363636363637	0.7015739999999999
082024-BEL-CBC-T2-1516-OFAV_S41_R2_16S	95.88311112161136	35.0	251.0	251	36.36363636363637	0.380943
082024-BEL-CBC-T3-1555-SSID_S65_R2_16S	77.42468668523948	46.0	251.0	251	36.36363636363637	0.24623799999999998
082024-BEL-CBC-T3-1563-SSID_S8_R2_16S	93.25445518280029	47.0	251.0	251	45.45454545454545	0.881782
082024-BEL-CBC-T4-1605-MCAV_S42_R2_16S	94.75610329044812	35.0	251.0	251	36.36363636363637	0.40441299999999997
082024-BEL-CBC-T4-1610-MCAV_S72_R2_16S	94.79667984492332	35.0	251.0	251	36.36363636363637	1.4106569999999998
092023-BEL-CBC-T1-172-PAST_S83_R2_16S	87.93693113499873	45.0	251.0	251	36.36363636363637	1.449512
092023-BEL-CBC-T1-178-OANN_S87_R2_16S	82.41818883221924	54.0	251.0	251	27.27272727272727	1.1781169999999999
092023-BEL-CBC-T2-171-OFAV_S66_R2_16S	85.92663837603456	42.0	251.0	251	36.36363636363637	0.783972
092023-BEL-CBC-T2-172-OFAV_S71_R2_16S	78.90441051825448	51.0	251.0	251	36.36363636363637	0.868674
092023-BEL-CBC-T2-176-MCAV_S51_R2_16S	92.95232757608692	37.0	251.0	251	36.36363636363637	0.792219
092023-BEL-CBC-T2-182-PAST_S32_R2_16S	94.30627987831377	46.0	251.0	251	45.45454545454545	0.73632
092023-BEL-CBC-T3-176-MCAV_S34_R2_16S	91.07931131297946	38.0	251.0	251	36.36363636363637	0.552065
092023-BEL-CBC-T3-181-PAST_S37_R2_16S	90.48429125320696	46.0	251.0	251	36.36363636363637	0.7959259999999999
092023-BEL-CBC-T4-93-PSTR_S6_R2_16S	68.8955454633298	52.0	251.0	251	45.45454545454545	0.031046999999999998
102019-BEL-CBC-T3-35-PSTR_S21_R2_16S	98.05795623645083	37.0	251.0	251	45.45454545454545	1.2062549999999999
112023-BEL-CBC-T1-273-PAST_S29_R2_16S	96.41327509110069	44.0	251.0	251	45.45454545454545	0.9859969999999999
112023-BEL-CBC-T1-277-OFAV-OANN_S23_R2_16S	95.20757761846276	38.0	251.0	251	45.45454545454545	0.280088
112023-BEL-CBC-T1-278-PSTR_S14_R2_16S	94.18707183069931	39.0	251.0	251	45.45454545454545	0.176916
112023-BEL-CBC-T2-311-MCAV_S79_R2_16S	90.67100346285318	36.0	251.0	251	36.36363636363637	0.313903
112023-BEL-CBC-T2-312-OFAV_S74_R2_16S	88.1994882736977	41.0	251.0	251	36.36363636363637	0.6589459999999999
112023-BEL-CBC-T3-348-SSID_S85_R2_16S	84.75736107371429	44.0	251.0	251	36.36363636363637	1.261169
112023-BEL-CBC-T3-350-OFAV_S93_R2_16S	93.5734504636408	37.0	251.0	251	36.36363636363637	1.3830749999999998
112023-BEL-CBC-T3-356-MCAV_S49_R2_16S	95.00645238772336	36.0	251.0	251	36.36363636363637	0.8826189999999999
112023-BEL-CBC-T3-358-SSID_S46_R2_16S	86.65737903972665	46.0	251.0	251	36.36363636363637	0.888061
112023-BEL-CBC-T4-400-OFAV_S88_R2_16S	93.19615487671386	36.0	251.0	251	36.36363636363637	0.9628819999999999
122022-BEL-CBC-T1-123-OANN_S30_R2_16S	97.55730141627203	38.0	251.0	251	45.45454545454545	1.261269
122022-BEL-CBC-T1-151-MCAV_S62_R2_16S	83.15603505727614	48.0	251.0	251	36.36363636363637	0.159054
122022-BEL-CBC-T2-100-PAST_S15_R2_16S	94.33261471388337	46.0	251.0	251	45.45454545454545	0.666092
122022-BEL-CBC-T2-83-PAST_S75_R2_16S	82.16014757683512	46.0	251.0	251	36.36363636363637	0.47920799999999997
122022-BEL-CBC-T2-88-MCAV_S89_R2_16S	86.45835713469668	39.0	251.0	251	36.36363636363637	0.52518
122022-BEL-CBC-T2-90-SSID_S64_R2_16S	85.69798775553585	44.0	251.0	251	36.36363636363637	0.9678559999999999
122022-BEL-CBC-T2-93-OFAV_S9_R2_16S	96.70264998190243	38.0	251.0	251	45.45454545454545	0.361927
122022-BEL-CBC-T2-94-PAST_S16_R2_16S	94.46887178331025	54.0	251.0	251	45.45454545454545	0.7762249999999999
122022-BEL-CBC-T4-34-PSTR_S25_R2_16S	87.82627049084215	64.0	251.0	251	45.45454545454545	0.042641
122023-BEL-CBC-T1-509-MCAV_S26_R2_16S	95.61956697802495	36.0	251.0	251	45.45454545454545	0.18520999999999999
122023-BEL-CBC-T2-514-SSID_S81_R2_16S	86.73952351737339	42.0	251.0	251	36.36363636363637	0.679689
122023-BEL-CBC-T2-516-MCAV_S20_R2_16S	97.69558219641702	35.0	251.0	251	45.45454545454545	0.8642529999999999
122023-BEL-CBC-T2-520-PAST_S2_R2_16S	94.97378308856378	46.0	251.0	251	45.45454545454545	1.063245
122023-BEL-CBC-T2-521-OFAV_S90_R2_16S	95.33891666136242	35.0	251.0	251	36.36363636363637	0.816956
122023-BEL-CBC-T3-527-OFAV_S78_R2_16S	91.0795453984867	39.0	251.0	251	36.36363636363637	1.013547
122023-BEL-CBC-T3-534-SSID_S27_R2_16S	84.13000172826256	49.0	251.0	251	45.45454545454545	0.10993699999999999
122023-BEL-CBC-T4-536-PSTR_S50_R2_16S	92.72348774680579	38.0	251.0	251	36.36363636363637	1.169695
Negative_S96_R2_16S	69.63528413910093	51.0	251.0	251	45.45454545454545	0.020043
Undetermined_S0_R2_16S	79.74337480123019	44.0	251.0	251	45.45454545454545	3.1445969999999996
