Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
062024_BEL_CBC_T2_1384_MCAV_S91_R2_16S	(1.0, 2.2673041977937265)	(2.0, 0.734200914080138)	(3.0, 0.5121051375708963)	(4.0, 0.39279748903287387)	(5.0, 0.2776197206365522)	(6.0, 0.24228630164644555)	(7.0, 0.21200051394063987)	(8.0, 0.16519520566803106)	(9.0, 0.13215616453442486)	('>10', 2.823461390209431)	('>50', 0.9590499440171802)	('>100', 3.4865365907380554)	('>500', 1.8919439804702558)	('>1k', 12.966905893797836)	('>5k', 7.588425322589526)	('>10k+', 65.34801123327398)
062024_BEL_CBC_T2_1393_PAST_S55_R2_16S	(1.0, 2.0276260296659654)	(2.0, 0.4876398706109567)	(3.0, 0.28923230340013467)	(4.0, 0.21599322228164566)	(5.0, 0.16240869683054773)	(6.0, 0.1415128008052161)	(7.0, 0.1404783505069324)	(8.0, 0.10013478887386637)	(9.0, 0.12009967963074263)	('>10', 1.7056016518102364)	('>50', 0.9283156976798315)	('>100', 4.354208195535933)	('>500', 2.6705368900493123)	('>1k', 11.412366025755743)	('>5k', 2.497783690235927)	('>10k+', 72.746062106327)
062024_BEL_CBC_T2_1399_PAST_S44_R2_16S	(1.0, 1.6735579302914714)	(2.0, 0.5059255161168215)	(3.0, 0.335767114113502)	(4.0, 0.2569664851643712)	(5.0, 0.24477331625076432)	(6.0, 0.20309815682963048)	(7.0, 0.1758000174708092)	(8.0, 0.1528695804093993)	(9.0, 0.1277552921992837)	('>10', 2.040990886061206)	('>50', 0.9860087936406254)	('>100', 2.054821943336342)	('>500', 2.104140581777946)	('>1k', 5.342791835308505)	('>5k', 3.417181084937251)	('>10k+', 80.37755146609207)
062024_BEL_CBC_T2_1402_MCAV_S95_R2_16S	(1.0, 1.6399933410421268)	(2.0, 0.35184493626747415)	(3.0, 0.21326662377337946)	(4.0, 0.15837521427896534)	(5.0, 0.10573345271465016)	(6.0, 0.089086058031918)	(7.0, 0.06928915624704733)	(8.0, 0.05759098701053285)	(9.0, 0.06478986038684946)	('>10', 1.1927633325384577)	('>50', 0.5358661369495674)	('>100', 2.806660757591437)	('>500', 2.1992558164647233)	('>1k', 5.743351165542593)	('>5k', 3.615634153255016)	('>10k+', 81.15649900790525)
062024_BEL_CBC_T3_1418_SSID_S21_R2_16S	(1.0, 4.522843545874864)	(2.0, 1.7810639594658655)	(3.0, 1.060142460490916)	(4.0, 0.7313874814536634)	(5.0, 0.5309946992876975)	(6.0, 0.45988758303525806)	(7.0, 0.3770831922477852)	(8.0, 0.3718502010084282)	(9.0, 0.3656937407268317)	('>10', 5.673485972505248)	('>50', 2.672211585226958)	('>100', 8.863148044400392)	('>500', 6.484599614605586)	('>1k', 11.280789996983334)	('>5k', 6.248807185820441)	('>10k+', 48.576010736866735)
062024_BEL_CBC_T4_1458_MCAV_S58_R2_16S	(1.0, 0.7930049737255535)	(2.0, 0.1282681440420473)	(3.0, 0.07172754614831287)	(4.0, 0.04911814795850132)	(5.0, 0.04224297543784759)	(6.0, 0.040019660941118765)	(7.0, 0.041182625447099996)	(8.0, 0.036393948069530224)	(9.0, 0.030476511024390442)	('>10', 0.6148319704415468)	('>50', 0.2618038331994214)	('>100', 0.8736257778607814)	('>500', 0.5305512485963189)	('>1k', 1.6425847501832525)	('>5k', 1.0925367436925424)	('>10k+', 93.75163114323173)
082024_BEL_CBC_T2_1517_MCAV_S28_R2_16S	(1.0, 1.0851649033616155)	(2.0, 0.2196891088813977)	(3.0, 0.12324931362668243)	(4.0, 0.11617457961185776)	(5.0, 0.09432978686432894)	(6.0, 0.07149204899191247)	(7.0, 0.050391965088049405)	(8.0, 0.06652732336747409)	(9.0, 0.059204353071427504)	('>10', 0.6699897230179575)	('>50', 0.4881566470229023)	('>100', 1.1686964119927912)	('>500', 0.27814875310915943)	('>1k', 2.2428148008400317)	('>5k', 2.3804618187775852)	('>10k+', 90.88550846237483)
082024_BEL_CBC_T3_1559_PSTR_S74_R2_16S	(1.0, 1.3699244030436584)	(2.0, 0.3718035097262315)	(3.0, 0.21928062356671757)	(4.0, 0.1650399619233646)	(5.0, 0.13521532460949814)	(6.0, 0.10940851408402823)	(7.0, 0.10709053709072253)	(8.0, 0.08653780775007881)	(9.0, 0.10013660611080549)	('>10', 2.9535662848701008)	('>50', 1.1864951569734021)	('>100', 2.7024521105953183)	('>500', 1.3830596060057239)	('>1k', 3.120151564789002)	('>5k', 1.0965576496331415)	('>10k+', 84.8932803392282)
082024_BEL_CBC_T3_1564_PAST_S48_R2_16S	(1.0, 2.780384705178414)	(2.0, 0.9378754168721715)	(3.0, 0.5695900157858689)	(4.0, 0.4570325968140684)	(5.0, 0.40430995963084876)	(6.0, 0.345093625199256)	(7.0, 0.29005181042733164)	(8.0, 0.25480031107902057)	(9.0, 0.2504711795801052)	('>10', 4.7102496826591995)	('>50', 2.8079056125643764)	('>100', 9.229244520169889)	('>500', 3.4108917856275927)	('>1k', 14.284587828028345)	('>5k', 6.438191598083431)	('>10k+', 52.82931935230009)
082024_BEL_CBC_T4_1608_MCAV_S11_R2_16S	(1.0, 1.1150085574364972)	(2.0, 0.2580917633533159)	(3.0, 0.12826378542407216)	(4.0, 0.10167251283615475)	(5.0, 0.0990655253275354)	(6.0, 0.07273495149047993)	(7.0, 0.0757329871253922)	(8.0, 0.04796857015859608)	(9.0, 0.05631093018617801)	('>10', 0.70049754356602)	('>50', 0.4162055557510796)	('>100', 0.9351264193417617)	('>500', 0.1948723162692966)	('>1k', 1.4112926877910865)	('>5k', 3.3889534118297275)	('>10k+', 90.99820248211282)
092023_BEL_CBC_T1_188_SSID_S3_R2_16S	(1.0, 3.8879292528531804)	(2.0, 2.4203239855995062)	(3.0, 1.8424161395755885)	(4.0, 1.3379906156951096)	(5.0, 1.0690657284062755)	(6.0, 0.8037128984438587)	(7.0, 0.6001056308380812)	(8.0, 0.4470174597059176)	(9.0, 0.3605226430162452)	('>10', 2.7629863419836656)	('>50', 1.1139715919383768)	('>100', 3.467191929191618)	('>500', 3.431216208975559)	('>1k', 5.889046796502446)	('>5k', 13.733539832266395)	('>10k+', 56.832962945008184)
092023_BEL_CBC_T1_194_SSID_S39_R2_16S	(1.0, 2.201834478750029)	(2.0, 0.5323208226092083)	(3.0, 0.3155035826069503)	(4.0, 0.2651150051329443)	(5.0, 0.217444483705254)	(6.0, 0.1781372116508427)	(7.0, 0.16538325635659223)	(8.0, 0.1555564383429894)	(9.0, 0.12231252208420537)	('>10', 2.508347568280704)	('>50', 1.8484871927289912)	('>100', 5.291636959707955)	('>500', 2.148518763995375)	('>1k', 12.920174875544395)	('>5k', 6.326589069651231)	('>10k+', 64.80263776885234)
092023_BEL_CBC_T2_173_SSID_S14_R2_16S	(1.0, 3.4778108489009654)	(2.0, 1.3931364583129067)	(3.0, 0.8266738739168876)	(4.0, 0.538156507030053)	(5.0, 0.3832404149398112)	(6.0, 0.2941444786523579)	(7.0, 0.24887180672064718)	(8.0, 0.23258728630829922)	(9.0, 0.21715535858769724)	('>10', 3.8937908232038216)	('>50', 1.738777535546721)	('>100', 4.844687452308096)	('>500', 1.408483126764334)	('>1k', 7.533167987190648)	('>5k', 4.874187159442506)	('>10k+', 68.09512888217425)
092023_BEL_CBC_T2_192_OFAV_S64_R2_16S	(1.0, 1.89484180617878)	(2.0, 0.5324587170291879)	(3.0, 0.2959038402623849)	(4.0, 0.1859761042331189)	(5.0, 0.1273479783508437)	(6.0, 0.10019642824962607)	(7.0, 0.08662065319901727)	(8.0, 0.06343370997098628)	(9.0, 0.05514407741795967)	('>10', 1.0494194253722826)	('>50', 0.7643281493094977)	('>100', 2.0971568963135163)	('>500', 0.8944393385113502)	('>1k', 5.863052867431956)	('>5k', 1.7789070900386248)	('>10k+', 84.21077291813087)
092023_BEL_CBC_T2_196_SSID_S63_R2_16S	(1.0, 2.7130494206624762)	(2.0, 0.9699038676640485)	(3.0, 0.8087895048127458)	(4.0, 0.7967614710668329)	(5.0, 0.7442824703282964)	(6.0, 0.6798520475237573)	(7.0, 0.6065346698496266)	(8.0, 0.5773456198038128)	(9.0, 0.5040282421296821)	('>10', 4.549584611471526)	('>50', 1.1844931830927214)	('>100', 2.521673444246616)	('>500', 1.6574936948587433)	('>1k', 4.229347789446588)	('>5k', 5.628200452928252)	('>10k+', 71.82865951011428)
092023_BEL_CBC_T3_172_PSTR_S57_R2_16S	(1.0, 3.5459748017630965)	(2.0, 1.0161208534635038)	(3.0, 0.6774603386883766)	(4.0, 0.49984118758254065)	(5.0, 0.40887232038872817)	(6.0, 0.34520804426687174)	(7.0, 0.3266799288966159)	(8.0, 0.2841906417693375)	(9.0, 0.24950266637690366)	('>10', 4.954947424731273)	('>50', 2.113458934452264)	('>100', 4.591211265094145)	('>500', 3.799796051421789)	('>1k', 25.02688666365759)	('>5k', 16.39320282853274)	('>10k+', 35.766646048914225)
092023_BEL_CBC_T3_183_SSID_S79_R2_16S	(1.0, 3.0800926947327563)	(2.0, 1.0231587538297953)	(3.0, 0.7205904063937469)	(4.0, 0.6051366948720969)	(5.0, 0.5167217117671551)	(6.0, 0.4369325806724515)	(7.0, 0.40757150748375603)	(8.0, 0.32114710561194615)	(9.0, 0.31799535199282064)	('>10', 4.8750993217094445)	('>50', 2.4650030936949996)	('>100', 6.34879296130476)	('>500', 4.159817131937383)	('>1k', 15.437952753554432)	('>5k', 8.545067588526953)	('>10k+', 50.7389203419155)
092023_BEL_CBC_T3_196_SSID_S25_R2_16S	(1.0, 4.393610993190969)	(2.0, 2.141637571040392)	(3.0, 1.6376458443591264)	(4.0, 1.3285184513334742)	(5.0, 1.1613315854139745)	(6.0, 0.870718174184777)	(7.0, 0.6859523760545022)	(8.0, 0.5146512919580125)	(9.0, 0.4729480804367056)	('>10', 6.23341455797401)	('>50', 3.457626357925761)	('>100', 6.52758115762879)	('>500', 3.3293375547705297)	('>1k', 9.359846352652081)	('>5k', 1.453815095814531)	('>10k+', 56.43136455526236)
092023_BEL_CBC_T4_84_OANN_S12_R2_16S	(1.0, 2.9722337249090076)	(2.0, 0.6592855741778001)	(3.0, 0.17817056426127323)	(4.0, 0.12422901728308959)	(5.0, 0.06538369330688926)	(6.0, 0.10134472462567837)	(7.0, 0.061024780419763315)	(8.0, 0.061024780419763315)	(9.0, 0.05884532397620034)	('>10', 1.5283438310485364)	('>50', 0.5159863130135344)	('>100', 2.315127607174771)	('>500', 0.6162413094174313)	('>1k', 5.099383213826472)	('>5k', 4.8912451234662075)	('>10k+', 80.75213041867359)
092023_BEL_CBC_T4_88_OFAV_S71_R2_16S	(1.0, 1.3979095634676653)	(2.0, 0.3607959309149852)	(3.0, 0.21714828684813595)	(4.0, 0.16321055279190655)	(5.0, 0.11667877703873455)	(6.0, 0.11570063160248169)	(7.0, 0.08118607120898776)	(8.0, 0.07825163490022916)	(9.0, 0.07545693365379241)	('>10', 1.5271644961153652)	('>50', 0.8508467944776703)	('>100', 1.5284221116762617)	('>500', 1.2187692135710693)	('>1k', 3.1756190263260855)	('>5k', 3.627242747750266)	('>10k+', 85.46559722765636)
092023_BEL_CBC_T4_91_MCAV_S78_R2_16S	(1.0, 1.499870440347165)	(2.0, 0.3440884631478326)	(3.0, 0.21535286464175155)	(4.0, 0.1563871993231767)	(5.0, 0.12955965283506735)	(6.0, 0.10602832366290318)	(7.0, 0.09549874057030053)	(8.0, 0.09156159210958824)	(9.0, 0.07663705259572536)	('>10', 1.5947282497726984)	('>50', 1.0189889585876075)	('>100', 3.177828177347479)	('>500', 2.417592278061568)	('>1k', 6.460311254476217)	('>5k', 4.243788232687305)	('>10k+', 78.37177851983361)
102019_BEL_CBC_T1_25_PSTR_S65_R2_16S	(1.0, 1.101144030692941)	(2.0, 0.2769192835082343)	(3.0, 0.1833483840579634)	(4.0, 0.1285546141096065)	(5.0, 0.10642636086123161)	(6.0, 0.08851301299349956)	(7.0, 0.0826121454605996)	(8.0, 0.06828146716641395)	(9.0, 0.07302323571963713)	('>10', 1.1084147424745499)	('>50', 0.6144278318632094)	('>100', 1.6399143109736114)	('>500', 0.346254477019809)	('>1k', 2.245490841537471)	('>5k', 2.7064961175452815)	('>10k+', 89.23017914401595)
102019_BEL_CBC_T1_27_PSTR_S88_R2_16S	(1.0, 1.1698116977839355)	(2.0, 0.2810878499443819)	(3.0, 0.15736257002218063)	(4.0, 0.11656486668309676)	(5.0, 0.09075407477469676)	(6.0, 0.06794066515243354)	(7.0, 0.06877327134302709)	(8.0, 0.05328679619798709)	(9.0, 0.04795811657818838)	('>10', 0.8297753295455302)	('>50', 0.5163823594061187)	('>100', 0.667583643617907)	('>500', 0.7217030460064877)	('>1k', 2.7147957450493236)	('>5k', 2.0553716420992334)	('>10k+', 90.44084832579547)
102019_BEL_CBC_T1_28_PSTR_S19_R2_16S	(1.0, 2.563521655153347)	(2.0, 1.4023338952396678)	(3.0, 0.9999116821478902)	(4.0, 0.6466402737085434)	(5.0, 0.47230851345695274)	(6.0, 0.2972087718826678)	(7.0, 0.1814355874865123)	(8.0, 0.14284452602112716)	(9.0, 0.09503768868341121)	('>10', 1.230690069617507)	('>50', 0.507827649631561)	('>100', 1.7682769955034694)	('>500', 1.2101465692354363)	('>1k', 5.662710282885921)	('>5k', 0.9937678315663364)	('>10k+', 81.82533800777965)
102019_BEL_CBC_T1_31_PSTR_S22_R2_16S	(1.0, 2.400081699209627)	(2.0, 1.1444586004322692)	(3.0, 0.6830589657348827)	(4.0, 0.45068498425448633)	(5.0, 0.2335458963725886)	(6.0, 0.176791732307852)	(7.0, 0.09258127648318386)	(8.0, 0.06562723396276324)	(9.0, 0.048215926993050544)	('>10', 0.6060474156765381)	('>50', 0.6351778715681728)	('>100', 1.3468650439551793)	('>500', 0.5601753184678719)	('>1k', 2.8003743430998487)	('>5k', 4.26560279116644)	('>10k+', 84.49071090031525)
102019_BEL_CBC_T2_33_PSTR_S72_R2_16S	(1.0, 0.7676946570403637)	(2.0, 0.19365856743984314)	(3.0, 0.12133479113392187)	(4.0, 0.09440764803151741)	(5.0, 0.06776965545907164)	(6.0, 0.05096278090522188)	(7.0, 0.04048107419421879)	(8.0, 0.0303608056456641)	(9.0, 0.036107672428593376)	('>10', 0.702129774372227)	('>50', 0.24277801371657826)	('>100', 0.8729093061290877)	('>500', 0.47821883273545435)	('>1k', 1.4204519784221417)	('>5k', 0.44677371260244514)	('>10k+', 94.43396072974365)
102019_BEL_CBC_T3_36_PSTR_S83_R2_16S	(1.0, 0.8458031770173118)	(2.0, 0.18643739729717468)	(3.0, 0.12096030767339797)	(4.0, 0.08041046094148015)	(5.0, 0.07035915332379512)	(6.0, 0.05203705543784358)	(7.0, 0.05025653808842508)	(8.0, 0.03675906785896235)	(9.0, 0.04290472451663262)	('>10', 0.43668623895576675)	('>50', 0.2051615474878336)	('>100', 0.8687775944291632)	('>500', 0.3620193823672495)	('>1k', 1.2379190461940868)	('>5k', 0.0)	('>10k+', 95.40350830841088)
112023_BEL_CBC_T2_308_PAST_S62_R2_16S	(1.0, 2.0313767788515262)	(2.0, 0.5684551139096594)	(3.0, 0.3172659738316304)	(4.0, 0.1988783133564278)	(5.0, 0.1684311448621213)	(6.0, 0.13798397636781476)	(7.0, 0.10429774739539051)	(8.0, 0.06218996117986016)	(9.0, 0.06850612911218971)	('>10', 1.0650030852051053)	('>50', 0.568940972981377)	('>100', 1.769498739195709)	('>500', 0.9974686742363509)	('>1k', 5.051962627720203)	('>5k', 0.9824070430131036)	('>10k+', 85.90733371878153)
112023_BEL_CBC_T3_347_MCAV_S81_R2_16S	(1.0, 1.511845327179323)	(2.0, 0.377770923063448)	(3.0, 0.19764426317533218)	(4.0, 0.14928044540410446)	(5.0, 0.1151972824865857)	(6.0, 0.09253864345203414)	(7.0, 0.08130452830044974)	(8.0, 0.08073330210630139)	(9.0, 0.08911128628714399)	('>10', 3.376708442342332)	('>50', 1.7344331341658001)	('>100', 3.088239214297411)	('>500', 1.2466059643631018)	('>1k', 4.417482568080642)	('>5k', 0.959660006169243)	('>10k+', 82.48144466912674)
112023_BEL_CBC_T4_396_MCAV_S1_R2_16S	(1.0, 2.583258172659667)	(2.0, 0.5224375882783384)	(3.0, 0.34715722478430305)	(4.0, 0.20761363442982828)	(5.0, 0.16592073243367425)	(6.0, 0.17357861239215153)	(7.0, 0.19059612341098991)	(8.0, 0.14294709255824242)	(9.0, 0.1991048789204091)	('>10', 1.9476541361060533)	('>50', 1.5434882494086415)	('>100', 2.54922315062199)	('>500', 1.844698194442081)	('>1k', 10.013103483484507)	('>5k', 10.82654051018498)	('>10k+', 66.74267821588414)
122022_BEL_CBC_T1_120_OANN_S35_R2_16S	(1.0, 1.3610322206346126)	(2.0, 0.34398207765174904)	(3.0, 0.19345316845713748)	(4.0, 0.1430808642084198)	(5.0, 0.12348074582370477)	(6.0, 0.08996454338584205)	(7.0, 0.07546045578115292)	(8.0, 0.088592535098912)	(9.0, 0.07497045282153504)	('>10', 1.8142849582811478)	('>50', 0.9539377617840812)	('>100', 2.9081675653320946)	('>500', 1.8804353578295612)	('>1k', 3.299091926515236)	('>5k', 4.112790841256682)	('>10k+', 82.53727452513813)
122022_BEL_CBC_T1_136_OANN_S66_R2_16S	(1.0, 1.6291427563253382)	(2.0, 0.4482534860006758)	(3.0, 0.2955961113486778)	(4.0, 0.22906082073149947)	(5.0, 0.21081968487690222)	(6.0, 0.18031811344790363)	(7.0, 0.19153192647327075)	(8.0, 0.20334380952665748)	(9.0, 0.1870464012631239)	('>10', 3.8065662108376266)	('>50', 1.8191795077285597)	('>100', 2.885089815166458)	('>500', 0.8468671596757263)	('>1k', 2.461357200314585)	('>5k', 2.770708922307713)	('>10k+', 81.83511807397528)
122022_BEL_CBC_T1_139_PAST_S18_R2_16S	(1.0, 3.2249517595390325)	(2.0, 1.7519115533562248)	(3.0, 1.1939012281579773)	(4.0, 0.7911167967798656)	(5.0, 0.5245564687714941)	(6.0, 0.3693305749513581)	(7.0, 0.22668333114768138)	(8.0, 0.17770688533891432)	(9.0, 0.12525123846176492)	('>10', 1.6729604521890866)	('>50', 0.6546250625587116)	('>100', 1.075340760981563)	('>500', 1.0986246450545833)	('>1k', 4.364791555711376)	('>5k', 1.3785665156336562)	('>10k+', 81.36968117136672)
122022_BEL_CBC_T2_101_OFAV_S50_R2_16S	(1.0, 1.5130300230073201)	(2.0, 0.32377255462450827)	(3.0, 0.19155081886591027)	(4.0, 0.13342123510602422)	(5.0, 0.10264946338551309)	(6.0, 0.08857841334839782)	(7.0, 0.07912082233984492)	(8.0, 0.07676795823527811)	(9.0, 0.06934028919929267)	('>10', 1.886028185466589)	('>50', 1.1191328911486638)	('>100', 2.918151239336566)	('>500', 1.4286037227846284)	('>1k', 4.474593911802659)	('>5k', 5.413801900837389)	('>10k+', 80.18145657051141)
122022_BEL_CBC_T2_102_OFAV_S27_R2_16S	(1.0, 1.7546142852798978)	(2.0, 0.631982242223371)	(3.0, 0.34080335694955455)	(4.0, 0.1882810837108888)	(5.0, 0.10095174385015356)	(6.0, 0.06713899109070454)	(7.0, 0.0459756134642868)	(8.0, 0.04281326968102898)	(9.0, 0.0415969836105452)	('>10', 0.6224952108735975)	('>50', 0.4620670781767872)	('>100', 1.5140329005382065)	('>500', 0.818074011007389)	('>1k', 1.9638154894031077)	('>5k', 3.2333748897740744)	('>10k+', 88.1719828503664)
122022_BEL_CBC_T2_116_PSTR_S32_R2_16S	(1.0, 1.824343099899681)	(2.0, 0.46360183933598026)	(3.0, 0.2840012622278321)	(4.0, 0.19938175955187773)	(5.0, 0.1577784790154623)	(6.0, 0.12339690000612275)	(7.0, 0.0983564349285444)	(8.0, 0.09608002901240091)	(9.0, 0.09749297061552445)	('>10', 1.7402730745138304)	('>50', 0.8922726223725173)	('>100', 2.6845105491790022)	('>500', 1.2941760117054364)	('>1k', 8.06868152139272)	('>5k', 5.295469638239852)	('>10k+', 76.6801838080032)
122022_BEL_CBC_T2_117_PSTR_S56_R2_16S	(1.0, 1.5470873025532894)	(2.0, 0.39491531211882136)	(3.0, 0.22145029364711732)	(4.0, 0.1520117476359809)	(5.0, 0.10507724490966422)	(6.0, 0.07933331990679648)	(7.0, 0.05393965238696096)	(8.0, 0.06654892177612068)	(9.0, 0.05201323623028379)	('>10', 0.7071698582420403)	('>50', 0.43528248703828404)	('>100', 1.1425399096510822)	('>500', 0.386071310672258)	('>1k', 3.0267500396228777)	('>5k', 2.386304231898474)	('>10k+', 89.24350513170994)
122022_BEL_CBC_T2_119_OANN_S5_R2_16S	(1.0, 2.1154156619917823)	(2.0, 1.121763992104948)	(3.0, 0.7129502809617798)	(4.0, 0.4506498488864817)	(5.0, 0.24823932353916367)	(6.0, 0.19268926512480536)	(7.0, 0.1093641775032679)	(8.0, 0.06249381571615309)	(9.0, 0.0515573979658263)	('>10', 0.8799476440699444)	('>50', 0.4374567100130716)	('>100', 1.3923969329423997)	('>500', 0.8282166521715734)	('>1k', 2.7997229440836584)	('>5k', 1.2024851707383124)	('>10k+', 87.39465018218682)
122022_BEL_CBC_T2_89_PAST_S17_R2_16S	(1.0, 1.9908938195030368)	(2.0, 0.6886644015232709)	(3.0, 0.3721524183066153)	(4.0, 0.220737463799512)	(5.0, 0.14290166389224607)	(6.0, 0.0966866576973069)	(7.0, 0.07449129288000061)	(8.0, 0.06324158742465358)	(9.0, 0.08209244521469454)	('>10', 0.7835267826602513)	('>50', 0.4098541338866972)	('>100', 0.9069694965756809)	('>500', 1.0112573066076818)	('>1k', 2.889806094603942)	('>5k', 2.9829962222272894)	('>10k+', 87.28372821319712)
122022_BEL_CBC_T3_121_OFAV_S73_R2_16S	(1.0, 1.0784416784247999)	(2.0, 0.27123903828586404)	(3.0, 0.1776674923269852)	(4.0, 0.1539784933500538)	(5.0, 0.11548387001254036)	(6.0, 0.10482382047292124)	(7.0, 0.09120264606118572)	(8.0, 0.095940445856572)	(9.0, 0.10127047062638156)	('>10', 1.21909510985033)	('>50', 0.6247973480165645)	('>100', 1.4854482920972019)	('>500', 0.8101637650110525)	('>1k', 1.343018185748402)	('>5k', 4.6060297385770905)	('>10k+', 87.72139960528206)
122022_BEL_CBC_T4_12_PSTR_S86_R2_16S	(1.0, 2.074059684981299)	(2.0, 0.5043986724964442)	(3.0, 0.30965205710372434)	(4.0, 0.2554917557814887)	(5.0, 0.2494007796449455)	(6.0, 0.20347152715587632)	(7.0, 0.17285202549649686)	(8.0, 0.2001791076226097)	(9.0, 0.18371700995627666)	('>10', 2.9771703629563295)	('>50', 1.1243612706105461)	('>100', 4.887102934204289)	('>500', 3.3311054627824896)	('>1k', 12.795494653110678)	('>5k', 2.432768793130696)	('>10k+', 68.29877390296582)
122022_BEL_CBC_T4_13_PSTR_S49_R2_16S	(1.0, 1.3419620912534223)	(2.0, 0.29988882039243975)	(3.0, 0.18517115544878143)	(4.0, 0.12090926536468719)	(5.0, 0.09152800622390442)	(6.0, 0.07406846217951257)	(7.0, 0.07429920505234595)	(8.0, 0.06706926170356693)	(9.0, 0.05710886102625969)	('>10', 1.3087351175654165)	('>50', 0.7394924502854866)	('>100', 2.437067765720608)	('>500', 1.2225911117076242)	('>1k', 6.008082922835353)	('>5k', 4.353771896056489)	('>10k+', 81.6182536071841)
122022_BEL_CBC_T4_14_MCAV_S38_R2_16S	(1.0, 1.6964380607816347)	(2.0, 0.4220551191714046)	(3.0, 0.2560599204318724)	(4.0, 0.16259859731317872)	(5.0, 0.11942888886210565)	(6.0, 0.0926943486030655)	(7.0, 0.08590114575035857)	(8.0, 0.058728334339530855)	(9.0, 0.061138825674362345)	('>10', 1.058315263778971)	('>50', 0.5328281527857063)	('>100', 1.1791685338843862)	('>500', 0.9212459610574169)	('>1k', 5.297383411656041)	('>5k', 4.858345285352868)	('>10k+', 83.1976701505571)
122022_BEL_CBC_T4_15_MCAV_S2_R2_16S	(1.0, 3.787591103309958)	(2.0, 2.4247334059065606)	(3.0, 2.032894237179433)	(4.0, 1.749633617719119)	(5.0, 1.3459802026987113)	(6.0, 1.093661656863655)	(7.0, 0.8348734047251359)	(8.0, 0.6188414725051546)	(9.0, 0.4455658602037113)	('>10', 3.9046083999291143)	('>50', 1.1307921452139644)	('>100', 1.9215027721285052)	('>500', 2.2331738410083743)	('>1k', 3.200535579165295)	('>5k', 6.792910327057718)	('>10k+', 66.48270197438559)
122022_BEL_CBC_T4_35_PSTR_S87_R2_16S	(1.0, 1.9583396493355565)	(2.0, 0.481279369410338)	(3.0, 0.3338638775200849)	(4.0, 0.2804304987115355)	(5.0, 0.2355868829265828)	(6.0, 0.2122176747006215)	(7.0, 0.18569046536304382)	(8.0, 0.18291142438482139)	(9.0, 0.15575261482492042)	('>10', 2.253423273204992)	('>50', 1.1190692739123844)	('>100', 4.205446920317316)	('>500', 2.797483704714264)	('>1k', 8.784422212116619)	('>5k', 2.901445101308676)	('>10k+', 73.91263705724825)
122022_BEL_CBC_T4_3_MCAV_S84_R2_16S	(1.0, 2.296285228694694)	(2.0, 0.7974898679565957)	(3.0, 0.5322824645611939)	(4.0, 0.42489214276376)	(5.0, 0.33851297088321536)	(6.0, 0.2689427189361821)	(7.0, 0.23205647797097662)	(8.0, 0.20357469697252678)	(9.0, 0.18910034925200306)	('>10', 4.146900621930037)	('>50', 1.5802719309713689)	('>100', 2.010066675382403)	('>500', 5.15543581794072)	('>1k', 14.031946286162524)	('>5k', 7.039902508264386)	('>10k+', 60.75233924135741)
122022_BEL_CBC_T4_4_PSTR_S41_R2_16S	(1.0, 1.2879456463900534)	(2.0, 0.3312740911863571)	(3.0, 0.18056222501979208)	(4.0, 0.14211366497514633)	(5.0, 0.1200503562575437)	(6.0, 0.11193884569960157)	(7.0, 0.08857769529272819)	(8.0, 0.07787050135624457)	(9.0, 0.08030395452362721)	('>10', 1.0794798250509403)	('>50', 0.47046761236064427)	('>100', 1.20991291482265)	('>500', 0.7715668842714566)	('>1k', 4.335926853642393)	('>5k', 1.9808308782494712)	('>10k+', 87.73117805090135)
122023_BEL_CBC_T2_517_SSID_S59_R2_16S	(1.0, 1.4257910270837422)	(2.0, 0.28337211211539926)	(3.0, 0.17192149198861065)	(4.0, 0.1275094410649281)	(5.0, 0.09551193999367258)	(6.0, 0.08818335088723984)	(7.0, 0.07652969279996155)	(8.0, 0.06471584697265195)	(9.0, 0.06235307780719003)	('>10', 1.4200242684426148)	('>50', 2.1482377346249804)	('>100', 4.712603170916314)	('>500', 1.9318641447776796)	('>1k', 5.233333466823117)	('>5k', 2.730680357378848)	('>10k+', 79.42736887632304)
122023_BEL_CBC_T2_519_PAST_S90_R2_16S	(1.0, 1.4119776223457838)	(2.0, 0.36821826749605885)	(3.0, 0.23860202263944774)	(4.0, 0.16049080592563927)	(5.0, 0.14299047868374773)	(6.0, 0.12207545344343838)	(7.0, 0.10955489411590624)	(8.0, 0.08764391529272499)	(9.0, 0.08067224021262187)	('>10', 0.8424344520263386)	('>50', 0.5716773565684561)	('>100', 0.9676400453016601)	('>500', 0.6621668535265294)	('>1k', 2.5412467062392223)	('>5k', 3.9116788362709225)	('>10k+', 87.7809300499115)
122023_BEL_CBC_T4_538_OFAV_S45_R2_16S	(1.0, 1.509141768562367)	(2.0, 0.45997287339464593)	(3.0, 0.2784451173392338)	(4.0, 0.22460213884822178)	(5.0, 0.18075857064839765)	(6.0, 0.11999292349425547)	(7.0, 0.13101791432812937)	(8.0, 0.1394789538052884)	(9.0, 0.11999292349425547)	('>10', 1.3742779271991652)	('>50', 0.6756011824943657)	('>100', 1.8791199493363213)	('>500', 1.4342743889462928)	('>1k', 5.2966107127015585)	('>5k', 0.0)	('>10k+', 86.1767126554075)
