Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
052022_BEL_CBC_T1_39_MCAV_S77_R2_16S	84.30115712545675	11.164111198681653
052022_BEL_CBC_T1_40_MCAV_S46_R2_16S	83.51131286074929	9.65545849975706
052022_BEL_CBC_T1_41_OANN_S4_R2_16S	86.98247927131597	6.146832434239215
052022_BEL_CBC_T1_52_PAST_S30_R2_16S	45.97738461273153	35.48304961812316
052022_BEL_CBC_T1_60_MCAV_S92_R2_16S	92.67747226731602	3.6747920048701417
052022_BEL_CBC_T1_70_MCAV_S36_R2_16S	84.8898826844733	9.86789422786606
052022_BEL_CBC_T2_45_PSTR_S31_R2_16S	70.86077851104544	17.935515264231185
052022_BEL_CBC_T2_46_PSTR_S68_R2_16S	67.6833044868561	25.611325411547384
052022_BEL_CBC_T3_50_MCAV_S47_R2_16S	26.191481555830904	59.390639817807994
052022_BEL_CBC_T3_54_PAST_S93_R2_16S	77.87617578975802	10.842226196134234
052022_BEL_CBC_T3_60_MCAV_S80_R2_16S	85.68834087080084	5.39260869245345
062019_BEL_CBC_T1_18_PAST_S42_R2_16S	58.49190983059571	31.6017847150112
062019_BEL_CBC_T1_1_PAST_S7_R2_16S	69.5090520889922	20.645458794991967
062019_BEL_CBC_T1_24_MCAV_S69_R2_16S	88.26090872097289	6.85093026824012
062019_BEL_CBC_T1_3_MCAV_S23_R2_16S	81.81653861611842	10.985057107071228
062019_BEL_CBC_T1_6_MCAV_S9_R2_16S	87.7251229847404	7.908601646246424
062019_BEL_CBC_T1_8_PAST_S29_R2_16S	65.17498512057786	19.304920648275385
062019_BEL_CBC_T1_9_MCAV_S76_R2_16S	89.79024951361177	4.4218015536021085
062019_BEL_CBC_T2_22_PAST_S60_R2_16S	38.696030667257205	52.66938517851054
062019_BEL_CBC_T2_5_MCAV_S20_R2_16S	78.33836112850285	11.845105963154808
062019_BEL_CBC_T3_11_MCAV_S13_R2_16S	84.80833029182169	6.623595230183398
062019_BEL_CBC_T3_14_MCAV_S33_R2_16S	79.37803096503926	15.575774959809493
062024_BEL_CBC_T1_1356_PAST_S37_R2_16S	40.14486775454981	38.90408698665168
062024_BEL_CBC_T2_1372_OFAV_S67_R2_16S	79.7392796516348	12.56326244425
062024_BEL_CBC_T2_1384_MCAV_S91_R2_16S	57.333290504946675	32.544832143316015
062024_BEL_CBC_T2_1393_PAST_S55_R2_16S	51.66220646179723	35.09714005526032
062024_BEL_CBC_T2_1399_PAST_S44_R2_16S	61.750211105611044	29.198817808578184
062024_BEL_CBC_T2_1402_MCAV_S95_R2_16S	81.15649900790525	13.054257008778109
062024_BEL_CBC_T3_1418_SSID_S21_R2_16S	32.104401253455315	42.80463704588406
062024_BEL_CBC_T4_1458_MCAV_S58_R2_16S	91.37983344295985	4.020231477823472
082024_BEL_CBC_T2_1517_MCAV_S28_R2_16S	90.88550846237483	4.728280566574483
082024_BEL_CBC_T3_1559_PSTR_S74_R2_16S	81.32529561933255	8.820984182125017
082024_BEL_CBC_T3_1564_PAST_S48_R2_16S	34.76308054812989	40.52639146790027
082024_BEL_CBC_T4_1608_MCAV_S11_R2_16S	90.99820248211282	4.901397214955253
092023_BEL_CBC_T1_188_SSID_S3_R2_16S	29.318936241328192	51.00234480048785
092023_BEL_CBC_T1_194_SSID_S39_R2_16S	23.060823821879513	63.23745564864322
092023_BEL_CBC_T2_173_SSID_S14_R2_16S	50.96415444546093	28.721545784653877
092023_BEL_CBC_T2_192_OFAV_S64_R2_16S	77.4042637544827	14.775489118355566
092023_BEL_CBC_T2_196_SSID_S63_R2_16S	48.22077034576384	32.86303976759082
092023_BEL_CBC_T3_172_PSTR_S57_R2_16S	4.718957744752225	74.45167923235094
092023_BEL_CBC_T3_183_SSID_S79_R2_16S	15.954010938243876	62.04376292841044
092023_BEL_CBC_T3_196_SSID_S25_R2_16S	51.599028296470564	18.78739029530736
092023_BEL_CBC_T4_84_OANN_S12_R2_16S	80.75213041867359	12.479567595841601
092023_BEL_CBC_T4_88_OFAV_S71_R2_16S	82.66349002291655	10.225811860712113
092023_BEL_CBC_T4_91_MCAV_S78_R2_16S	58.08841370457286	30.893888355288297
102019_BEL_CBC_T1_25_PSTR_S65_R2_16S	86.6735229127525	7.508643190346163
102019_BEL_CBC_T1_27_PSTR_S88_R2_16S	90.44084832579547	5.127355442913185
102019_BEL_CBC_T1_28_PSTR_S19_R2_16S	76.73726974959969	12.954692941867663
102019_BEL_CBC_T1_31_PSTR_S22_R2_16S	80.77975868598206	11.25255937841635
102019_BEL_CBC_T2_33_PSTR_S72_R2_16S	92.53127795498288	3.408289584255769
102019_BEL_CBC_T3_36_PSTR_S83_R2_16S	89.47564912780496	6.920985809276729
112023_BEL_CBC_T2_308_PAST_S62_R2_16S	80.64580387812711	11.658188425865177
112023_BEL_CBC_T3_347_MCAV_S81_R2_16S	73.36353215813064	15.547253734867297
112023_BEL_CBC_T4_396_MCAV_S1_R2_16S	57.44771369739462	34.24774092541226
122022_BEL_CBC_T1_120_OANN_S35_R2_16S	75.1851721184396	14.763985174470434
122022_BEL_CBC_T1_136_OANN_S66_R2_16S	81.83511807397528	5.672694215765759
122022_BEL_CBC_T1_139_PAST_S18_R2_16S	61.76438315103212	26.579490377332718
122022_BEL_CBC_T2_101_OFAV_S50_R2_16S	51.425720310891776	36.86776580790199
122022_BEL_CBC_T2_102_OFAV_S27_R2_16S	85.44056922188099	8.039286040076632
122022_BEL_CBC_T2_116_PSTR_S32_R2_16S	43.40117022963441	45.74327793032315
122022_BEL_CBC_T2_117_PSTR_S56_R2_16S	71.7676707089299	22.88888869430143
122022_BEL_CBC_T2_119_OANN_S5_R2_16S	87.39465018218682	4.642596131980014
122022_BEL_CBC_T2_89_PAST_S17_R2_16S	67.70589621386603	26.099924748591874
122022_BEL_CBC_T3_121_OFAV_S73_R2_16S	83.65133346855804	10.490673196934054
122022_BEL_CBC_T4_12_PSTR_S86_R2_16S	34.8109163462045	50.59280013696466
122022_BEL_CBC_T4_13_PSTR_S49_R2_16S	48.50130581237451	40.61016876149151
122022_BEL_CBC_T4_14_MCAV_S38_R2_16S	49.86451943020367	43.5895722144855
122022_BEL_CBC_T4_15_MCAV_S2_R2_16S	66.48270197438559	12.573452263412662
122022_BEL_CBC_T4_35_PSTR_S87_R2_16S	30.03423273204992	56.24248395735434
122022_BEL_CBC_T4_3_MCAV_S84_R2_16S	49.1072595857535	38.097650486524905
122022_BEL_CBC_T4_4_PSTR_S41_R2_16S	85.19389754837705	9.355167356685811
122023_BEL_CBC_T2_517_SSID_S59_R2_16S	30.10568386148566	54.62894512368496
122023_BEL_CBC_T2_519_PAST_S90_R2_16S	84.09248709528715	10.718594737950383
122023_BEL_CBC_T4_538_OFAV_S45_R2_16S	73.61181263669066	19.84472710583735
Negative_S96_R2_16S	22.81675921251893	62.365549644701574
Undetermined_S0_R2_16S	19.58039159512747	34.44850209956657
