Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
112023_BEL_CBC_T4_396_MCAV_S1_R2_16S	112023_BEL_CBC_T4_396_MCAV_S1_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117526.0	26.8 Mbp	0.0	202-251	39.0	3.2945901332471115	228.75752599424808	228	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T1_120_OANN_S35_R2_16S	122022_BEL_CBC_T1_120_OANN_S35_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1020402.0	236.7 Mbp	0.0	196-251	39.0	1.82310501155427	231.51197959235674	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T1_136_OANN_S66_R2_16S	122022_BEL_CBC_T1_136_OANN_S66_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	668818.0	153.4 Mbp	0.0	195-251	37.0	2.393924804655377	228.88419121494937	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T1_139_PAST_S18_R2_16S	122022_BEL_CBC_T1_139_PAST_S18_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	373649.0	85.7 Mbp	0.0	186-251	46.0	5.039488932126139	229.91643628110873	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_101_OFAV_S50_R2_16S	122022_BEL_CBC_T2_101_OFAV_S50_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2167571.0	501.6 Mbp	0.0	200-251	42.0	1.959520587791588	230.94734405470456	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_102_OFAV_S27_R2_16S	122022_BEL_CBC_T2_102_OFAV_S27_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	822175.0	187.8 Mbp	0.0	195-251	36.0	2.3260254811931764	228.97035971660534	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_116_PSTR_S32_R2_16S	122022_BEL_CBC_T2_116_PSTR_S32_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1273938.0	295.5 Mbp	0.0	190-251	45.0	2.407730988478246	231.51828032447418	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_117_PSTR_S56_R2_16S	122022_BEL_CBC_T2_117_PSTR_S56_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1142017.0	264.6 Mbp	0.0	198-251	40.0	1.9624926774294953	231.24030946999915	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_119_OANN_S5_R2_16S	122022_BEL_CBC_T2_119_OANN_S5_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	576057.0	131.8 Mbp	0.0	197-251	36.0	3.1977738314090445	229.34314225849178	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_89_PAST_S17_R2_16S	122022_BEL_CBC_T2_89_PAST_S17_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	657795.0	150.3 Mbp	0.0	200-251	44.0	2.6400322288858993	228.97880570694517	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T3_121_OFAV_S73_R2_16S	122022_BEL_CBC_T3_121_OFAV_S73_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	675419.0	154.8 Mbp	0.0	207-251	36.0	1.474492130070371	229.1953690968125	229	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_12_PSTR_S86_R2_16S	122022_BEL_CBC_T4_12_PSTR_S86_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	607456.0	139.3 Mbp	0.0	193-251	45.0	2.851399936785545	228.86079979455303	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_13_PSTR_S49_R2_16S	122022_BEL_CBC_T4_13_PSTR_S49_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2600297.0	603 Mbp	0.0	200-251	44.0	1.7279180032127097	231.4297468712228	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_14_MCAV_S38_R2_16S	122022_BEL_CBC_T4_14_MCAV_S38_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	912677.0	211.9 Mbp	0.0	205-251	42.0	2.1700996080760224	232.19510078592975	231	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_15_MCAV_S2_R2_16S	122022_BEL_CBC_T4_15_MCAV_S2_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	355503.0	82 Mbp	0.0	195-251	42.0	7.05423020340194	231.2640891919337	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_35_PSTR_S87_R2_16S	122022_BEL_CBC_T4_35_PSTR_S87_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	791640.0	181.4 Mbp	0.0	202-251	45.0	2.6850588651407206	228.77280834722853	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_3_MCAV_S84_R2_16S	122022_BEL_CBC_T4_3_MCAV_S84_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	428344.0	98.6 Mbp	0.0	205-251	43.0	3.4189810059204753	230.31294240143436	229	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_4_PSTR_S41_R2_16S	122022_BEL_CBC_T4_4_PSTR_S41_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	616408.0	142.7 Mbp	0.0	191-251	37.0	1.6982258504107668	231.16509844129214	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122023_BEL_CBC_T2_517_SSID_S59_R2_16S	122023_BEL_CBC_T2_517_SSID_S59_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2497070.0	581.1 Mbp	0.0	193-251	44.0	1.8387550208844767	232.22875650262108	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122023_BEL_CBC_T2_519_PAST_S90_R2_16S	122023_BEL_CBC_T2_519_PAST_S90_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	702844.0	161.1 Mbp	0.0	205-251	42.0	1.859303060138523	229.2401884344179	229	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122023_BEL_CBC_T4_538_OFAV_S45_R2_16S	122023_BEL_CBC_T4_538_OFAV_S45_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	390023.0	90.2 Mbp	0.0	204-251	38.0	2.087825589772911	231.43740497355284	231	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
Negative_S96_R2_16S	Negative_S96_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25753.0	5.9 Mbp	0.0	215-251	41.0	9.637712111210345	230.23713742088302	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
Undetermined_S0_R2_16S	Undetermined_S0_R2_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6297014.0	1.4 Gbp	0.0	196-251	45.0	12.422326268327057	236.4266033075359	230	pass	pass	pass	pass	fail	fail	warn	warn	fail	fail	fail
