Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
042024-BEL-CBC-T3-960-OFAV_S4_R1_16S	042024-BEL-CBC-T3-960-OFAV_S4_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36190.0	8.3 Mbp	0.0	227-251	54.0	9.723680574744405	230.6804089527494	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
042024-BEL-CBC-T4-1046-PSTR_S60_R1_16S	042024-BEL-CBC-T4-1046-PSTR_S60_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	206763.0	48 Mbp	0.0	213-251	46.0	1.352272892151884	232.2149610907174	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
042024-BEL-CBC-T4-1047-MCAV_S92_R1_16S	042024-BEL-CBC-T4-1047-MCAV_S92_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	270146.0	61.9 Mbp	0.0	205-251	39.0	1.6298594093564223	229.26094408208894	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T1-2-SSID_S8_R1_16S	052022-BEL-CBC-T1-2-SSID_S8_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	290557.0	66.7 Mbp	0.0	196-251	45.0	3.2633872183427	229.26491015532235	228	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T2-1-SSID_S57_R1_16S	052022-BEL-CBC-T2-1-SSID_S57_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	581569.0	135.1 Mbp	0.0	218-251	52.0	1.7917048535943285	232.30858935053277	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	warn
052022-BEL-CBC-T2-71-OFAV_S21_R1_16S	052022-BEL-CBC-T2-71-OFAV_S21_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	412589.0	94.6 Mbp	0.0	194-251	49.0	3.278080608062745	228.95545567138242	228	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T2-9-PAST_S23_R1_16S	052022-BEL-CBC-T2-9-PAST_S23_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	784774.0	179.8 Mbp	0.0	200-251	48.0	2.2700803033739647	228.6997849062278	228	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T3-11-PAST_S19_R1_16S	052022-BEL-CBC-T3-11-PAST_S19_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	165720.0	38 Mbp	0.0	212-251	44.0	3.279628288679701	229.73308592807143	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T3-13-MCAV_S5_R1_16S	052022-BEL-CBC-T3-13-MCAV_S5_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	261449.0	60 Mbp	0.0	204-251	40.0	3.60529204548497	229.83101484419524	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T3-19-MCAV_S6_R1_16S	052022-BEL-CBC-T3-19-MCAV_S6_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105507.0	24.2 Mbp	0.0	211-251	43.0	5.1153004066080925	230.2894025988797	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T3-66-OFAV_S40_R1_16S	052022-BEL-CBC-T3-66-OFAV_S40_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	109427.0	25.4 Mbp	0.0	201-251	44.0	3.9085417675710747	233.01429720270136	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
052022-BEL-CBC-T3-8-PAST_S17_R1_16S	052022-BEL-CBC-T3-8-PAST_S17_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	124776.0	28.6 Mbp	0.0	193-251	47.0	4.106558953644932	229.4200166698724	228	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T1-21-PAST_S16_R1_16S	062019-BEL-CBC-T1-21-PAST_S16_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47036.0	10.9 Mbp	0.0	191-251	59.0	3.9289055191768005	232.72063951016244	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T1-22-MCAV_S18_R1_16S	062019-BEL-CBC-T1-22-MCAV_S18_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	256119.0	58.7 Mbp	0.0	211-251	40.0	2.3344617150621394	229.52786009628338	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T2-18-MCAV_S79_R1_16S	062019-BEL-CBC-T2-18-MCAV_S79_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	79020.0	18.2 Mbp	0.0	215-251	46.0	3.6762844849405214	231.40501138952163	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062019-BEL-CBC-T3-1-MCAV_S48_R1_16S	062019-BEL-CBC-T3-1-MCAV_S48_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	89326.0	20.7 Mbp	0.0	172-251	44.0	2.148310682220182	232.95579114703446	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T1-1347-OANN_S65_R1_16S	062024-BEL-CBC-T1-1347-OANN_S65_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	134432.0	31.1 Mbp	0.0	217-251	50.0	3.627856462746965	231.4010503451559	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T1-1353-MCAV_S86_R1_16S	062024-BEL-CBC-T1-1353-MCAV_S86_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1089524.0	249.7 Mbp	0.0	203-251	46.0	1.3610530837319783	229.2026664855478	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T2-1375-SSID_S33_R1_16S	062024-BEL-CBC-T2-1375-SSID_S33_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	9824460.0	2.2 Gbp	0.0	106-251	53.0	0.988115377333716	232.9396461484906	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T2-1396-MCAV_S49_R1_16S	062024-BEL-CBC-T2-1396-MCAV_S49_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	920277.0	213.6 Mbp	0.0	209-251	50.0	1.7612088534213068	232.12297601700357	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T3-1415-MCAV_S50_R1_16S	062024-BEL-CBC-T3-1415-MCAV_S50_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	196382.0	45.6 Mbp	0.0	176-251	38.0	1.5994337566579424	232.8952093369046	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T3-1433-PSTR_S2_R1_16S	062024-BEL-CBC-T3-1433-PSTR_S2_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	978597.0	224.5 Mbp	0.0	202-251	55.0	2.831604838355319	229.0166702943091	228	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
062024-BEL-CBC-T3-1439-OFAV_S41_R1_16S	062024-BEL-CBC-T3-1439-OFAV_S41_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	247409.0	57.3 Mbp	0.0	210-251	39.0	4.274298833106314	231.62640000970055	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
062024-BEL-CBC-T3-1442-OFAV_S35_R1_16S	062024-BEL-CBC-T3-1442-OFAV_S35_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	630600.0	146.5 Mbp	0.0	194-251	49.0	1.745163336504916	232.9196289248335	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T1-1479-PAST_S47_R1_16S	082024-BEL-CBC-T1-1479-PAST_S47_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	494793.0	114 Mbp	0.0	197-251	48.0	2.2425539569072317	230.9393029004048	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T1-1482-OANN_S36_R1_16S	082024-BEL-CBC-T1-1482-OANN_S36_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	126924.0	29.4 Mbp	0.0	195-251	48.0	4.162333364848256	232.84181084743625	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T2-1510-PAST_S94_R1_16S	082024-BEL-CBC-T2-1510-PAST_S94_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	787695.0	180.5 Mbp	0.0	207-251	49.0	1.9172395406851637	229.17661912288386	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T3-1554-OANN_S14_R1_16S	082024-BEL-CBC-T3-1554-OANN_S14_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	929527.0	215.7 Mbp	0.0	200-251	48.0	1.3802719017306653	232.59627262037574	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T3-1558-MCAV_S34_R1_16S	082024-BEL-CBC-T3-1558-MCAV_S34_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	333203.0	77.3 Mbp	0.0	207-251	41.0	2.3235084918203017	232.25457753981806	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T3-1560-PSTR_S54_R1_16S	082024-BEL-CBC-T3-1560-PSTR_S54_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	413382.0	95.9 Mbp	0.0	202-251	50.0	1.431847540531518	232.69051143978209	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T3-1561-MCAV_S38_R1_16S	082024-BEL-CBC-T3-1561-MCAV_S38_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	422838.0	98.2 Mbp	0.0	208-251	43.0	2.3796347537354734	232.29398966034273	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T3-1562-OFAV_S31_R1_16S	082024-BEL-CBC-T3-1562-OFAV_S31_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6483869.0	1.4 Gbp	0.0	191-251	48.0	0.5815971914299934	230.7493662348823	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T4-1606-PSTR_S25_R1_16S	082024-BEL-CBC-T4-1606-PSTR_S25_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	319747.0	74 Mbp	0.0	196-251	41.0	1.9377820589403498	230.9694961954295	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T4-1607-PSTR_S90_R1_16S	082024-BEL-CBC-T4-1607-PSTR_S90_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	66989.0	15.3 Mbp	0.0	208-251	45.0	3.594620012240816	229.4849602173491	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
082024-BEL-CBC-T4-1609-OFAV_S12_R1_16S	082024-BEL-CBC-T4-1609-OFAV_S12_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	984136.0	228.4 Mbp	0.0	211-251	47.0	0.7882040693562677	232.08696257427835	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T1-171-PAST_S42_R1_16S	092023-BEL-CBC-T1-171-PAST_S42_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	495208.0	114.2 Mbp	0.0	87-251	48.0	3.0060095959677553	232.5472246005719	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	warn
092023-BEL-CBC-T1-175-PAST_S7_R1_16S	092023-BEL-CBC-T1-175-PAST_S7_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	463896.0	106.5 Mbp	0.0	208-251	47.0	3.0088640557366304	229.76040966078602	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	warn
092023-BEL-CBC-T2-174-SSID_S46_R1_16S	092023-BEL-CBC-T2-174-SSID_S46_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	534786.0	123.2 Mbp	0.0	210-251	51.0	2.2779205139999927	230.50594630375514	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
092023-BEL-CBC-T2-181-PAST_S63_R1_16S	092023-BEL-CBC-T2-181-PAST_S63_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	865900.0	201 Mbp	0.0	202-251	51.0	1.9681256496131192	232.63136620856912	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T2-184-MCAV_S37_R1_16S	092023-BEL-CBC-T2-184-MCAV_S37_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11712326.0	2.7 Gbp	0.0	106-251	54.0	0.9606502871853193	232.1986222036511	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T3-171-OFAV_S78_R1_16S	092023-BEL-CBC-T3-171-OFAV_S78_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2054558.0	474.8 Mbp	0.0	210-251	52.0	1.2726824942396369	231.09912058944064	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T3-173-OFAV_S84_R1_16S	092023-BEL-CBC-T3-173-OFAV_S84_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2110800.0	483.6 Mbp	0.0	198-251	45.0	1.2317604699639948	228.64833049080917	228	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T3-178-PAST_S74_R1_16S	092023-BEL-CBC-T3-178-PAST_S74_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	791269.0	182.9 Mbp	0.0	203-251	50.0	0.9465807456124277	231.22628714128822	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T3-195-PSTR_S66_R1_16S	092023-BEL-CBC-T3-195-PSTR_S66_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	55332.0	12.8 Mbp	0.0	214-251	51.0	3.227788621412564	231.3677257283308	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T4-92-PSTR_S43_R1_16S	092023-BEL-CBC-T4-92-PSTR_S43_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	111049.0	25.6 Mbp	0.0	207-251	44.0	3.764104134211024	231.08369278426642	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
092023-BEL-CBC-T4-94-MCAV_S85_R1_16S	092023-BEL-CBC-T4-94-MCAV_S85_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	719172.0	164.8 Mbp	0.0	194-251	48.0	1.9280505915135737	228.79740590568042	228	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
102019-BEL-CBC-T1-29-PSTR_S22_R1_16S	102019-BEL-CBC-T1-29-PSTR_S22_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	524934.0	120.2 Mbp	0.0	211-251	54.0	0.7176140238582375	229.1339749378017	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
112023-BEL-CBC-T1-276-MCAV_S26_R1_16S	112023-BEL-CBC-T1-276-MCAV_S26_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	168707.0	39.1 Mbp	0.0	197-251	40.0	3.052629707125371	231.37365669474295	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
112023-BEL-CBC-T2-304-OFAV_S72_R1_16S	112023-BEL-CBC-T2-304-OFAV_S72_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	819720.0	189.5 Mbp	0.0	211-251	49.0	1.0549943883277215	231.1965524813351	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
112023-BEL-CBC-T2-307-SSID_S62_R1_16S	112023-BEL-CBC-T2-307-SSID_S62_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	850582.0	197.4 Mbp	0.0	208-251	52.0	0.9765078499192318	232.16561718917166	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
112023-BEL-CBC-T2-310-MCAV_S55_R1_16S	112023-BEL-CBC-T2-310-MCAV_S55_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	467113.0	108.4 Mbp	0.0	218-251	45.0	1.2063462160119716	232.20038192043467	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
112023-BEL-CBC-T3-352-PAST_S30_R1_16S	112023-BEL-CBC-T3-352-PAST_S30_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	893489.0	206.5 Mbp	0.0	201-251	45.0	1.6103164112820638	230.7168935487734	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
112023-BEL-CBC-T3-355-PSTR_S10_R1_16S	112023-BEL-CBC-T3-355-PSTR_S10_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	101040.0	23.4 Mbp	0.0	200-251	52.0	2.1872525732383212	232.61411322248614	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
112023-BEL-CBC-T4-399-MCAV_S9_R1_16S	112023-BEL-CBC-T4-399-MCAV_S9_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	266459.0	61.8 Mbp	0.0	221-251	41.0	2.0464686874903832	232.263612788459	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
112023-BEL-CBC-T4-401-MCAV_S53_R1_16S	112023-BEL-CBC-T4-401-MCAV_S53_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	268111.0	62.3 Mbp	0.0	213-251	40.0	1.5090764645986177	232.3691306958685	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-123-PAST_S20_R1_16S	122022-BEL-CBC-T3-123-PAST_S20_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	169015.0	38.8 Mbp	0.0	199-251	45.0	2.9174925302487944	229.19138242167855	228	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-124-PAST_S64_R1_16S	122022-BEL-CBC-T3-124-PAST_S64_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	532301.0	123.6 Mbp	0.0	218-251	45.0	1.0815309383224905	232.2374521182564	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-126-SSID_S77_R1_16S	122022-BEL-CBC-T3-126-SSID_S77_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	466559.0	107.8 Mbp	0.0	206-251	50.0	2.5724506439700017	231.26011501224926	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	warn
122022-BEL-CBC-T3-127-OFAV_S32_R1_16S	122022-BEL-CBC-T3-127-OFAV_S32_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	884409.0	205.3 Mbp	0.0	202-251	48.0	2.087947996910932	232.6565022517862	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
