Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
062024-BEL-CBC-T3-1448-PAST_S40_R1_16S	(1.0, 2.35362580015393)	(2.0, 1.2269339790880593)	(3.0, 0.8317846483077096)	(4.0, 0.5916915394867751)	(5.0, 0.4383247921007678)	(6.0, 0.4122317959114715)	(7.0, 0.31536858703609844)	(8.0, 0.24178258339434214)	(9.0, 0.20273694880892043)	('>10', 3.3710649321394377)	('>50', 2.766045315462447)	('>100', 3.265003472808845)	('>500', 4.116686377203357)	('>1k', 21.58885697659139)	('>5k', 35.5059976347356)	('>10k+', 22.771864616770852)
062024-BEL-CBC-T4-1464-MCAV_S43_R1_16S	(1.0, 1.9719701596049923)	(2.0, 1.0317092556165552)	(3.0, 0.7539885904372029)	(4.0, 0.5106377755341903)	(5.0, 0.40200449876790223)	(6.0, 0.2964399586334302)	(7.0, 0.2792550334952603)	(8.0, 0.25531888776709516)	(9.0, 0.243043941239831)	('>10', 3.0150337407592667)	('>50', 0.31270426278205526)	('>100', 0.1792142192980572)	('>500', 0.4385224646865132)	('>1k', 32.545793222388276)	('>5k', 43.23266854268766)	('>10k+', 14.531695446301713)
062024-BEL-CBC-T4-1467-MCAV_S57_R1_16S	(1.0, 1.2254317764788227)	(2.0, 0.48200064317197283)	(3.0, 0.39119989406579275)	(4.0, 0.32133376211464854)	(5.0, 0.29321075232203997)	(6.0, 0.22548852694701396)	(7.0, 0.21363398470259604)	(8.0, 0.18967267591068737)	(9.0, 0.17025140457408772)	('>10', 2.0634470234379436)	('>50', 1.3148452919181028)	('>100', 4.783433907774183)	('>500', 0.3650946786977659)	('>1k', 5.589164443939996)	('>5k', 21.59657983845033)	('>10k+', 60.77521139549401)
062024-BEL-CBC-T4-1470-PSTR_S11_R1_16S	(1.0, 1.3395310558417686)	(2.0, 0.5457749815232428)	(3.0, 0.3053740968046716)	(4.0, 0.23715222411426623)	(5.0, 0.1813835504070301)	(6.0, 0.15918436961094581)	(7.0, 0.128863537304099)	(8.0, 0.15810148274284413)	(9.0, 0.11207879084852308)	('>10', 1.7605033258162939)	('>50', 0.8118944293592287)	('>100', 1.7085247561474133)	('>500', 0.611289637043394)	('>1k', 4.1750703199659975)	('>5k', 4.844294404452831)	('>10k+', 82.92097903801745)
082024-BEL-CBC-T1-1480-SSID_S70_R1_16S	(1.0, 8.114716981132075)	(2.0, 4.83622641509434)	(3.0, 3.332830188679245)	(4.0, 2.3885283018867924)	(5.0, 1.717735849056604)	(6.0, 1.4092075471698113)	(7.0, 1.107320754716981)	(8.0, 1.050566037735849)	(9.0, 0.9319245283018868)	('>10', 14.597735849056603)	('>50', 8.31788679245283)	('>100', 16.13222641509434)	('>500', 21.636226415094338)	('>1k', 14.426867924528302)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T1-1483-MCAV_S91_R1_16S	(1.0, 3.2206812347379628)	(2.0, 1.0910400100181579)	(3.0, 0.5787834199486569)	(4.0, 0.2723686682111327)	(5.0, 0.1819704464341619)	(6.0, 0.12914031682424396)	(7.0, 0.09313756183081835)	(8.0, 0.12835764823743034)	(9.0, 0.10213825057917476)	('>10', 6.18269050153403)	('>50', 6.54467472293532)	('>100', 14.892226535595768)	('>500', 38.26153653496963)	('>1k', 28.32125414814351)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T2-1507-OFAV_S28_R1_16S	(1.0, 0.6329997200388732)	(2.0, 0.24071582084856133)	(3.0, 0.1608719224363892)	(4.0, 0.10284976744618785)	(5.0, 0.0943071469592923)	(6.0, 0.061405371024615435)	(7.0, 0.06927134830462815)	(8.0, 0.050071597309328295)	(9.0, 0.05785299418848065)	('>10', 1.0159797751345463)	('>50', 0.6229346523364914)	('>100', 3.0380434185029777)	('>500', 1.2073006418806622)	('>1k', 2.628505117537154)	('>5k', 0.4987706238734948)	('>10k+', 89.51812008217831)
082024-BEL-CBC-T2-1509-SSID_S48_R1_16S	(1.0, 3.544743676362009)	(2.0, 2.1756792583533597)	(3.0, 1.7412275825500947)	(4.0, 1.4344887353294165)	(5.0, 1.1944570351808932)	(6.0, 1.0074489647563907)	(7.0, 0.8860077482916984)	(8.0, 0.8073275235399259)	(9.0, 0.7029907037604016)	('>10', 9.802814813547823)	('>50', 3.8613175516766587)	('>100', 9.20016990367374)	('>500', 3.6754497743645005)	('>1k', 12.630456658884166)	('>5k', 23.131843540382054)	('>10k+', 24.20357652934687)
082024-BEL-CBC-T2-1516-OFAV_S41_R1_16S	(1.0, 1.3267076701763783)	(2.0, 0.6525910700551001)	(3.0, 0.4780242713476819)	(4.0, 0.3822094119067682)	(5.0, 0.28088191671719914)	(6.0, 0.24413101172616375)	(7.0, 0.1911047059533841)	(8.0, 0.12810315454018056)	(9.0, 0.12285302525574693)	('>10', 1.3458706420645608)	('>50', 0.7205802442885156)	('>100', 0.3286580932055452)	('>500', 0.0)	('>1k', 28.39374919607395)	('>5k', 39.458134156553605)	('>10k+', 25.946401430135218)
082024-BEL-CBC-T3-1555-SSID_S65_R1_16S	(1.0, 12.009925356768655)	(2.0, 5.964960729050755)	(3.0, 3.4442287542946253)	(4.0, 2.106904701955019)	(5.0, 1.354380721090977)	(6.0, 0.9941601215084593)	(7.0, 0.7448078688098506)	(8.0, 0.54581340004386)	(9.0, 0.5921100723690088)	('>10', 9.839667313737117)	('>50', 3.3820937467003467)	('>100', 19.530291831480113)	('>500', 26.29407321372006)	('>1k', 13.196582168471155)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T3-1563-SSID_S8_R1_16S	(1.0, 1.0220213159261586)	(2.0, 0.39873801007505255)	(3.0, 0.30483725002324835)	(4.0, 0.24087586274158468)	(5.0, 0.229648597952782)	(6.0, 0.21910177345420978)	(7.0, 0.1817909642065726)	(8.0, 0.17872898290053552)	(9.0, 0.16636765096134873)	('>10', 3.5115255244493535)	('>50', 1.572497510722605)	('>100', 3.4925866030379393)	('>500', 2.5310110662272534)	('>1k', 9.037154307980884)	('>5k', 5.107384818469871)	('>10k+', 71.80572976087059)
082024-BEL-CBC-T4-1605-MCAV_S42_R1_16S	(1.0, 1.744998306186992)	(2.0, 0.7512122508425793)	(3.0, 0.5474601459399179)	(4.0, 0.39167880359929086)	(5.0, 0.30538088538202285)	(6.0, 0.3011772618585456)	(7.0, 0.1886685146125372)	(8.0, 0.17605764404210547)	(9.0, 0.14687955134973404)	('>10', 3.7281195213803713)	('>50', 2.2007205505263183)	('>100', 2.724195315185219)	('>500', 0.6975542329252521)	('>1k', 26.156923738851123)	('>5k', 34.60348702934871)	('>10k+', 25.33548624796928)
082024-BEL-CBC-T4-1610-MCAV_S72_R1_16S	(1.0, 1.6868026742149225)	(2.0, 0.9044012825229663)	(3.0, 0.5858972095980809)	(4.0, 0.4185283878363061)	(5.0, 0.2690235826285199)	(6.0, 0.20586152409834566)	(7.0, 0.15085169534479326)	(8.0, 0.1383752393388329)	(9.0, 0.11356410523607086)	('>10', 1.7282018236892456)	('>50', 1.701760243631159)	('>100', 1.2857838581597085)	('>500', 0.045085375112447604)	('>1k', 35.465035086488065)	('>5k', 46.05244223081869)	('>10k+', 9.248385681281842)
092023-BEL-CBC-T1-172-PAST_S83_R1_16S	(1.0, 5.878247044637649)	(2.0, 2.268325873582388)	(3.0, 1.5169414922539486)	(4.0, 1.1421276855428966)	(5.0, 0.885111762956293)	(6.0, 0.7672647340839485)	(7.0, 0.6489462883107726)	(8.0, 0.5805288915231852)	(9.0, 0.5249083297378246)	('>10', 10.819548650158895)	('>50', 6.643162759720216)	('>100', 15.285652236898953)	('>500', 6.6187706144495015)	('>1k', 39.73045137360875)	('>5k', 6.690012262534789)	('>10k+', 0.0)
092023-BEL-CBC-T1-178-OANN_S87_R1_16S	(1.0, 4.611561957220022)	(2.0, 2.0050728099892474)	(3.0, 1.3829619954546568)	(4.0, 1.1311479477500317)	(5.0, 0.9526512718604416)	(6.0, 0.9760109775904123)	(7.0, 0.937106449501952)	(8.0, 0.9269131233652375)	(9.0, 0.9311603425888685)	('>10', 29.706665193380456)	('>50', 18.33201750180523)	('>100', 31.24135538764729)	('>500', 5.867958079368641)	('>1k', 0.9974169624775128)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T2-171-OFAV_S66_R1_16S	(1.0, 4.2504069022873265)	(2.0, 2.2482945819493554)	(3.0, 1.445332231253157)	(4.0, 1.0275877199695909)	(5.0, 0.7736245682243754)	(6.0, 0.5625200900032143)	(7.0, 0.466980963605843)	(8.0, 0.3836871725010587)	(9.0, 0.3547320567571291)	('>10', 10.203553188124067)	('>50', 7.222579377834923)	('>100', 17.523457470419864)	('>500', 7.356257621445664)	('>1k', 45.529559729174004)	('>5k', 0.6514263264504345)	('>10k+', 0.0)
092023-BEL-CBC-T2-172-OFAV_S71_R1_16S	(1.0, 4.810435215051907)	(2.0, 2.5197024430338657)	(3.0, 1.9163690866769352)	(4.0, 1.611191309973592)	(5.0, 1.4499110137980415)	(6.0, 1.2729746717410675)	(7.0, 1.2587000416727103)	(8.0, 1.2036736451188823)	(9.0, 1.1842187057515248)	('>10', 31.258792136060247)	('>50', 18.489790185961592)	('>100', 31.381162553501085)	('>500', 1.643078991658551)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T2-176-MCAV_S51_R1_16S	(1.0, 2.4447785271496896)	(2.0, 1.2569756595082926)	(3.0, 0.9527668485608147)	(4.0, 0.7432288294019709)	(5.0, 0.6103110377307286)	(6.0, 0.49531758263813414)	(7.0, 0.4029188898524272)	(8.0, 0.37767334537545805)	(9.0, 0.35217534545371926)	('>10', 4.23860068996073)	('>50', 1.7305820738962332)	('>100', 6.6152162470226035)	('>500', 4.809528678307387)	('>1k', 10.784644145116438)	('>5k', 20.589508709081706)	('>10k+', 43.59577339094366)
092023-BEL-CBC-T2-182-PAST_S32_R1_16S	(1.0, 1.043568013906997)	(2.0, 0.4354085180356367)	(3.0, 0.31535202086049546)	(4.0, 0.2379400260756193)	(5.0, 0.1942090395480226)	(6.0, 0.16378748370273793)	(7.0, 0.15115710560625814)	(8.0, 0.1336375488917862)	(9.0, 0.1075619295958279)	('>10', 1.827602129508909)	('>50', 0.8713602781399392)	('>100', 2.6897272924815296)	('>500', 2.3952900912646675)	('>1k', 12.90661668839635)	('>5k', 14.015781182094742)	('>10k+', 62.511000651890484)
092023-BEL-CBC-T3-176-MCAV_S34_R1_16S	(1.0, 2.6005995670799633)	(2.0, 1.4038202023312474)	(3.0, 1.0645485585936438)	(4.0, 0.7977321511053952)	(5.0, 0.7037214820718575)	(6.0, 0.5694981569199279)	(7.0, 0.5008468205736644)	(8.0, 0.46806082617083133)	(9.0, 0.38473730448407345)	('>10', 5.95871862914693)	('>50', 3.1516216387563056)	('>100', 10.338999936601668)	('>500', 2.1876047204586415)	('>1k', 14.86183692137701)	('>5k', 33.19101917346689)	('>10k+', 21.816633910861945)
092023-BEL-CBC-T3-181-PAST_S37_R1_16S	(1.0, 2.6238620173232188)	(2.0, 1.4895857152549357)	(3.0, 1.1341506622474953)	(4.0, 0.8287202579134241)	(5.0, 0.678455032251742)	(6.0, 0.511102790962979)	(7.0, 0.4142344891359247)	(8.0, 0.3276686526134339)	(9.0, 0.3030432477391114)	('>10', 4.918547704183554)	('>50', 3.6282267446973715)	('>100', 4.86213542465003)	('>500', 4.590502132107758)	('>1k', 31.222751863866744)	('>5k', 27.01457170641492)	('>10k+', 15.45244155863736)
092023-BEL-CBC-T4-93-PSTR_S6_R1_16S	(1.0, 12.01726414790479)	(2.0, 5.366057912197636)	(3.0, 3.1790511160498602)	(4.0, 2.3190646439269496)	(5.0, 2.190227719264341)	(6.0, 2.0678326408348635)	(7.0, 1.5331594034850389)	(8.0, 1.5718104808838211)	(9.0, 1.0725673978162142)	('>10', 20.456082713305634)	('>50', 10.393918897155926)	('>100', 17.231938673623862)	('>500', 7.971784713498889)	('>1k', 12.629239540052179)	('>5k', 0.0)	('>10k+', 0.0)
102019-BEL-CBC-T3-35-PSTR_S21_R1_16S	(1.0, 0.46872344570592456)	(2.0, 0.17492155472930682)	(3.0, 0.11291144907171369)	(4.0, 0.08820688826160306)	(5.0, 0.08331571682604424)	(6.0, 0.0701344243132671)	(7.0, 0.06673547467160758)	(8.0, 0.05968887175597199)	(9.0, 0.04998943009562655)	('>10', 1.002109835814152)	('>50', 0.6454688270722194)	('>100', 1.273030992617647)	('>500', 0.6014482841521901)	('>1k', 3.2923386846064884)	('>5k', 1.0197677937086271)	('>10k+', 90.9912083265976)
112023-BEL-CBC-T1-273-PAST_S29_R1_16S	(1.0, 0.7693735376476805)	(2.0, 0.2929014997003033)	(3.0, 0.20355031506181054)	(4.0, 0.17931089039824663)	(5.0, 0.13083204107111887)	(6.0, 0.12778943546481378)	(7.0, 0.10365143098812675)	(8.0, 0.09898610239179226)	(9.0, 0.0812375696883459)	('>10', 1.7432101720390631)	('>50', 0.9590292871073645)	('>100', 1.5873273448093657)	('>500', 1.0750539808944652)	('>1k', 5.5934247264444)	('>5k', 2.4542671022325626)	('>10k+', 84.60005456406054)
112023-BEL-CBC-T1-277-OFAV-OANN_S23_R1_16S	(1.0, 1.1549941446973808)	(2.0, 0.3520322184456314)	(3.0, 0.2249293079317929)	(4.0, 0.14281225900431294)	(5.0, 0.16066379137985204)	(6.0, 0.16923252692011082)	(7.0, 0.19993716260603808)	(8.0, 0.18851218188569308)	(9.0, 0.1735168946902402)	('>10', 4.4378909485590246)	('>50', 1.649838622147325)	('>100', 4.282939647539345)	('>500', 3.497115192368113)	('>1k', 2.636314301219617)	('>5k', 0.0)	('>10k+', 80.72927080060552)
112023-BEL-CBC-T1-278-PSTR_S14_R1_16S	(1.0, 1.8669877229871803)	(2.0, 0.7144633611431414)	(3.0, 0.47649732076239576)	(4.0, 0.3527097605643356)	(5.0, 0.27696760044314817)	(6.0, 0.2814895204503832)	(7.0, 0.21761740034818783)	(8.0, 0.1944425603111081)	(9.0, 0.21366072034185715)	('>10', 2.9222908046756655)	('>50', 0.8275113613240181)	('>100', 4.765538447624861)	('>500', 1.7392434827827894)	('>1k', 6.317687490108299)	('>5k', 4.420742047073188)	('>10k+', 74.41215039905944)
112023-BEL-CBC-T2-311-MCAV_S79_R1_16S	(1.0, 2.7097542871524003)	(2.0, 1.178070932740369)	(3.0, 0.6833321121492945)	(4.0, 0.4944202508418206)	(5.0, 0.3838765478507692)	(6.0, 0.2962698668059878)	(7.0, 0.29435844831046537)	(8.0, 0.21662742949255026)	(9.0, 0.24083873043583529)	('>10', 5.511256662089881)	('>50', 1.8556687894030959)	('>100', 4.057304326495765)	('>500', 27.88090588493898)	('>1k', 54.19731573129278)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T2-312-OFAV_S74_R1_16S	(1.0, 3.0000940896522628)	(2.0, 1.2850825409062352)	(3.0, 0.7675894534605263)	(4.0, 0.5220458125552019)	(5.0, 0.3490422583944663)	(6.0, 0.30958530744552665)	(7.0, 0.2985070096790936)	(8.0, 0.22824328548925102)	(9.0, 0.20897008252573046)	('>10', 7.736294021057871)	('>50', 3.3854063914190236)	('>100', 18.642650535855747)	('>500', 17.37623416789843)	('>1k', 45.89025504366063)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T3-348-SSID_S85_R1_16S	(1.0, 4.935470338120384)	(2.0, 2.9977164625628383)	(3.0, 2.2695105117341554)	(4.0, 1.793467265765121)	(5.0, 1.4114287686849663)	(6.0, 1.118588141388996)	(7.0, 0.9589179037620587)	(8.0, 0.8348094044740578)	(9.0, 0.7113550388810692)	('>10', 10.032040246213993)	('>50', 4.565901207937202)	('>100', 9.449074563684626)	('>500', 1.854123786023904)	('>1k', 44.403216124529614)	('>5k', 12.664380236237024)	('>10k+', 0.0)
112023-BEL-CBC-T3-350-OFAV_S93_R1_16S	(1.0, 1.9964933210418812)	(2.0, 1.184606763913743)	(3.0, 0.7819532563310015)	(4.0, 0.5234712506552428)	(5.0, 0.409233049545397)	(6.0, 0.30540643132151185)	(7.0, 0.22471666395531698)	(8.0, 0.19897691737613654)	(9.0, 0.1730925654790955)	('>10', 3.0680910290475936)	('>50', 1.6704083292663086)	('>100', 1.4876995101494859)	('>500', 0.0)	('>1k', 39.802324530484604)	('>5k', 40.65954485476204)	('>10k+', 7.513981526670643)
112023-BEL-CBC-T3-356-MCAV_S49_R1_16S	(1.0, 1.841791305195107)	(2.0, 0.8608470925733527)	(3.0, 0.6080766446224248)	(4.0, 0.4609010229782046)	(5.0, 0.3823846982673158)	(6.0, 0.30386837355642693)	(7.0, 0.283927719661598)	(8.0, 0.200312932307145)	(9.0, 0.18558404022573727)	('>10', 2.9410198511475505)	('>50', 2.01627202677486)	('>100', 6.593445189827094)	('>500', 1.4553278368129396)	('>1k', 3.8061723121754687)	('>5k', 16.20030840034035)	('>10k+', 61.85976055353443)
112023-BEL-CBC-T3-358-SSID_S46_R1_16S	(1.0, 3.8523254596249585)	(2.0, 2.3115529226032896)	(3.0, 1.7917688086741788)	(4.0, 1.340898879694075)	(5.0, 1.0500404814534137)	(6.0, 0.8783180434677348)	(7.0, 0.7637988831848264)	(8.0, 0.6513066106945355)	(9.0, 0.5948915671333388)	('>10', 9.531439844785437)	('>50', 3.8311557426798384)	('>100', 12.152205760640317)	('>500', 9.377283767669113)	('>1k', 25.82367652672508)	('>5k', 14.686716340431568)	('>10k+', 11.362620360538296)
112023-BEL-CBC-T4-400-OFAV_S88_R1_16S	(1.0, 2.0974532704942037)	(2.0, 0.9631502094753044)	(3.0, 0.6035007404853346)	(4.0, 0.4096036689854001)	(5.0, 0.3126032057926101)	(6.0, 0.2679456049650944)	(7.0, 0.2086444652615793)	(8.0, 0.18112292056555215)	(9.0, 0.17572246651199214)	('>10', 4.377171865296059)	('>50', 1.946863686308395)	('>100', 0.3154072877050355)	('>500', 0.4296476619149595)	('>1k', 63.618075735136806)	('>5k', 23.04706080288135)	('>10k+', 1.046026408220322)
122022-BEL-CBC-T1-123-OANN_S30_R1_16S	(1.0, 0.6273047224660243)	(2.0, 0.23975852891016902)	(3.0, 0.13652916229606848)	(4.0, 0.10560792344852683)	(5.0, 0.08206021078770667)	(6.0, 0.07421097323409993)	(7.0, 0.0593846356328428)	(8.0, 0.0551825185586897)	(9.0, 0.04352759007000093)	('>10', 1.1849177296833586)	('>50', 0.709761359392802)	('>100', 2.5160374194561195)	('>500', 1.218772521960026)	('>1k', 5.462593625943395)	('>5k', 3.258385007480561)	('>10k+', 84.22596607067962)
122022-BEL-CBC-T1-151-MCAV_S62_R1_16S	(1.0, 4.243212996843839)	(2.0, 1.5441296666540922)	(3.0, 1.0524727451054359)	(4.0, 0.9606800206219271)	(5.0, 0.8079017189130736)	(6.0, 0.8487683428269645)	(7.0, 0.6953613238271279)	(8.0, 0.6588957209501175)	(9.0, 0.6111132068354144)	('>10', 16.503200171011105)	('>50', 9.117658153834547)	('>100', 27.151156211098115)	('>500', 22.425717052070365)	('>1k', 13.379732669407874)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T2-100-PAST_S15_R1_16S	(1.0, 1.4341862685635018)	(2.0, 0.5362622580664533)	(3.0, 0.3648144700732031)	(4.0, 0.27864018784191974)	(5.0, 0.22519411732913772)	(6.0, 0.1981708232496412)	(7.0, 0.21018117617386187)	(8.0, 0.16334079976940122)	(9.0, 0.15538394095710503)	('>10', 4.270130852795109)	('>50', 2.9462897017228853)	('>100', 7.272118566204068)	('>500', 3.2743224659656622)	('>1k', 6.958498225470356)	('>5k', 4.456741711355188)	('>10k+', 67.25572443446251)
122022-BEL-CBC-T2-83-PAST_S75_R1_16S	(1.0, 7.2845194571042216)	(2.0, 3.299611024857682)	(3.0, 2.1416587369159115)	(4.0, 1.4348675314268544)	(5.0, 1.0715597402380594)	(6.0, 0.9190163770220864)	(7.0, 0.8121734194754678)	(8.0, 0.6594213786080365)	(9.0, 0.6235288225572194)	('>10', 9.366287708051619)	('>50', 4.1793960034056195)	('>100', 26.571968748434916)	('>500', 20.376955309594162)	('>1k', 21.259035742308143)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T2-88-MCAV_S89_R1_16S	(1.0, 5.618454625080925)	(2.0, 2.741536235195552)	(3.0, 1.6782817319776075)	(4.0, 1.0921969610419284)	(5.0, 0.7578354088122168)	(6.0, 0.6969039186564606)	(7.0, 0.5984614798735671)	(8.0, 0.5605697094329563)	(9.0, 0.5329601279561293)	('>10', 10.96957233710347)	('>50', 4.526448074945733)	('>100', 4.871091816139229)	('>500', 11.512053010396436)	('>1k', 53.84363456338779)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T2-90-SSID_S64_R1_16S	(1.0, 5.356375328561273)	(2.0, 3.2463506967978706)	(3.0, 2.1251095204245263)	(4.0, 1.5465110512307616)	(5.0, 1.137565918897026)	(6.0, 0.8114843530442546)	(7.0, 0.6277793390752343)	(8.0, 0.4909821295729943)	(9.0, 0.40264254186573206)	('>10', 4.8015407250665385)	('>50', 3.3021441206129842)	('>100', 11.315526276636193)	('>500', 4.309938668562265)	('>1k', 51.62658494652097)	('>5k', 8.899464383131376)	('>10k+', 0.0)
122022-BEL-CBC-T2-93-OFAV_S9_R1_16S	(1.0, 1.3115904588494365)	(2.0, 0.4929170799636391)	(3.0, 0.2785092021319216)	(4.0, 0.1514117487780685)	(5.0, 0.13262342958662934)	(6.0, 0.11107212227880207)	(7.0, 0.08896821734769719)	(8.0, 0.09062601021753006)	(9.0, 0.074600679142479)	('>10', 1.9827202723201087)	('>50', 1.6337548732202902)	('>100', 3.231867199739174)	('>500', 2.3720252979191936)	('>1k', 5.140263091728443)	('>5k', 0.0)	('>10k+', 82.90705031677659)
122022-BEL-CBC-T2-94-PAST_S16_R1_16S	(1.0, 1.2018422493478051)	(2.0, 0.5318045669747818)	(3.0, 0.3737318432155625)	(4.0, 0.30352024219781637)	(5.0, 0.22029694998228605)	(6.0, 0.1569132661277336)	(7.0, 0.13887725852684468)	(8.0, 0.14428806080711135)	(9.0, 0.13101871235788592)	('>10', 2.543205900351058)	('>50', 1.210731424522529)	('>100', 2.7765145415311285)	('>500', 1.2185899706914876)	('>1k', 6.0888273374343775)	('>5k', 4.695545750265709)	('>10k+', 78.26429192566589)
122022-BEL-CBC-T4-34-PSTR_S25_R1_16S	(1.0, 5.3446213737951735)	(2.0, 1.8667479655730401)	(3.0, 1.1538190942989142)	(4.0, 0.7223095143172065)	(5.0, 0.6800966206233436)	(6.0, 0.5065547243263526)	(7.0, 0.5253160104125137)	(8.0, 0.3001805773785793)	(9.0, 0.42212893693862713)	('>10', 4.948289205225018)	('>50', 0.6261579231256303)	('>100', 7.63584343706761)	('>500', 18.62526676203654)	('>1k', 37.05823034168992)	('>5k', 19.58443751319153)	('>10k+', 0.0)
122023-BEL-CBC-T1-509-MCAV_S26_R1_16S	(1.0, 2.664542951244533)	(2.0, 0.8790022137033637)	(3.0, 0.49241401652178607)	(4.0, 0.38658819718157766)	(5.0, 0.33745478105933807)	(6.0, 0.25268614005723233)	(7.0, 0.2872415096377085)	(8.0, 0.19005453269261918)	(9.0, 0.18951460504292425)	('>10', 4.650396846822526)	('>50', 2.60515090977809)	('>100', 4.224933858862912)	('>500', 1.9253819988121594)	('>1k', 1.1219696560660872)	('>5k', 0.0)	('>10k+', 79.79266778251714)
122023-BEL-CBC-T2-514-SSID_S81_R1_16S	(1.0, 6.009218922183528)	(2.0, 3.114365540710531)	(3.0, 1.8966027109457415)	(4.0, 1.3264890265989298)	(5.0, 0.9070324810317659)	(6.0, 0.6594192343851379)	(7.0, 0.5025827988977312)	(8.0, 0.4872816832404232)	(9.0, 0.40915771772089876)	('>10', 7.492250132045686)	('>50', 2.751405422185735)	('>100', 1.484649597095142)	('>500', 4.87943750744826)	('>1k', 64.68031702734633)	('>5k', 3.3997901981641605)	('>10k+', 0.0)
122023-BEL-CBC-T2-516-MCAV_S20_R1_16S	(1.0, 0.5715918833952558)	(2.0, 0.21428910284372749)	(3.0, 0.13850111020731198)	(4.0, 0.11200423949931328)	(5.0, 0.085044541355367)	(6.0, 0.06387018616076542)	(7.0, 0.07856495725210094)	(8.0, 0.07868066411108784)	(9.0, 0.07081259769997905)	('>10', 1.5106687509328867)	('>50', 0.7597312361079452)	('>100', 1.406416870985695)	('>500', 0.9866323865812442)	('>1k', 2.320616763841144)	('>5k', 0.0)	('>10k+', 91.60257470902617)
122023-BEL-CBC-T2-520-PAST_S2_R1_16S	(1.0, 1.0569530070679853)	(2.0, 0.4550221256624767)	(3.0, 0.3185531086438215)	(4.0, 0.2693640694289651)	(5.0, 0.2529990735907528)	(6.0, 0.20935908468885348)	(7.0, 0.19816693236271976)	(8.0, 0.19487512285503342)	(9.0, 0.17521831750913477)	('>10', 3.780219986926814)	('>50', 2.3000343288705802)	('>100', 5.420199483656166)	('>500', 2.304454758780902)	('>1k', 5.742420608608552)	('>5k', 3.2023663407775254)	('>10k+', 74.11979365056972)
122023-BEL-CBC-T2-521-OFAV_S90_R1_16S	(1.0, 1.6453762503733371)	(2.0, 0.8191383624087466)	(3.0, 0.5544974270340141)	(4.0, 0.37456117587728105)	(5.0, 0.29071333095050406)	(6.0, 0.20637586357159995)	(7.0, 0.18593412619529082)	(8.0, 0.1429697560211321)	(9.0, 0.1597393250064875)	('>10', 1.608409755237736)	('>50', 0.06022356161164127)	('>100', 0.08164454389220473)	('>500', 0.6350403204089327)	('>1k', 73.71241535651859)	('>5k', 19.522960844892502)	('>10k+', 0.0)
122023-BEL-CBC-T3-527-OFAV_S78_R1_16S	(1.0, 2.15648608303315)	(2.0, 0.9682826746070976)	(3.0, 0.5922764311867136)	(4.0, 0.3962322418200636)	(5.0, 0.2614580280934185)	(6.0, 0.18114601493566654)	(7.0, 0.1726609619484839)	(8.0, 0.16970105974365274)	(9.0, 0.13852342318609795)	('>10', 4.9021900316413545)	('>50', 6.260193163217888)	('>100', 16.374277660532762)	('>500', 2.0804165963689893)	('>1k', 56.128822837026796)	('>5k', 9.217332792657864)	('>10k+', 0.0)
122023-BEL-CBC-T3-534-SSID_S27_R1_16S	(1.0, 4.5380536125235365)	(2.0, 2.1066610877138725)	(3.0, 1.6018265006321801)	(4.0, 1.1497494019301964)	(5.0, 0.8868715719002702)	(6.0, 0.8568543802359533)	(7.0, 0.7131357049946787)	(8.0, 0.5894284908629488)	(9.0, 0.5321229431401622)	('>10', 9.700100966917416)	('>50', 3.7457816749592947)	('>100', 11.346498449111763)	('>500', 12.770041023495274)	('>1k', 21.824317563695573)	('>5k', 16.3548213977096)	('>10k+', 11.283735230177284)
122023-BEL-CBC-T4-536-PSTR_S50_R1_16S	(1.0, 2.286920949478283)	(2.0, 1.3205151770333292)	(3.0, 1.0679707103133722)	(4.0, 0.8682605294542595)	(5.0, 0.7454934833439486)	(6.0, 0.6283689337818833)	(7.0, 0.5517677685208537)	(8.0, 0.49927545214778213)	(9.0, 0.4139540649485549)	('>10', 5.854090168804689)	('>50', 2.526727052778716)	('>100', 6.4807492551477095)	('>500', 0.9836752315774624)	('>1k', 2.901098149517609)	('>5k', 10.356460444816811)	('>10k+', 62.514672628334736)
Negative_S96_R1_16S	(1.0, 9.883749937634088)	(2.0, 2.6044005388414906)	(3.0, 1.1375542583445593)	(4.0, 0.5587985830464501)	(5.0, 0.6236591328643417)	(6.0, 0.2095494686424188)	(7.0, 0.5937234944868532)	(8.0, 0.43905602953649653)	(9.0, 0.4041311180960934)	('>10', 29.476625255700245)	('>50', 2.8388963727984833)	('>100', 13.825275657336725)	('>500', 20.436062465698747)	('>1k', 16.96851768697301)	('>5k', 0.0)	('>10k+', 0.0)
