Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
062019-BEL-CBC-T3-16-MCAV_S47_R1_16S	3.925121785222164	87.62886770755452
062019-BEL-CBC-T3-27-SSID_S17_R1_16S	15.85460948308389	69.27514358780864
062024-BEL-CBC-T1-1341-SSID_S56_R1_16S	1.7211370972546904	75.25716468703885
062024-BEL-CBC-T2-1369-SSID_S10_R1_16S	29.587984881251582	59.957843824887476
062024-BEL-CBC-T2-1378-PAST_S54_R1_16S	2.5974820597211745	81.84109543004615
062024-BEL-CBC-T2-1387-OFAV_S44_R1_16S	3.191413318686114	72.9837814654994
062024-BEL-CBC-T3-1412-MCAV_S13_R1_16S	40.80075050087451	50.639347902564644
062024-BEL-CBC-T3-1421-OFAV_S55_R1_16S	3.6072595843082276	83.7674456714706
062024-BEL-CBC-T3-1445-SSID_S58_R1_16S	2.234176811778953	61.1108419912041
062024-BEL-CBC-T3-1448-PAST_S40_R1_16S	2.980796305682266	80.80925832066232
062024-BEL-CBC-T4-1464-MCAV_S43_R1_16S	3.748768669426484	86.9999110066377
062024-BEL-CBC-T4-1467-MCAV_S57_R1_16S	3.7302713302940305	84.2306843475903
062024-BEL-CBC-T4-1470-PSTR_S11_R1_16S	37.030399341604785	56.1325236949183
082024-BEL-CBC-T1-1480-SSID_S70_R1_16S	0.6396981132075472	42.639396226415116
082024-BEL-CBC-T1-1483-MCAV_S91_R1_16S	0.8996775405422328	75.44494709160351
082024-BEL-CBC-T2-1507-OFAV_S28_R1_16S	40.759548915806135	51.51707636003172
082024-BEL-CBC-T2-1509-SSID_S48_R1_16S	2.5918862443591126	58.834420887889216
082024-BEL-CBC-T2-1516-OFAV_S41_R1_16S	3.8386320263136477	89.95965275644913
082024-BEL-CBC-T3-1555-SSID_S65_R1_16S	0.7675500938116782	52.666931992625045
082024-BEL-CBC-T3-1563-SSID_S8_R1_16S	14.79878246550735	72.09072083576213
082024-BEL-CBC-T4-1605-MCAV_S42_R1_16S	3.7622430535121274	83.03120819558228
082024-BEL-CBC-T4-1610-MCAV_S72_R1_16S	1.0760234415595002	89.49539115461795
092023-BEL-CBC-T1-172-PAST_S83_R1_16S	0.609239523370624	41.00007450783435
092023-BEL-CBC-T1-178-OANN_S87_R1_16S	0.12613348249791828	0.32076610387593085
092023-BEL-CBC-T2-171-OFAV_S66_R1_16S	0.6514263264504345	49.67281994765121
092023-BEL-CBC-T2-172-OFAV_S71_R1_16S	0.10521783776192219	0.0
092023-BEL-CBC-T2-176-MCAV_S51_R1_16S	3.0245424560632856	73.38185526981808
092023-BEL-CBC-T2-182-PAST_S32_R1_16S	21.190379182963927	69.55725771403738
092023-BEL-CBC-T3-176-MCAV_S34_R1_16S	2.8601704509432766	68.62344108030761
092023-BEL-CBC-T3-181-PAST_S37_R1_16S	2.0075986963612196	73.3252840088149
092023-BEL-CBC-T4-93-PSTR_S6_R1_16S	6.354881308983154	48.35249782587676
102019-BEL-CBC-T3-35-PSTR_S21_R1_16S	42.70208206390854	52.502497398974505
112023-BEL-CBC-T1-273-PAST_S29_R1_16S	36.3189746013426	56.328771791394885
112023-BEL-CBC-T1-277-OFAV-OANN_S23_R1_16S	39.176972951358145	50.103181857130586
112023-BEL-CBC-T1-278-PSTR_S14_R1_16S	40.159736824255575	50.116439440186355
112023-BEL-CBC-T2-311-MCAV_S79_R1_16S	1.0286617203403599	84.27635288608259
112023-BEL-CBC-T2-312-OFAV_S74_R1_16S	0.6847298564677531	56.979327592852826
112023-BEL-CBC-T3-348-SSID_S85_R1_16S	0.7611192473015115	54.552403365449045
112023-BEL-CBC-T3-350-OFAV_S93_R1_16S	1.0658857979502194	86.73614952189868
112023-BEL-CBC-T3-356-MCAV_S49_R1_16S	3.4078124309583187	78.67584994204748
112023-BEL-CBC-T3-358-SSID_S46_R1_16S	1.623649726764265	51.62742199015611
112023-BEL-CBC-T4-400-OFAV_S88_R1_16S	1.046026408220322	86.66513653801817
122022-BEL-CBC-T1-123-OANN_S30_R1_16S	40.109048902335665	52.66648113923355
122022-BEL-CBC-T1-151-MCAV_S62_R1_16S	1.0964829554742415	55.597470041621044
122022-BEL-CBC-T2-100-PAST_S15_R1_16S	31.034151438540018	49.28433309512799
122022-BEL-CBC-T2-83-PAST_S75_R1_16S	0.5701073437839101	41.375770020533906
122022-BEL-CBC-T2-88-MCAV_S89_R1_16S	0.9059750942533988	63.96035644921742
122022-BEL-CBC-T2-90-SSID_S64_R1_16S	0.8712039807574681	60.060277561951324
122022-BEL-CBC-T2-93-OFAV_S9_R1_16S	39.88373346006239	51.325819847648816
122022-BEL-CBC-T2-94-PAST_S16_R1_16S	26.482527617636638	62.79622532126639
122022-BEL-CBC-T4-34-PSTR_S25_R1_16S	19.58443751319153	64.47081447433222
122023-BEL-CBC-T1-509-MCAV_S26_R1_16S	38.79812105177906	46.47103288159387
122023-BEL-CBC-T2-514-SSID_S81_R1_16S	0.9702967092302509	70.9929099926584
122023-BEL-CBC-T2-516-MCAV_S20_R1_16S	42.734939884501415	51.498577384168755
122023-BEL-CBC-T2-520-PAST_S2_R1_16S	32.787269161858276	50.086198383251286
122023-BEL-CBC-T2-521-OFAV_S90_R1_16S	1.1602828059283488	92.6325285572295
122023-BEL-CBC-T3-527-OFAV_S78_R1_16S	0.8347910851692126	64.51136454451546
122023-BEL-CBC-T3-534-SSID_S27_R1_16S	11.283735230177284	62.10102149412843
122023-BEL-CBC-T4-536-PSTR_S50_R1_16S	3.1958758479774643	72.4020364282997
Negative_S96_R1_16S	9.499575911789652	62.55550566282484
Undetermined_S0_R1_16S	1.8447514896185426	16.476038105995766
