Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
112023-BEL-CBC-T3-358-SSID_S46_R1_16S	112023-BEL-CBC-T3-358-SSID_S46_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	888061.0	222.9 Mbp	0.0	251.0	47.0	7.17889874682032	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
112023-BEL-CBC-T4-400-OFAV_S88_R1_16S	112023-BEL-CBC-T4-400-OFAV_S88_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	962882.0	241.6 Mbp	0.0	251.0	37.0	3.310686044603596	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122022-BEL-CBC-T1-123-OANN_S30_R1_16S	122022-BEL-CBC-T1-123-OANN_S30_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1261269.0	316.5 Mbp	0.0	251.0	38.0	0.9498370292142279	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122022-BEL-CBC-T1-151-MCAV_S62_R1_16S	122022-BEL-CBC-T1-151-MCAV_S62_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	159054.0	39.9 Mbp	0.0	251.0	50.0	7.203842720082488	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122022-BEL-CBC-T2-100-PAST_S15_R1_16S	122022-BEL-CBC-T2-100-PAST_S15_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	666092.0	167.1 Mbp	0.0	251.0	46.0	2.3199497967247766	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122022-BEL-CBC-T2-83-PAST_S75_R1_16S	122022-BEL-CBC-T2-83-PAST_S75_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	479208.0	120.2 Mbp	0.0	251.0	47.0	11.312832840854076	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	warn	fail
122022-BEL-CBC-T2-88-MCAV_S89_R1_16S	122022-BEL-CBC-T2-88-MCAV_S89_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	525180.0	131.8 Mbp	0.0	251.0	40.0	8.938078373129214	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	warn	fail
122022-BEL-CBC-T2-90-SSID_S64_R1_16S	122022-BEL-CBC-T2-90-SSID_S64_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	967856.0	242.9 Mbp	0.0	251.0	45.0	9.005781851845729	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	warn	fail
122022-BEL-CBC-T2-93-OFAV_S9_R1_16S	122022-BEL-CBC-T2-93-OFAV_S9_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	361927.0	90.8 Mbp	0.0	251.0	38.0	1.8973439395237162	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122022-BEL-CBC-T2-94-PAST_S16_R1_16S	122022-BEL-CBC-T2-94-PAST_S16_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	776225.0	194.8 Mbp	0.0	251.0	55.0	1.9484041353988857	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122022-BEL-CBC-T4-34-PSTR_S25_R1_16S	122022-BEL-CBC-T4-34-PSTR_S25_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42641.0	10.7 Mbp	0.0	251.0	68.0	7.574869257287586	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122023-BEL-CBC-T1-509-MCAV_S26_R1_16S	122023-BEL-CBC-T1-509-MCAV_S26_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	185210.0	46.4 Mbp	0.0	251.0	36.0	3.83348631283408	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122023-BEL-CBC-T2-514-SSID_S81_R1_16S	122023-BEL-CBC-T2-514-SSID_S81_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	679689.0	170.6 Mbp	0.0	251.0	43.0	9.452705575638271	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	warn	fail
122023-BEL-CBC-T2-516-MCAV_S20_R1_16S	122023-BEL-CBC-T2-516-MCAV_S20_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	864253.0	216.9 Mbp	0.0	251.0	35.0	0.9014721383668902	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122023-BEL-CBC-T2-520-PAST_S2_R1_16S	122023-BEL-CBC-T2-520-PAST_S2_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1063245.0	266.8 Mbp	0.0	251.0	47.0	1.8626939228493904	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122023-BEL-CBC-T2-521-OFAV_S90_R1_16S	122023-BEL-CBC-T2-521-OFAV_S90_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	816956.0	205 Mbp	0.0	251.0	35.0	2.6147062999720916	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122023-BEL-CBC-T3-527-OFAV_S78_R1_16S	122023-BEL-CBC-T3-527-OFAV_S78_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1013547.0	254.4 Mbp	0.0	251.0	39.0	3.4828182610179894	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	warn	fail
122023-BEL-CBC-T3-534-SSID_S27_R1_16S	122023-BEL-CBC-T3-534-SSID_S27_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	109937.0	27.5 Mbp	0.0	251.0	50.0	7.5743380299626155	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
122023-BEL-CBC-T4-536-PSTR_S50_R1_16S	122023-BEL-CBC-T4-536-PSTR_S50_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1169695.0	293.5 Mbp	0.0	251.0	39.0	4.3478855599109165	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
Negative_S96_R1_16S	Negative_S96_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20043.0	5 Mbp	0.0	251.0	53.0	13.540887092750587	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
Undetermined_S0_R1_16S	Undetermined_S0_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3144597.0	789.2 Mbp	0.0	251.0	45.0	11.313969832942012	251.0	251	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	fail
