Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
082024-BEL-CBC-T2-1513-PAST_S53_R2_16S	(1.0, 1.8064324885134133)	(2.0, 0.431401610592362)	(3.0, 0.28338520824069957)	(4.0, 0.2165900894224594)	(5.0, 0.19119608714984437)	(6.0, 0.14999258929894768)	(7.0, 0.13902475174151474)	(8.0, 0.12647596462625363)	(9.0, 0.1298354824366385)	('>10', 2.395237389457043)	('>50', 0.7470974754211749)	('>100', 2.068573687070797)	('>500', 0.6804011659502989)	('>1k', 3.787263475124747)	('>5k', 2.1246973963736973)	('>10k+', 84.72239513858011)
082024-BEL-CBC-T2-1514-MCAV_S71_R2_16S	(1.0, 1.3879564839439869)	(2.0, 0.30188403177636053)	(3.0, 0.20720906814015336)	(4.0, 0.16740254933856627)	(5.0, 0.14685377882207132)	(6.0, 0.11231893413204574)	(7.0, 0.11597683045435375)	(8.0, 0.10156041553702222)	(9.0, 0.08036613390482585)	('>10', 1.2291607494814394)	('>50', 0.692848597519516)	('>100', 2.115339926153528)	('>500', 0.867029013572947)	('>1k', 1.7718204274144267)	('>5k', 1.4814480105347414)	('>10k+', 89.22082504927401)
082024-BEL-CBC-T2-1515-MCAV_S25_R2_16S	(1.0, 1.7950110788173386)	(2.0, 0.4659263365981777)	(3.0, 0.3108042269374864)	(4.0, 0.22474972326290305)	(5.0, 0.2258697384951102)	(6.0, 0.19264261993963117)	(7.0, 0.19469598119867762)	(8.0, 0.19413597358257406)	(9.0, 0.1411219192581019)	('>10', 4.041014957803426)	('>50', 2.26933752965707)	('>100', 4.105975841271441)	('>500', 1.762717306288699)	('>1k', 5.884746699221776)	('>5k', 0.0)	('>10k+', 78.19125006766758)
092023-BEL-CBC-T1-177-PSTR_S50_R2_16S	(1.0, 3.8036953201789068)	(2.0, 1.231346509103832)	(3.0, 0.802008061701794)	(4.0, 0.6268789560128193)	(5.0, 0.5522810005730916)	(6.0, 0.443745777851771)	(7.0, 0.3787527093785318)	(8.0, 0.31375964090529257)	(9.0, 0.3198427359840687)	('>10', 5.258195369804156)	('>50', 2.3187797951597773)	('>100', 5.990888163897791)	('>500', 4.429773868944519)	('>1k', 34.05300616953906)	('>5k', 14.800010245212764)	('>10k+', 24.677035675751824)
092023-BEL-CBC-T1-190-OANN_S81_R2_16S	(1.0, 1.2649591749324098)	(2.0, 0.29253873852826606)	(3.0, 0.15642696435192005)	(4.0, 0.13069439012952627)	(5.0, 0.1261234723400221)	(6.0, 0.10259171038664887)	(7.0, 0.10072948462055457)	(8.0, 0.10157595087787016)	(9.0, 0.08684743800057898)	('>10', 1.5024776067351628)	('>50', 0.9307742965442168)	('>100', 4.183574830156545)	('>500', 3.3689357041160264)	('>1k', 4.96977268995126)	('>5k', 4.676218191914216)	('>10k+', 78.00575935641477)
092023-BEL-CBC-T1-196-SSID_S82_R2_16S	(1.0, 2.644531671302182)	(2.0, 0.5765252262469319)	(3.0, 0.37650627020207794)	(4.0, 0.30329671766278504)	(5.0, 0.25329197865157155)	(6.0, 0.22943350840439128)	(7.0, 0.22649205316843754)	(8.0, 0.19217507541564396)	(9.0, 0.19266531795496958)	('>10', 3.188700889953623)	('>50', 1.3916351549656667)	('>100', 5.2754999656830215)	('>500', 4.309558749031771)	('>1k', 10.548221890309865)	('>5k', 2.2650839458641507)	('>10k+', 68.0263815851829)
092023-BEL-CBC-T2-194-OANN_S4_R2_16S	(1.0, 1.1871727199015374)	(2.0, 0.2700616037653565)	(3.0, 0.15845121608481744)	(4.0, 0.11500230973740062)	(5.0, 0.11467926954150905)	(6.0, 0.0794678881893274)	(7.0, 0.0768835666221948)	(8.0, 0.07365316466327905)	(9.0, 0.07849876760165267)	('>10', 1.122887720919114)	('>50', 0.7155340338998382)	('>100', 2.36303903294687)	('>500', 0.6300899020865166)	('>1k', 4.724785905110173)	('>5k', 4.212282634328189)	('>10k+', 84.07751026460222)
092023-BEL-CBC-T3-184-PAST_S37_R2_16S	(1.0, 2.648213404022446)	(2.0, 0.6557641727102228)	(3.0, 0.4238155224429797)	(4.0, 0.32515990470486855)	(5.0, 0.2295080736153013)	(6.0, 0.2359849885762239)	(7.0, 0.217492927021126)	(8.0, 0.19674802547962025)	(9.0, 0.18163522390413414)	('>10', 3.3421819881688353)	('>50', 1.4836828677151133)	('>100', 4.785876946125208)	('>500', 2.3801254456399095)	('>1k', 7.091377067215358)	('>5k', 3.9899673525938635)	('>10k+', 71.81246609006479)
092023-BEL-CBC-T3-198-SSID_S76_R2_16S	(1.0, 3.3208673490852005)	(2.0, 0.8024285420112526)	(3.0, 0.4762758813096591)	(4.0, 0.31441736469535836)	(5.0, 0.2789900559972898)	(6.0, 0.21522090034076644)	(7.0, 0.1549944755540499)	(8.0, 0.1877647360997633)	(9.0, 0.17337239194117296)	('>10', 7.394565008004357)	('>50', 3.960551691764701)	('>100', 10.168080437704399)	('>500', 7.631042293563965)	('>1k', 16.157509814471613)	('>5k', 4.97598692732309)	('>10k+', 43.78793213013336)
092023-BEL-CBC-T3-220-SSID_S19_R2_16S	(1.0, 2.896827517412138)	(2.0, 0.6724380555407115)	(3.0, 0.4522257254315182)	(4.0, 0.31974206879353034)	(5.0, 0.2393612283795579)	(6.0, 0.2792176561748517)	(7.0, 0.23691195069381357)	(8.0, 0.23334936496909459)	(9.0, 0.20440335595575268)	('>10', 7.326012219669035)	('>50', 3.3946988724416185)	('>100', 7.708544861860739)	('>500', 2.980770943550829)	('>1k', 8.846568339300664)	('>5k', 6.894048700546857)	('>10k+', 57.314879139279284)
092023-BEL-CBC-T3-264-SSID_S59_R2_16S	(1.0, 3.389292340072304)	(2.0, 0.9936843887827972)	(3.0, 0.5865036129166875)	(4.0, 0.3713464483947884)	(5.0, 0.29257140783547053)	(6.0, 0.25220108954499476)	(7.0, 0.22332194799637725)	(8.0, 0.1753916450073105)	(9.0, 0.15785248050657946)	('>10', 7.35722590897476)	('>50', 6.9084652172664)	('>100', 14.637339974023892)	('>500', 3.5820719498863736)	('>1k', 8.323996752230574)	('>5k', 7.9960446160056975)	('>10k+', 44.75269022055499)
092023-BEL-CBC-T3-90-SSID_S67_R2_16S	(1.0, 2.8367156652454453)	(2.0, 0.9759588867196048)	(3.0, 0.6520254594163946)	(4.0, 0.5546265572880644)	(5.0, 0.46291837753127707)	(6.0, 0.43534026142303084)	(7.0, 0.37230456746132495)	(8.0, 0.3300618975494874)	(9.0, 0.3269976624263489)	('>10', 6.054381418478213)	('>50', 3.400863238808976)	('>100', 11.647814324861452)	('>500', 7.939433204051795)	('>1k', 22.47802505668835)	('>5k', 3.631994116668564)	('>10k+', 37.90053930538167)
102019-BEL-CBC-T2-35-PSTR_S46_R2_16S	(1.0, 1.5915844511214332)	(2.0, 0.3130527217912414)	(3.0, 0.17928689590806268)	(4.0, 0.12308490442482602)	(5.0, 0.09409383189501164)	(6.0, 0.07934398797633413)	(7.0, 0.07387637342027265)	(8.0, 0.07324060428584689)	(9.0, 0.08239567982157775)	('>10', 2.5273094631692583)	('>50', 1.6803378222872687)	('>100', 1.879715022843185)	('>500', 0.5767697587510443)	('>1k', 2.413125326626393)	('>5k', 2.9471713995440263)	('>10k+', 85.36561175613421)
112023-BEL-CBC-T2-309-PAST_S3_R2_16S	(1.0, 2.315963606286187)	(2.0, 0.5897078665270714)	(3.0, 0.44104432701581986)	(4.0, 0.30557089821906025)	(5.0, 0.27067206362030066)	(6.0, 0.2060954799139345)	(7.0, 0.1904322234404755)	(8.0, 0.14948792143090717)	(9.0, 0.12613043370732793)	('>10', 2.3404202699026406)	('>50', 1.5723711147567112)	('>100', 3.3093438194713514)	('>500', 1.4976271540412576)	('>1k', 8.468875460623398)	('>5k', 7.6142662039136155)	('>10k+', 70.60199115712994)
112023-BEL-CBC-T3-349-PAST_S73_R2_16S	(1.0, 1.9827378939089542)	(2.0, 0.6520153386608419)	(3.0, 0.3967105826164561)	(4.0, 0.34067801445028995)	(5.0, 0.25265594373107625)	(6.0, 0.21272000423809967)	(7.0, 0.1597437579719063)	(8.0, 0.16300383466521048)	(9.0, 0.14120207177873859)	('>10', 2.6339382133964704)	('>50', 1.3347976511147424)	('>100', 5.337560566112318)	('>500', 2.326472230259217)	('>1k', 9.369664171349632)	('>5k', 1.2740787227019517)	('>10k+', 73.4220210030441)
112023-BEL-CBC-T3-351-OFAV_S61_R2_16S	(1.0, 1.4078530086363223)	(2.0, 0.31816939777591935)	(3.0, 0.20928383939587147)	(4.0, 0.15525507373580968)	(5.0, 0.15525507373580968)	(6.0, 0.12917222134819367)	(7.0, 0.11375021735710322)	(8.0, 0.10847154485008571)	(9.0, 0.09315304424148581)	('>10', 1.758522468514271)	('>50', 0.45727794384320486)	('>100', 1.8052024940175044)	('>500', 0.6090139025743361)	('>1k', 2.8245038047843405)	('>5k', 0.8261639990394886)	('>10k+', 89.02895196615025)
122022-BEL-CBC-T1-122-PSTR_S45_R2_16S	(1.0, 2.5700486229404627)	(2.0, 0.6984934859430401)	(3.0, 0.43973205719026126)	(4.0, 0.3223816088967877)	(5.0, 0.2826743502918262)	(6.0, 0.24710018923682353)	(7.0, 0.2500524017725084)	(8.0, 0.24208142792615925)	(9.0, 0.23912921539047438)	('>10', 5.495986467057736)	('>50', 3.87581222747388)	('>100', 6.521732712581445)	('>500', 4.094718786994914)	('>1k', 7.157344071514396)	('>5k', 2.8234960691290087)	('>10k+', 64.73921630566028)
122022-BEL-CBC-T1-132-PSTR_S11_R2_16S	(1.0, 1.6437207603655228)	(2.0, 0.3492681571861023)	(3.0, 0.2253011087592236)	(4.0, 0.1419705616838943)	(5.0, 0.12988248849704098)	(6.0, 0.08796002191284757)	(7.0, 0.05941159374815143)	(8.0, 0.08024423051698375)	(9.0, 0.07870107223781098)	('>10', 1.40761754365209)	('>50', 0.8762567095236012)	('>100', 2.358974622762099)	('>500', 0.4878952092651223)	('>1k', 9.432297788396992)	('>5k', 6.311260168770078)	('>10k+', 76.32923796272244)
122022-BEL-CBC-T1-133-PSTR_S32_R2_16S	(1.0, 2.9080576655419113)	(2.0, 0.7932350327925263)	(3.0, 0.5034436004499021)	(4.0, 0.3723505333600398)	(5.0, 0.3248437411727244)	(6.0, 0.2819592314684991)	(7.0, 0.2678355905479459)	(8.0, 0.1900271687492617)	(9.0, 0.23920311849991524)	('>10', 5.554956370789229)	('>50', 4.168271625862184)	('>100', 6.630407428521537)	('>500', 2.3569788761690527)	('>1k', 9.34959349593496)	('>5k', 5.359279745671746)	('>10k+', 60.69955677446857)
122022-BEL-CBC-T1-134-PAST_S6_R2_16S	(1.0, 1.808494548254479)	(2.0, 0.32229234555679304)	(3.0, 0.2008827290351854)	(4.0, 0.167196029094309)	(5.0, 0.11274732225109653)	(6.0, 0.11137235490657096)	(7.0, 0.09143532841095024)	(8.0, 0.09349777942773858)	(9.0, 0.08662294270511076)	('>10', 1.574887596419585)	('>50', 0.7331325881010325)	('>100', 2.287120680883829)	('>500', 2.114424782411418)	('>1k', 6.028269328603446)	('>5k', 1.8999298766654293)	('>10k+', 82.36769376727302)
122022-BEL-CBC-T1-144-MCAV_S84_R2_16S	(1.0, 1.8344451826866)	(2.0, 0.391284083294493)	(3.0, 0.22270042684248478)	(4.0, 0.14336694145330445)	(5.0, 0.1275002443754684)	(6.0, 0.1105002117920726)	(7.0, 0.10015852530384016)	(8.0, 0.09406684696145667)	(9.0, 0.08287515884405446)	('>10', 3.2598979148043368)	('>50', 1.721961633759798)	('>100', 4.707592356218683)	('>500', 4.137524596922145)	('>1k', 4.783525835091184)	('>5k', 2.798205363226946)	('>10k+', 75.48439467842314)
122022-BEL-CBC-T1-152-PAST_S15_R2_16S	(1.0, 4.184428795663324)	(2.0, 1.0387092900580681)	(3.0, 0.6780344292245276)	(4.0, 0.5892595229313732)	(5.0, 0.48568879892269295)	(6.0, 0.47475275974165215)	(7.0, 0.45330954566118004)	(8.0, 0.4357261101151929)	(9.0, 0.44194464219852986)	('>10', 8.003465223395406)	('>50', 4.595495209585974)	('>100', 14.657723416847505)	('>500', 7.057390618164976)	('>1k', 13.990410594663214)	('>5k', 5.291756370778904)	('>10k+', 37.621904672047485)
122022-BEL-CBC-T1-155-PAST_S28_R2_16S	(1.0, 3.780801367033161)	(2.0, 0.9931848904327735)	(3.0, 0.6353816100345369)	(4.0, 0.5487386632116454)	(5.0, 0.47533283326447356)	(6.0, 0.43080798559159883)	(7.0, 0.4282006746918359)	(8.0, 0.3626167774439529)	(9.0, 0.34837684868370916)	('>10', 6.454698975928504)	('>50', 4.118949534494723)	('>100', 11.237911102732062)	('>500', 3.7023814776633683)	('>1k', 12.76198460483195)	('>5k', 6.104316503475745)	('>10k+', 47.61631615048596)
122022-BEL-CBC-T2-118-OANN_S24_R2_16S	(1.0, 1.2848230490018149)	(2.0, 0.24591651542649728)	(3.0, 0.1483666061705989)	(4.0, 0.10934664246823955)	(5.0, 0.10378856624319419)	(6.0, 0.08439201451905627)	(7.0, 0.06987295825771325)	(8.0, 0.053539019963702354)	(9.0, 0.0683983666061706)	('>10', 0.8871370235934664)	('>50', 0.4513384754990925)	('>100', 1.9437386569872959)	('>500', 1.0418557168784028)	('>1k', 2.3610480943738654)	('>5k', 1.5980036297640654)	('>10k+', 89.54843466424683)
122022-BEL-CBC-T2-85-MCAV_S47_R2_16S	(1.0, 6.592439546985002)	(2.0, 2.2784664830119374)	(3.0, 1.285583103764922)	(4.0, 0.9259259259259258)	(5.0, 0.636095806550352)	(6.0, 0.4935720844811754)	(7.0, 0.4084404652586471)	(8.0, 0.25252525252525254)	(9.0, 0.38739669421487605)	('>10', 13.872627793082337)	('>50', 17.399372513008878)	('>100', 26.759067952249772)	('>500', 1.404193449647995)	('>1k', 4.542584940312213)	('>5k', 0.0)	('>10k+', 22.761707988980717)
122022-BEL-CBC-T2-86-MCAV_S8_R2_16S	(1.0, 2.2264753262492056)	(2.0, 0.46923724930907584)	(3.0, 0.3225544241313569)	(4.0, 0.23646601539984927)	(5.0, 0.18658646527644354)	(6.0, 0.19508446270487564)	(7.0, 0.1319036992152284)	(8.0, 0.14187960923990955)	(9.0, 0.12968683032085482)	('>10', 2.201720290262034)	('>50', 1.5640010049805655)	('>100', 4.6214326884708035)	('>500', 2.312194256831651)	('>1k', 11.644473345846325)	('>5k', 3.110267058806142)	('>10k+', 70.50603727295568)
122022-BEL-CBC-T2-96-SSID_S49_R2_16S	(1.0, 3.002510992694261)	(2.0, 1.049390430959063)	(3.0, 0.6326338154590799)	(4.0, 0.4063036142388056)	(5.0, 0.33858634519900466)	(6.0, 0.28768477384022817)	(7.0, 0.279958642473271)	(8.0, 0.21087793848635997)	(9.0, 0.2188313090111688)	('>10', 7.728858236851374)	('>50', 5.962301023712406)	('>100', 7.108495335916285)	('>500', 1.7231545339892969)	('>1k', 7.510935884471611)	('>5k', 8.06494495131401)	('>10k+', 55.47453217138377)
122022-BEL-CBC-T3-115-PAST_S90_R2_16S	(1.0, 1.729441467929245)	(2.0, 0.3629242969777364)	(3.0, 0.22395644908436269)	(4.0, 0.1401163425040628)	(5.0, 0.10049327843529095)	(6.0, 0.0815431173589218)	(7.0, 0.07369507085254669)	(8.0, 0.07350365508409851)	(9.0, 0.08269161196961083)	('>10', 1.7175736902854584)	('>50', 0.880703950630045)	('>100', 2.941486113743078)	('>500', 3.6610179873397612)	('>1k', 11.081058835464749)	('>5k', 0.9739234298643054)	('>10k+', 75.87587070247673)
122022-BEL-CBC-T3-119-MCAV_S74_R2_16S	(1.0, 1.7971176841244163)	(2.0, 0.4370271833855972)	(3.0, 0.1912454537749789)	(4.0, 0.14592138669535962)	(5.0, 0.103176738067426)	(6.0, 0.10833557497079731)	(7.0, 0.09543848271236904)	(8.0, 0.07369767004816143)	(9.0, 0.07959348365201434)	('>10', 1.710154433467586)	('>50', 0.9632285475294698)	('>100', 4.448759852457265)	('>500', 5.734784194797681)	('>1k', 12.56029390630815)	('>5k', 4.359217183348749)	('>10k+', 67.19200822465999)
122022-BEL-CBC-T3-120-SSID_S85_R2_16S	(1.0, 3.1364035886398933)	(2.0, 0.7447417134221269)	(3.0, 0.4396184238259994)	(4.0, 0.317167629974922)	(5.0, 0.27028073350032905)	(6.0, 0.25465176800879813)	(7.0, 0.2378757224811915)	(8.0, 0.2477692877923441)	(9.0, 0.2722881235634615)	('>10', 8.70174915367001)	('>50', 3.6323723192381094)	('>100', 8.5060286225146)	('>500', 4.383422972858653)	('>1k', 13.720511081510073)	('>5k', 6.901550422053761)	('>10k+', 48.23356843694573)
122022-BEL-CBC-T3-122-PAST_S51_R2_16S	(1.0, 2.879596236575164)	(2.0, 0.9438367460483046)	(3.0, 0.5877619146970283)	(4.0, 0.47927036451968646)	(5.0, 0.42224275481108364)	(6.0, 0.3981997555959584)	(7.0, 0.39919326796021976)	(8.0, 0.3894568467904583)	(9.0, 0.35229948436708297)	('>10', 8.183958749366637)	('>50', 5.4283528558512915)	('>100', 8.395576882954309)	('>500', 2.402710301729705)	('>1k', 8.510426912262924)	('>5k', 7.641500998479926)	('>10k+', 52.585615927990226)
122022-BEL-CBC-T3-128-MCAV_S68_R2_16S	(1.0, 1.4441924424373942)	(2.0, 0.3214226361843502)	(3.0, 0.18501494240617408)	(4.0, 0.13410221162981256)	(5.0, 0.10230577033363208)	(6.0, 0.08184461626690567)	(7.0, 0.0840540366590874)	(8.0, 0.05072060726399789)	(9.0, 0.050144236726906995)	('>10', 0.8808863041872358)	('>50', 0.7495698834866958)	('>100', 3.1369927098733235)	('>500', 2.1489975475433645)	('>1k', 10.470251115036836)	('>5k', 1.3307435083866717)	('>10k+', 78.82875743157761)
122022-BEL-CBC-T3-129-PAST_S16_R2_16S	(1.0, 2.9230221210333576)	(2.0, 0.6408069644408676)	(3.0, 0.3890075219429267)	(4.0, 0.30607956183881446)	(5.0, 0.24595679076333302)	(6.0, 0.22390549228110318)	(7.0, 0.2612230743279537)	(8.0, 0.20505822862107764)	(9.0, 0.22220923855170086)	('>10', 6.001157221988725)	('>50', 3.576645224763043)	('>100', 9.2323321038635)	('>500', 4.099468318692151)	('>1k', 9.680896978972108)	('>5k', 4.049523069993083)	('>10k+', 57.942708087926256)
122022-BEL-CBC-T3-132-MCAV_S55_R2_16S	(1.0, 1.6428438071328846)	(2.0, 0.43516397321381395)	(3.0, 0.27053907023330476)	(4.0, 0.1812987519271799)	(5.0, 0.13092494067280153)	(6.0, 0.11061102611101262)	(7.0, 0.08548283121955115)	(8.0, 0.07702848527476037)	(9.0, 0.0612940080997331)	('>10', 2.228659528224012)	('>50', 2.5909047676640053)	('>100', 4.512037462146253)	('>500', 0.3451017046075011)	('>1k', 2.725000088066104)	('>5k', 0.7684061092043168)	('>10k+', 83.83470344620277)
122022-BEL-CBC-T3-133-MCAV_S57_R2_16S	(1.0, 2.115265591436997)	(2.0, 0.5960399232325544)	(3.0, 0.3791562862447924)	(4.0, 0.2323134081243813)	(5.0, 0.2219113152232896)	(6.0, 0.21740374163281653)	(7.0, 0.19295882331525102)	(8.0, 0.2052679665815429)	(9.0, 0.22936614846907197)	('>10', 5.471154129544198)	('>50', 4.375293642414188)	('>100', 6.00495486358522)	('>500', 1.7231066890658402)	('>1k', 4.2606972522871605)	('>5k', 2.1358964090241623)	('>10k+', 71.63921380981854)
122022-BEL-CBC-T3-145-MCAV_S93_R2_16S	(1.0, 1.401862367888505)	(2.0, 0.27357842763251117)	(3.0, 0.17166773845466338)	(4.0, 0.11698838472465947)	(5.0, 0.0926460810707707)	(6.0, 0.08610635770106925)	(7.0, 0.0673954825044234)	(8.0, 0.07557013671655022)	(9.0, 0.0752068187515668)	('>10', 1.0167453250060856)	('>50', 0.708106713752675)	('>100', 3.49112232552563)	('>500', 2.668933770768163)	('>1k', 3.506381680054934)	('>5k', 3.4673249988192163)	('>10k+', 82.78036339062858)
122022-BEL-CBC-T3-147-OFAV_S92_R2_16S	(1.0, 2.1805711833014314)	(2.0, 0.5634300922752797)	(3.0, 0.35252164437556066)	(4.0, 0.2762741976070846)	(5.0, 0.24483818387498746)	(6.0, 0.19360352687892526)	(7.0, 0.16874187178791572)	(8.0, 0.14327567797128893)	(9.0, 0.13602121326388192)	('>10', 2.476115052787566)	('>50', 1.6469146232628014)	('>100', 6.47083138432567)	('>500', 2.7364445415064953)	('>1k', 8.742007809128987)	('>5k', 5.173793548513855)	('>10k+', 68.49461544913827)
122022-BEL-CBC-T4-10-OFAV_S64_R2_16S	(1.0, 1.4753563006836512)	(2.0, 0.30279130306444296)	(3.0, 0.18311728120924187)	(4.0, 0.12742077773422084)	(5.0, 0.09282750579170175)	(6.0, 0.07372774560722212)	(7.0, 0.06404430075844747)	(8.0, 0.05556293871848623)	(9.0, 0.0589020576318568)	('>10', 1.0950306564507437)	('>50', 0.756243651500166)	('>100', 2.550018331762834)	('>500', 1.9745545782325509)	('>1k', 11.391738084855026)	('>5k', 4.331705401559102)	('>10k+', 75.4669590844403)
122022-BEL-CBC-T4-36-PSTR_S86_R2_16S	(1.0, 1.2281668108687012)	(2.0, 0.22416280814398565)	(3.0, 0.1403254066944676)	(4.0, 0.10786397381614815)	(5.0, 0.08818263262220642)	(6.0, 0.08051457761157979)	(7.0, 0.0787253647757669)	(8.0, 0.05214277407226119)	(9.0, 0.04600833006375988)	('>10', 0.6252020851997592)	('>50', 0.6098659751785059)	('>100', 3.175341579900494)	('>500', 1.6157869916558782)	('>1k', 0.7767739725764793)	('>5k', 2.866191162055397)	('>10k+', 88.28474555476461)
122022-BEL-CBC-T4-38-MCAV_S66_R2_16S	(1.0, 1.217122948554002)	(2.0, 0.26102179197838926)	(3.0, 0.1491408454554567)	(4.0, 0.10124972536011995)	(5.0, 0.08960600694370616)	(6.0, 0.0771522907244114)	(7.0, 0.05032111350397962)	(8.0, 0.04859986817285758)	(9.0, 0.041006138770848584)	('>10', 0.8562689273705345)	('>50', 0.5622397249247462)	('>100', 2.427462165508876)	('>500', 1.7211440813966792)	('>1k', 8.781186181032483)	('>5k', 0.7912666036893374)	('>10k+', 82.82521158661356)
122022-BEL-CBC-T4-5-MCAV_S21_R2_16S	(1.0, 1.8956763013240092)	(2.0, 0.4109550369214265)	(3.0, 0.24983969123927746)	(4.0, 0.18874088054880042)	(5.0, 0.15930052952302598)	(6.0, 0.13913590553276953)	(7.0, 0.1439754152904311)	(8.0, 0.13873261305296442)	(9.0, 0.10888896954738485)	('>10', 1.6567255070394704)	('>50', 0.957617993297279)	('>100', 2.6550760407970673)	('>500', 1.736577418040886)	('>1k', 6.6738856020551784)	('>5k', 6.1784407906145775)	('>10k+', 76.70643130517544)
122022-BEL-CBC-T4-6-MCAV_S87_R2_16S	(1.0, 1.2800876710235567)	(2.0, 0.22419142461831948)	(3.0, 0.14253703993305297)	(4.0, 0.09550220431025323)	(5.0, 0.09251776042555782)	(6.0, 0.07091038670036302)	(7.0, 0.06518025444174784)	(8.0, 0.05539127849994688)	(9.0, 0.06016638871545953)	('>10', 0.6797369391782274)	('>50', 0.4607981357969719)	('>100', 2.9186667414767267)	('>500', 2.3734685326205684)	('>1k', 2.7972595642473173)	('>5k', 1.9965929588612314)	('>10k+', 86.68699271915071)
122022-BEL-CBC-T4-9-OFAV_S9_R2_16S	(1.0, 1.370214592464594)	(2.0, 0.29072533093791)	(3.0, 0.18784307912198295)	(4.0, 0.12301619787022677)	(5.0, 0.1050947733603556)	(6.0, 0.09425341779265575)	(7.0, 0.07743825405499885)	(8.0, 0.06372062047954193)	(9.0, 0.047790465359656434)	('>10', 1.2166655972812535)	('>50', 0.8991687556557582)	('>100', 1.6177957532861478)	('>500', 0.9892183825139997)	('>1k', 3.649554287534875)	('>5k', 5.841056877291343)	('>10k+', 83.42644361499471)
122023-BEL-CBC-T1-511-OANN_S14_R2_16S	(1.0, 1.628366452700626)	(2.0, 0.3234955787181356)	(3.0, 0.20020899008614257)	(4.0, 0.15735724133086293)	(5.0, 0.12205723518409568)	(6.0, 0.10853434725722465)	(7.0, 0.07621991376963673)	(8.0, 0.05479403939199692)	(9.0, 0.04267612683415144)	('>10', 1.9076053072944565)	('>50', 1.3331460032841298)	('>100', 3.009984106216138)	('>500', 0.5482916377622254)	('>1k', 3.977660891632494)	('>5k', 1.9785565634302473)	('>10k+', 84.53104556510743)
122023-BEL-CBC-T3-479-PAST_S29_R2_16S	(1.0, 3.5720061751084318)	(2.0, 0.9178122472983901)	(3.0, 0.6092406086892597)	(4.0, 0.4800411673895464)	(5.0, 0.38778210688818643)	(6.0, 0.37050650591781226)	(7.0, 0.3164743071381313)	(8.0, 0.29111225464970963)	(9.0, 0.2464529883114019)	('>10', 4.645850180107329)	('>50', 2.519297213849886)	('>100', 6.967764463721238)	('>500', 3.1017055061383516)	('>1k', 12.193449974270381)	('>5k', 9.330294787914431)	('>10k+', 54.050209512607516)
122023-BEL-CBC-T3-530-PSTR_S31_R2_16S	(1.0, 1.8237317206867893)	(2.0, 0.358071189857302)	(3.0, 0.20688557636199673)	(4.0, 0.15737449825827102)	(5.0, 0.11272611532544694)	(6.0, 0.10211659858893427)	(7.0, 0.09438049263522713)	(8.0, 0.05481583647198203)	(9.0, 0.0716142379714604)	('>10', 1.5607041182607466)	('>50', 1.2788888299471293)	('>100', 3.4153802627623646)	('>500', 0.7725054373773275)	('>1k', 5.756325924354146)	('>5k', 5.313599632203419)	('>10k+', 78.92087952893746)
Negative_S96_R2_16S	(1.0, 6.981104860810616)	(2.0, 1.8173950670705323)	(3.0, 1.0709649502379923)	(4.0, 0.5769508149430261)	(5.0, 0.6310399538439349)	(6.0, 0.3678061445261791)	(7.0, 0.25241598153757394)	(8.0, 0.2596278667243618)	(9.0, 0.22717438338381654)	('>10', 6.670993797778739)	('>50', 6.079619212462138)	('>100', 27.37992211163998)	('>500', 0.0)	('>1k', 24.765613731429394)	('>5k', 22.91937112361171)	('>10k+', 0.0)
Undetermined_S0_R2_16S	(1.0, 15.35053684588466)	(2.0, 1.594080596148912)	(3.0, 0.8282366762402391)	(4.0, 0.5589547667090403)	(5.0, 0.40885313544785884)	(6.0, 0.3782620163592227)	(7.0, 0.32216880800939013)	(8.0, 0.2882865349231325)	(9.0, 0.2772548116678187)	('>10', 8.20881324064957)	('>50', 9.42084526210023)	('>100', 11.27862730517852)	('>500', 1.3469719391611723)	('>1k', 21.66921066198626)	('>5k', 7.510378919074209)	('>10k+', 20.558518480459746)
