Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
042024_BEL_CBC_T1_929_PAST_S8_R1_16S	042024_BEL_CBC_T1_929_PAST_S8_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1024249.0	234.8 Mbp	0.0	184-251	45.0	2.684405842719886	228.82009208698275	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
042024_BEL_CBC_T1_933_SSID_S82_R1_16S	042024_BEL_CBC_T1_933_SSID_S82_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	707575.0	163 Mbp	0.0	193-251	50.0	4.390912624103452	230.91788926968871	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
042024_BEL_CBC_T2_1017_MCAV_S94_R1_16S	042024_BEL_CBC_T2_1017_MCAV_S94_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	495266.0	114.1 Mbp	0.0	203-251	32.0	2.1919534149325814	230.45218730944583	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
042024_BEL_CBC_T2_1028_PAST_S61_R1_16S	042024_BEL_CBC_T2_1028_PAST_S61_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	601172.0	139.7 Mbp	0.0	207-251	43.0	2.0032536445476503	232.39386731251622	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
042024_BEL_CBC_T2_1040_SSID_S34_R1_16S	042024_BEL_CBC_T2_1040_SSID_S34_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	812176.0	188.9 Mbp	0.0	202-251	44.0	2.0667934043852565	233.12410610508067	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
042024_BEL_CBC_T3_947_MCAV_S70_R1_16S	042024_BEL_CBC_T3_947_MCAV_S70_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	720687.0	166.1 Mbp	0.0	205-251	34.0	2.4616789258027407	230.48217048455155	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
042024_BEL_CBC_T3_949_PSTR_S26_R1_16S	042024_BEL_CBC_T3_949_PSTR_S26_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	992308.0	227.6 Mbp	0.0	196-251	39.0	2.9225804891223293	228.9606392370111	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
042024_BEL_CBC_T3_962_SSID_S51_R1_16S	042024_BEL_CBC_T3_962_SSID_S51_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	283883.0	66 Mbp	0.0	199-251	57.0	3.862154479134009	233.0696853985621	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T1_11_PSTR_S85_R1_16S	052022_BEL_CBC_T1_11_PSTR_S85_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	788882.0	181.8 Mbp	0.0	205-251	37.0	2.814235842622851	230.5592572780213	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T1_12_MCAV_S24_R1_16S	052022_BEL_CBC_T1_12_MCAV_S24_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	350322.0	80.4 Mbp	0.0	200-251	36.0	3.8989843629575076	229.28643647843984	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T1_13_MCAV_S75_R1_16S	052022_BEL_CBC_T1_13_MCAV_S75_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	494423.0	114.2 Mbp	0.0	193-251	35.0	3.591661391156965	231.47777409222468	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T1_39_MCAV_S77_R1_16S	052022_BEL_CBC_T1_39_MCAV_S77_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1116560.0	257.1 Mbp	0.0	196-251	33.0	1.5374901483126746	230.78615748369992	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T1_40_MCAV_S46_R1_16S	052022_BEL_CBC_T1_40_MCAV_S46_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	421865.0	98.1 Mbp	0.0	198-251	35.0	3.1197183933248787	233.12074360281133	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T1_41_OANN_S4_R1_16S	052022_BEL_CBC_T1_41_OANN_S4_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	538505.0	123.6 Mbp	0.0	185-251	35.0	2.765433932832564	229.10153573318726	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T1_52_PAST_S30_R1_16S	052022_BEL_CBC_T1_52_PAST_S30_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	985789.0	226.2 Mbp	0.0	195-251	44.0	3.188511943225173	228.99002372718707	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T1_60_MCAV_S92_R1_16S	052022_BEL_CBC_T1_60_MCAV_S92_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	473088.0	108.9 Mbp	0.0	193-251	32.0	1.719341856060606	230.787925290855	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T1_70_MCAV_S36_R1_16S	052022_BEL_CBC_T1_70_MCAV_S36_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	457058.0	106.2 Mbp	0.0	201-251	35.0	2.893724647637718	233.02606452572758	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T2_45_PSTR_S31_R1_16S	052022_BEL_CBC_T2_45_PSTR_S31_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2864802.0	657.2 Mbp	0.0	191-251	38.0	2.0472269985848937	228.9211118255293	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T2_46_PSTR_S68_R1_16S	052022_BEL_CBC_T2_46_PSTR_S68_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	644215.0	148.3 Mbp	0.0	196-251	38.0	1.8551260060694024	230.72830576748447	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T3_50_MCAV_S47_R1_16S	052022_BEL_CBC_T3_50_MCAV_S47_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	288926.0	67.2 Mbp	0.0	199-251	49.0	5.146300436790043	233.2490430075521	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T3_54_PAST_S93_R1_16S	052022_BEL_CBC_T3_54_PAST_S93_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	584926.0	134.7 Mbp	0.0	194-251	41.0	2.581694094637612	230.87799311365882	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
052022_BEL_CBC_T3_60_MCAV_S80_R1_16S	052022_BEL_CBC_T3_60_MCAV_S80_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	951469.0	219.4 Mbp	0.0	196-251	35.0	2.695305890155118	231.09731005424243	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T1_18_PAST_S42_R1_16S	062019_BEL_CBC_T1_18_PAST_S42_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	334171.0	77.8 Mbp	0.0	197-251	48.0	4.185581633355378	233.2856636273046	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T1_1_PAST_S7_R1_16S	062019_BEL_CBC_T1_1_PAST_S7_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	474918.0	109 Mbp	0.0	190-251	43.0	3.0786367330781315	229.0553379741345	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T1_24_MCAV_S69_R1_16S	062019_BEL_CBC_T1_24_MCAV_S69_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	599612.0	138.1 Mbp	0.0	189-251	33.0	2.2796408344062495	230.93726943423414	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T1_3_MCAV_S23_R1_16S	062019_BEL_CBC_T1_3_MCAV_S23_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	470257.0	107.9 Mbp	0.0	192-251	34.0	2.794216779335555	229.0610123825908	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T1_6_MCAV_S9_R1_16S	062019_BEL_CBC_T1_6_MCAV_S9_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1695129.0	389 Mbp	0.0	191-251	33.0	1.9761917824543147	229.001630259408	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T1_8_PAST_S29_R1_16S	062019_BEL_CBC_T1_8_PAST_S29_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	320913.0	73.7 Mbp	0.0	193-251	44.0	4.132895831580522	229.29987410918224	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T1_9_MCAV_S76_R1_16S	062019_BEL_CBC_T1_9_MCAV_S76_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	704170.0	162.2 Mbp	0.0	202-251	33.0	2.2571254100572307	230.95658860786457	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T2_22_PAST_S60_R1_16S	062019_BEL_CBC_T2_22_PAST_S60_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1178586.0	273.7 Mbp	0.0	131-251	51.0	1.9723634932028717	232.271419310937	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T2_5_MCAV_S20_R1_16S	062019_BEL_CBC_T2_5_MCAV_S20_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	263535.0	60.5 Mbp	0.0	208-251	36.0	3.559678980021629	229.6079192517123	229	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T3_11_MCAV_S13_R1_16S	062019_BEL_CBC_T3_11_MCAV_S13_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	367142.0	84.3 Mbp	0.0	199-251	34.0	3.2314472329507384	229.20591760136406	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062019_BEL_CBC_T3_14_MCAV_S33_R1_16S	062019_BEL_CBC_T3_14_MCAV_S33_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	749555.0	174.1 Mbp	0.0	195-251	38.0	2.0001200712422706	232.86446158053778	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062024_BEL_CBC_T1_1356_PAST_S37_R1_16S	062024_BEL_CBC_T1_1356_PAST_S37_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1515175.0	351.8 Mbp	0.0	107-251	47.0	2.220733578629531	232.19032850990808	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062024_BEL_CBC_T2_1372_OFAV_S67_R1_16S	062024_BEL_CBC_T2_1372_OFAV_S67_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	758744.0	174.8 Mbp	0.0	189-251	35.0	2.052998112670413	230.8648898706283	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062024_BEL_CBC_T2_1384_MCAV_S91_R1_16S	062024_BEL_CBC_T2_1384_MCAV_S91_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	217924.0	50.1 Mbp	0.0	206-251	38.0	3.524164387584663	230.23915218149446	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062024_BEL_CBC_T2_1393_PAST_S55_R1_16S	062024_BEL_CBC_T2_1393_PAST_S55_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	966697.0	224.5 Mbp	0.0	185-251	45.0	2.327823506227908	232.74969354409913	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062024_BEL_CBC_T2_1399_PAST_S44_R1_16S	062024_BEL_CBC_T2_1399_PAST_S44_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	549488.0	127.6 Mbp	0.0	209-251	44.0	2.1927685408962527	232.37516014908425	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062024_BEL_CBC_T2_1402_MCAV_S95_R1_16S	062024_BEL_CBC_T2_1402_MCAV_S95_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	222257.0	51.1 Mbp	0.0	193-251	34.0	2.4089230035499445	230.72674651417054	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062024_BEL_CBC_T3_1418_SSID_S21_R1_16S	062024_BEL_CBC_T3_1418_SSID_S21_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	324862.0	74.6 Mbp	0.0	193-251	46.0	5.595914572957133	229.25270730340884	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
062024_BEL_CBC_T4_1458_MCAV_S58_R1_16S	062024_BEL_CBC_T4_1458_MCAV_S58_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2923563.0	678.9 Mbp	0.0	197-251	32.0	0.9572908126146076	232.7338577961207	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
082024_BEL_CBC_T2_1517_MCAV_S28_R1_16S	082024_BEL_CBC_T2_1517_MCAV_S28_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	805684.0	184.7 Mbp	0.0	192-251	32.0	1.861772109164387	228.868598606898	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
082024_BEL_CBC_T3_1559_PSTR_S74_R1_16S	082024_BEL_CBC_T3_1559_PSTR_S74_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	647116.0	149 Mbp	0.0	105-251	35.0	2.061917801445181	232.27168081147738	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
082024_BEL_CBC_T3_1564_PAST_S48_R1_16S	082024_BEL_CBC_T3_1564_PAST_S48_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	646781.0	150.2 Mbp	0.0	199-251	48.0	3.797421383745039	232.83367399475247	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
082024_BEL_CBC_T4_1608_MCAV_S11_R1_16S	082024_BEL_CBC_T4_1608_MCAV_S11_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	767169.0	176 Mbp	0.0	193-251	32.0	2.3043162588686457	229.00711903113915	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
092023_BEL_CBC_T1_188_SSID_S3_R1_16S	092023_BEL_CBC_T1_188_SSID_S3_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	391931.0	90.2 Mbp	0.0	129-251	50.0	6.941783119987957	228.29529432476636	227	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
092023_BEL_CBC_T1_194_SSID_S39_R1_16S	092023_BEL_CBC_T1_194_SSID_S39_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	478283.0	111.3 Mbp	0.0	196-251	53.0	2.7019567912721127	233.2004848593824	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
092023_BEL_CBC_T2_173_SSID_S14_R1_16S	092023_BEL_CBC_T2_173_SSID_S14_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1172893.0	269.6 Mbp	0.0	196-251	44.0	4.891239013277426	229.4701669291231	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
092023_BEL_CBC_T2_192_OFAV_S64_R1_16S	092023_BEL_CBC_T2_192_OFAV_S64_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	832365.0	191.6 Mbp	0.0	193-251	35.0	3.0164651324839467	229.74763535227936	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
092023_BEL_CBC_T2_196_SSID_S63_R1_16S	092023_BEL_CBC_T2_196_SSID_S63_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1305284.0	300.3 Mbp	0.0	103-251	45.0	3.8043828009843064	228.24713702152175	227	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
092023_BEL_CBC_T3_172_PSTR_S57_R1_16S	092023_BEL_CBC_T3_172_PSTR_S57_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	717828.0	166.6 Mbp	0.0	203-251	55.0	4.633282624807057	232.14643480053718	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
092023_BEL_CBC_T3_183_SSID_S79_R1_16S	092023_BEL_CBC_T3_183_SSID_S79_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	602839.0	138.8 Mbp	0.0	193-251	48.0	4.595422658454413	230.72268632255046	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
092023_BEL_CBC_T3_196_SSID_S25_R1_16S	092023_BEL_CBC_T3_196_SSID_S25_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	534731.0	123.1 Mbp	0.0	197-251	46.0	6.03742816481558	229.83301790993977	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
092023_BEL_CBC_T4_84_OANN_S12_R1_16S	092023_BEL_CBC_T4_84_OANN_S12_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	183532.0	42.1 Mbp	0.0	204-251	34.0	3.690364623063008	229.62918183205107	229	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
092023_BEL_CBC_T4_88_OFAV_S71_R1_16S	092023_BEL_CBC_T4_88_OFAV_S71_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	715640.0	164.8 Mbp	0.0	201-251	35.0	2.086104745402716	230.8895170756246	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
092023_BEL_CBC_T4_91_MCAV_S78_R1_16S	092023_BEL_CBC_T4_91_MCAV_S78_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1092161.0	251.3 Mbp	0.0	195-251	38.0	2.1561839325886933	230.66885605693665	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
102019_BEL_CBC_T1_25_PSTR_S65_R1_16S	102019_BEL_CBC_T1_25_PSTR_S65_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	949013.0	218.6 Mbp	0.0	185-251	34.0	1.707563542332929	230.82609458458418	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
102019_BEL_CBC_T1_27_PSTR_S88_R1_16S	102019_BEL_CBC_T1_27_PSTR_S88_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	600524.0	138.3 Mbp	0.0	199-251	33.0	1.6873597058568848	230.78534080236594	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
102019_BEL_CBC_T1_28_PSTR_S19_R1_16S	102019_BEL_CBC_T1_28_PSTR_S19_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	520846.0	119.6 Mbp	0.0	199-251	37.0	3.134899759237855	229.1859609174305	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
102019_BEL_CBC_T1_31_PSTR_S22_R1_16S	102019_BEL_CBC_T1_31_PSTR_S22_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	597313.0	137.1 Mbp	0.0	196-251	36.0	2.7658865619867643	229.08520407223682	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
102019_BEL_CBC_T2_33_PSTR_S72_R1_16S	102019_BEL_CBC_T2_33_PSTR_S72_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2766725.0	637.3 Mbp	0.0	196-251	33.0	1.1422891686018668	230.82760610469057	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
102019_BEL_CBC_T3_36_PSTR_S83_R1_16S	102019_BEL_CBC_T3_36_PSTR_S83_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1741067.0	400.9 Mbp	0.0	196-251	33.0	1.196737402983343	230.78314131506713	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
112023_BEL_CBC_T2_308_PAST_S62_R1_16S	112023_BEL_CBC_T2_308_PAST_S62_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	617463.0	143.5 Mbp	0.0	193-251	42.0	2.637728900355163	232.90690373350307	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
112023_BEL_CBC_T3_347_MCAV_S81_R1_16S	112023_BEL_CBC_T3_347_MCAV_S81_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	525186.0	120.9 Mbp	0.0	207-251	36.0	2.3205112093620164	230.29139009798433	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
112023_BEL_CBC_T4_396_MCAV_S1_R1_16S	112023_BEL_CBC_T4_396_MCAV_S1_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117526.0	26.9 Mbp	0.0	194-251	37.0	3.811922468219798	228.9427275666661	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T1_120_OANN_S35_R1_16S	122022_BEL_CBC_T1_120_OANN_S35_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1020402.0	237.1 Mbp	0.0	193-251	38.0	1.9012114833173592	232.8589173678609	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T1_136_OANN_S66_R1_16S	122022_BEL_CBC_T1_136_OANN_S66_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	668818.0	154.1 Mbp	0.0	188-251	36.0	2.583662521044589	230.93327482214892	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T1_139_PAST_S18_R1_16S	122022_BEL_CBC_T1_139_PAST_S18_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	373649.0	85.7 Mbp	0.0	193-251	45.0	3.5118520322548705	229.12247724468685	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_101_OFAV_S50_R1_16S	122022_BEL_CBC_T2_101_OFAV_S50_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2167571.0	503.3 Mbp	0.0	132-251	41.0	1.6609375194630305	232.20998343306863	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_102_OFAV_S27_R1_16S	122022_BEL_CBC_T2_102_OFAV_S27_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	822175.0	188.7 Mbp	0.0	186-251	34.0	2.363122206342932	229.11100860522396	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_116_PSTR_S32_R1_16S	122022_BEL_CBC_T2_116_PSTR_S32_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1273938.0	295.8 Mbp	0.0	188-251	44.0	2.2767983999221313	232.73463936235515	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_117_PSTR_S56_R1_16S	122022_BEL_CBC_T2_117_PSTR_S56_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1142017.0	265.3 Mbp	0.0	202-251	38.0	1.8642454534389594	232.84001595422836	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
