Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
062024-BEL-CBC-T3-1427-MCAV_S84_R2_16S	(1.0, 2.6639816986427776)	(2.0, 1.0668010523829663)	(3.0, 0.6321300868380725)	(4.0, 0.4281484980473792)	(5.0, 0.3093022744874027)	(6.0, 0.254170259745253)	(7.0, 0.2124264677611596)	(8.0, 0.20157857444950378)	(9.0, 0.15942283714977784)	('>10', 1.4744895997539313)	('>50', 0.0038448229459033412)	('>100', 5.24310266226526)	('>500', 44.95312062308102)	('>1k', 42.39748054244959)	('>5k', 0.0)	('>10k+', 0.0)
062024-BEL-CBC-T3-1436-MCAV_S47_R2_16S	(1.0, 2.6175890164497653)	(2.0, 1.1412429190988895)	(3.0, 0.784231063516907)	(4.0, 0.603484475544439)	(5.0, 0.4232358120567435)	(6.0, 0.3485471393408475)	(7.0, 0.25908670691003005)	(8.0, 0.23103696093450468)	(9.0, 0.19419054906132935)	('>10', 2.656427126262031)	('>50', 1.5194995526978379)	('>100', 7.544551793275033)	('>500', 3.0836463341969558)	('>1k', 35.32425672322535)	('>5k', 41.51113442135366)	('>10k+', 1.7578394060756743)
062024-BEL-CBC-T4-1473-PSTR_S90_R2_16S	(1.0, 3.7328390243902434)	(2.0, 1.7517268292682926)	(3.0, 1.0595121951219513)	(4.0, 0.7255414634146341)	(5.0, 0.574439024390244)	(6.0, 0.4903024390243902)	(7.0, 0.46930731707317075)	(8.0, 0.4545560975609756)	(9.0, 0.3758048780487805)	('>10', 3.1109463414634146)	('>50', 0.0)	('>100', 11.35960975609756)	('>500', 48.911843902439024)	('>1k', 26.983570731707317)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T1-1481-PSTR_S15_R2_16S	(1.0, 4.14560475682625)	(2.0, 1.9653318529123873)	(3.0, 1.2759499773554033)	(4.0, 0.8816783298514221)	(5.0, 0.642814358135254)	(6.0, 0.5522359713071046)	(7.0, 0.4077853584420517)	(8.0, 0.4076027407266724)	(9.0, 0.38294934915046236)	('>10', 9.52168767987845)	('>50', 2.9876258236058963)	('>100', 2.012264605764876)	('>500', 23.768243509766396)	('>1k', 51.04822568627737)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T2-1508-SSID_S14_R2_16S	(1.0, 3.8136383861290923)	(2.0, 1.5397041419346253)	(3.0, 1.1121100340431196)	(4.0, 0.8810239293510668)	(5.0, 0.7274449653631809)	(6.0, 0.6349322334452446)	(7.0, 0.5224555410429016)	(8.0, 0.5198458730057244)	(9.0, 0.5249347256782201)	('>10', 8.217844649071415)	('>50', 5.4450723595705)	('>100', 12.745096759966648)	('>500', 10.5266179615622)	('>1k', 16.9598411234099)	('>5k', 15.294350982083325)	('>10k+', 20.53508633434284)
082024-BEL-CBC-T2-1511-SSID_S80_R2_16S	(1.0, 4.983880214272945)	(2.0, 2.3476942233838605)	(3.0, 1.617680600161506)	(4.0, 1.2100626914802464)	(5.0, 0.9439167072486638)	(6.0, 0.7878044420334971)	(7.0, 0.6882501248281686)	(8.0, 0.6287641086652325)	(9.0, 0.6088840669941993)	('>10', 9.084254390561142)	('>50', 5.944440677339218)	('>100', 17.77383601585472)	('>500', 14.634638738033448)	('>1k', 38.74589299914316)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T2-1512-PAST_S63_R2_16S	(1.0, 2.4428560678155278)	(2.0, 1.013050719797443)	(3.0, 0.7052463267588038)	(4.0, 0.5322312222338395)	(5.0, 0.4385313561573865)	(6.0, 0.3799939131714574)	(7.0, 0.32678411004772895)	(8.0, 0.3015444162005537)	(9.0, 0.27810280080687105)	('>10', 4.605544874377582)	('>50', 1.786823814283802)	('>100', 7.760440009776219)	('>500', 5.43465882793255)	('>1k', 7.054261346041531)	('>5k', 22.931227494883803)	('>10k+', 44.0087026997149)
082024-BEL-CBC-T3-1553-MCAV_S42_R2_16S	(1.0, 2.247738509406293)	(2.0, 0.8649267635395219)	(3.0, 0.5139180349329387)	(4.0, 0.3628434549996099)	(5.0, 0.24562015949773155)	(6.0, 0.19001678018747795)	(7.0, 0.15550433785697568)	(8.0, 0.1184794955100767)	(9.0, 0.08985135848113518)	('>10', 0.3949096131036206)	('>50', 0.2909755913726828)	('>100', 3.803046351135671)	('>500', 41.406732438654466)	('>1k', 49.3154371113218)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T3-1556-OFAV_S77_R2_16S	(1.0, 1.516071735518249)	(2.0, 0.6369487576156917)	(3.0, 0.4466280868618576)	(4.0, 0.34760022154739395)	(5.0, 0.3046276666857656)	(6.0, 0.24637598120666931)	(7.0, 0.2092285948929506)	(8.0, 0.18869726312572815)	(9.0, 0.19423594797456026)	('>10', 3.0643251398995397)	('>50', 0.41129509730896313)	('>100', 0.06522278882331596)	('>500', 0.11955919708168605)	('>1k', 1.8179300597795984)	('>5k', 37.489447850417314)	('>10k+', 52.94180561126072)
082024-BEL-CBC-T3-1557-PAST_S27_R2_16S	(1.0, 4.966496791241978)	(2.0, 2.329180822952057)	(3.0, 1.5934314835787091)	(4.0, 1.1981879954699886)	(5.0, 0.9909399773499434)	(6.0, 0.8114382785956964)	(7.0, 0.7042280105700264)	(8.0, 0.6123065307663269)	(9.0, 0.5283125707814269)	('>10', 8.576727066817668)	('>50', 7.957814269535674)	('>100', 5.833805209513024)	('>500', 3.017836919592299)	('>1k', 60.39807474518686)	('>5k', 0.4812193280483201)	('>10k+', 0.0)
092023-BEL-CBC-T1-173-SSID_S75_R2_16S	(1.0, 4.916512575233033)	(2.0, 1.9974077022648609)	(3.0, 1.4549886236194258)	(4.0, 1.185644370055445)	(5.0, 1.015322537941841)	(6.0, 0.9138954363304511)	(7.0, 0.805311363340476)	(8.0, 0.739744812192046)	(9.0, 0.7052592650851786)	('>10', 15.510476272537229)	('>50', 6.515489802146685)	('>100', 24.861976387068722)	('>500', 16.820467839130774)	('>1k', 22.55750301305384)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T1-174-MCAV_S95_R2_16S	(1.0, 3.176305689760456)	(2.0, 1.4288471456278733)	(3.0, 0.9717331257771492)	(4.0, 0.690693826152712)	(5.0, 0.5283823589899355)	(6.0, 0.41906732603722724)	(7.0, 0.33110906507962123)	(8.0, 0.2752650612702059)	(9.0, 0.251298017142369)	('>10', 3.1341458398590136)	('>50', 3.96152300678038)	('>100', 13.908320914765914)	('>500', 50.5917407825754)	('>1k', 20.331567840181737)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T2-175-PAST_S56_R2_16S	(1.0, 3.630943353950031)	(2.0, 1.4812871705119746)	(3.0, 0.9320550707648673)	(4.0, 0.6874964989869263)	(5.0, 0.5478658507427613)	(6.0, 0.4770941523176365)	(7.0, 0.4361066821872554)	(8.0, 0.42189769254205656)	(9.0, 0.3442947490952016)	('>10', 6.472604658089355)	('>50', 3.210138660611451)	('>100', 5.833883248557583)	('>500', 20.434439858401955)	('>1k', 55.08989235324094)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T2-179-SSID_S33_R2_16S	(1.0, 21.922081179911256)	(2.0, 11.859823826165607)	(3.0, 8.564522010236955)	(4.0, 6.418074252982188)	(5.0, 4.709665571335098)	(6.0, 3.57238713566138)	(7.0, 2.881215334160938)	(8.0, 2.5389247641521457)	(9.0, 2.1591628415907227)	('>10', 34.668331858653275)	('>50', 0.40872936648296154)	('>100', 0.06024543738558864)	('>500', 0.2368364212818783)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T2-183-MCAV_S11_R2_16S	(1.0, 4.597001663253668)	(2.0, 1.6274125111770275)	(3.0, 1.0561940798623102)	(4.0, 0.7944789685213843)	(5.0, 0.6169532403578889)	(6.0, 0.5096164436239142)	(7.0, 0.46910846989996213)	(8.0, 0.4659350341704359)	(9.0, 0.4384941487445328)	('>10', 7.9983647472358435)	('>50', 6.322604009356035)	('>100', 30.5237849007928)	('>500', 15.969475281735757)	('>1k', 28.610576501268444)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T3-174-OFAV_S3_R2_16S	(1.0, 1.5861767703732468)	(2.0, 0.574673591224579)	(3.0, 0.41389603455807406)	(4.0, 0.31937096539338933)	(5.0, 0.24510993544629425)	(6.0, 0.2060379556375285)	(7.0, 0.20385380769790806)	(8.0, 0.15046352472940835)	(9.0, 0.15835072562248215)	('>10', 2.4986652429257874)	('>50', 1.20298014852206)	('>100', 8.654928893850409)	('>500', 5.680119400087366)	('>1k', 12.327088288113382)	('>5k', 0.0)	('>10k+', 65.77828471581807)
092023-BEL-CBC-T3-175-MCAV_S78_R2_16S	(1.0, 4.797539198768747)	(2.0, 2.2525369551848105)	(3.0, 1.6400012363692948)	(4.0, 1.3015984336480035)	(5.0, 1.1425757622589745)	(6.0, 0.9387879957068141)	(7.0, 0.8602359120515096)	(8.0, 0.7955396911847936)	(9.0, 0.7539721028190286)	('>10', 15.03137287086016)	('>50', 7.661865787849688)	('>100', 19.8183602971976)	('>500', 6.590594427171986)	('>1k', 29.579389297518414)	('>5k', 6.835630031410175)	('>10k+', 0.0)
092023-BEL-CBC-T3-177-SSID_S89_R2_16S	(1.0, 9.44388075134169)	(2.0, 4.677616793670259)	(3.0, 3.3517437729315427)	(4.0, 2.6929440773866165)	(5.0, 2.274796491577004)	(6.0, 1.9475231636966275)	(7.0, 1.6426034276975323)	(8.0, 1.4660559847301171)	(9.0, 1.2620721385239773)	('>10', 12.90276134423671)	('>50', 0.6194681494914099)	('>100', 48.98344229342834)	('>500', 8.559935194226346)	('>1k', 0.17515641706183316)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T3-182-MCAV_S87_R2_16S	(1.0, 8.225924858227605)	(2.0, 3.8968954955784936)	(3.0, 2.7539546188836797)	(4.0, 2.115411984695662)	(5.0, 1.724422530766386)	(6.0, 1.471181800193058)	(7.0, 1.1916519572711393)	(8.0, 1.0316296261445166)	(9.0, 0.911665482460393)	('>10', 11.922228020957995)	('>50', 10.603747904023647)	('>100', 26.07494571864145)	('>500', 25.856039065370872)	('>1k', 2.2203009367850965)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T4-95-OFAV_S58_R2_16S	(1.0, 2.142427979635076)	(2.0, 0.746489896594251)	(3.0, 0.493311829997154)	(4.0, 0.390933813996142)	(5.0, 0.2934968219334029)	(6.0, 0.2448771463807988)	(7.0, 0.21789915567782944)	(8.0, 0.19526926604054012)	(9.0, 0.17254055592448536)	('>10', 3.6943047781677896)	('>50', 2.172370584701009)	('>100', 9.03792334693103)	('>500', 8.020961799955728)	('>1k', 7.975405559244854)	('>5k', 47.23292777408848)	('>10k+', 16.96885969073143)
092023-BEL-CBC-T4-96-MCAV_S36_R2_16S	(1.0, 9.477128404883029)	(2.0, 5.756140720798704)	(3.0, 4.673441137462282)	(4.0, 4.0455333387275205)	(5.0, 3.409238736214614)	(6.0, 3.070899795080594)	(7.0, 2.903166398117719)	(8.0, 2.5887620170526024)	(9.0, 2.5073845128183305)	('>10', 28.752682749014046)	('>50', 9.110067991666325)	('>100', 23.431551354495422)	('>500', 0.0)	('>1k', 0.2740028436688072)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T1-274-PAST_S2_R2_16S	(1.0, 3.7410352101249393)	(2.0, 1.3068310887554762)	(3.0, 0.9039428849586241)	(4.0, 0.7223754664935909)	(5.0, 0.6441668018822002)	(6.0, 0.5500567905240954)	(7.0, 0.520201200713938)	(8.0, 0.45692033100762613)	(9.0, 0.4585429174103521)	('>10', 7.776083076423819)	('>50', 5.0918383903942885)	('>100', 13.205094921304559)	('>500', 13.484179782573422)	('>1k', 16.238682459840987)	('>5k', 18.991562550705826)	('>10k+', 15.908486126886256)
112023-BEL-CBC-T1-275-SSID_S85_R2_16S	(1.0, 10.726436372161242)	(2.0, 5.212488609756876)	(3.0, 3.550335893160661)	(4.0, 2.5228718691857184)	(5.0, 1.9613753605626874)	(6.0, 1.595073902085795)	(7.0, 1.3418267627165041)	(8.0, 1.1595686538758423)	(9.0, 1.0405537109723741)	('>10', 22.544517895219652)	('>50', 4.57557229762083)	('>100', 40.352961967938505)	('>500', 3.202343540621253)	('>1k', 0.214073164122047)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T2-305-PAST_S68_R2_16S	(1.0, 3.5014469899920257)	(2.0, 1.443585309691697)	(3.0, 0.9192642302282034)	(4.0, 0.6780693659227137)	(5.0, 0.5268297927623621)	(6.0, 0.3827579718844917)	(7.0, 0.32111530225515406)	(8.0, 0.2967449444947182)	(9.0, 0.27900475759557747)	('>10', 7.04428774941538)	('>50', 6.271783247170978)	('>100', 10.61759145603928)	('>500', 0.8298465205042513)	('>1k', 47.2277822078469)	('>5k', 19.659890154196273)	('>10k+', 0.0)
112023-BEL-CBC-T2-306-MCAV_S53_R2_16S	(1.0, 1.9460006692004772)	(2.0, 0.8215722779412648)	(3.0, 0.5580102439149944)	(4.0, 0.40632480245716684)	(5.0, 0.3388899851574766)	(6.0, 0.29238913149789375)	(7.0, 0.2582427481832923)	(8.0, 0.2374803744090874)	(9.0, 0.2192918486234203)	('>10', 3.123793508755373)	('>50', 0.5250649896617106)	('>100', 3.6485153186852783)	('>500', 0.49743902125140493)	('>1k', 31.74721380955241)	('>5k', 51.675832425336964)	('>10k+', 3.7039388453717925)
112023-BEL-CBC-T2-313-SSID_S32_R2_16S	(1.0, 8.03509537584525)	(2.0, 4.548606433879537)	(3.0, 3.220882082874785)	(4.0, 2.450079097736263)	(5.0, 2.0592859384819495)	(6.0, 1.7527488929959423)	(7.0, 1.4812723685352331)	(8.0, 1.2782539365112722)	(9.0, 1.0888162596670712)	('>10', 6.284563749001106)	('>50', 0.2818699595472602)	('>100', 54.04558529179566)	('>500', 13.125106985565441)	('>1k', 0.3478336275632365)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T2-314-SSID_S93_R2_16S	(1.0, 6.155989263272917)	(2.0, 2.4874716456258152)	(3.0, 1.6239079924778834)	(4.0, 1.215289419398941)	(5.0, 0.9650469865857411)	(6.0, 0.8050937456897087)	(7.0, 0.6619966858934591)	(8.0, 0.6236025041485584)	(9.0, 0.5319899996337908)	('>10', 22.143193654578322)	('>50', 7.596087536536383)	('>100', 25.4406064666525)	('>500', 27.37279394261774)	('>1k', 2.376930156888231)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T3-353-MCAV_S35_R2_16S	(1.0, 2.6213289698219855)	(2.0, 1.191214876611717)	(3.0, 0.7409539820561375)	(4.0, 0.5050493191745126)	(5.0, 0.37484220834833476)	(6.0, 0.29109367891555366)	(7.0, 0.24032676120831672)	(8.0, 0.2095214105522624)	(9.0, 0.1492614919729405)	('>10', 0.8856256900546292)	('>50', 0.0)	('>100', 0.3822715133786621)	('>500', 7.69225740230985)	('>1k', 84.29642191789645)	('>5k', 0.4198307776986504)	('>10k+', 0.0)
112023-BEL-CBC-T3-354-PSTR_S26_R2_16S	(1.0, 2.157920909875972)	(2.0, 0.9415045357445546)	(3.0, 0.6306329188378441)	(4.0, 0.45397549387881686)	(5.0, 0.37430252734413644)	(6.0, 0.2819300107745656)	(7.0, 0.2315996887941844)	(8.0, 0.21228300479374596)	(9.0, 0.1924984426341273)	('>10', 3.3431899665533957)	('>50', 0.38372693026476556)	('>100', 0.0)	('>500', 0.0645003462298378)	('>1k', 65.15437305663465)	('>5k', 24.892655382336663)	('>10k+', 0.6849067853027438)
112023-BEL-CBC-T3-357-OFAV_S10_R2_16S	(1.0, 1.876188998627803)	(2.0, 0.5826187417061933)	(3.0, 0.41346650620049136)	(4.0, 0.34222072935792947)	(5.0, 0.31781942735265456)	(6.0, 0.25395429124008323)	(7.0, 0.23301737161827324)	(8.0, 0.21810546483727192)	(9.0, 0.20469981126647277)	('>10', 3.2497413010111478)	('>50', 1.1479155714950617)	('>100', 1.4734168902197473)	('>500', 2.095951341996298)	('>1k', 1.7886756871150582)	('>5k', 0.0)	('>10k+', 85.80220786595551)
112023-BEL-CBC-T3-359-PAST_S38_R2_16S	(1.0, 13.207731786459895)	(2.0, 6.346945420261083)	(3.0, 4.335143797198981)	(4.0, 3.154119278954024)	(5.0, 2.3502344970046156)	(6.0, 1.9206730203560995)	(7.0, 1.5845087035885594)	(8.0, 1.4342096373200224)	(9.0, 1.2699897831636922)	('>10', 31.45773194102392)	('>50', 15.614503828630802)	('>100', 17.10230540323633)	('>500', 0.0)	('>1k', 0.22190290280198138)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T4-397-PSTR_S20_R2_16S	(1.0, 1.7858061555583282)	(2.0, 0.7474614989323246)	(3.0, 0.5252927606816328)	(4.0, 0.3926538253884997)	(5.0, 0.3199182523120155)	(6.0, 0.2749759469964643)	(7.0, 0.24505383319426843)	(8.0, 0.22234614208746362)	(9.0, 0.19691825881682284)	('>10', 3.6314565387210487)	('>50', 0.9198980282746235)	('>100', 0.15120720354192674)	('>500', 0.0)	('>1k', 59.555650696576166)	('>5k', 29.720523909010755)	('>10k+', 1.3108369499076613)
112023-BEL-CBC-T4-398-PSTR_S59_R2_16S	(1.0, 1.5450582660221672)	(2.0, 0.6490839129304988)	(3.0, 0.4774107722613692)	(4.0, 0.36269830499397837)	(5.0, 0.3200995107832762)	(6.0, 0.24025719934836015)	(7.0, 0.19425050160080182)	(8.0, 0.16114515295705614)	(9.0, 0.13856779202538402)	('>10', 2.11612553012678)	('>50', 1.7106458646611966)	('>100', 1.8490919458459785)	('>500', 0.9059546420210328)	('>1k', 2.795880574888985)	('>5k', 8.81034347407772)	('>10k+', 77.7233865554554)
122022-BEL-CBC-T1-150-PAST_S31_R2_16S	(1.0, 9.778910251648593)	(2.0, 5.3019649947408665)	(3.0, 4.4127909610298905)	(4.0, 3.671024760718432)	(5.0, 3.4000587553391326)	(6.0, 3.0458478426810593)	(7.0, 2.9081555266350434)	(8.0, 2.5969444479975055)	(9.0, 2.463312692413093)	('>10', 39.3725294490329)	('>50', 18.71912132388708)	('>100', 4.091976809399397)	('>500', 0.0)	('>1k', 0.23736218447701268)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T1-156-SSID_S22_R2_16S	(1.0, 8.370845647129281)	(2.0, 3.8933259917023095)	(3.0, 2.7985122255753834)	(4.0, 2.2819722132567564)	(5.0, 1.9915257138627673)	(6.0, 1.757879058131899)	(7.0, 1.5918296033294932)	(8.0, 1.4651514540737047)	(9.0, 1.3631384145506922)	('>10', 23.723600389447235)	('>50', 9.885400012716131)	('>100', 38.40419457821873)	('>500', 2.191436461450787)	('>1k', 0.2811882365548039)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T1-158-PAST_S60_R2_16S	(1.0, 4.618913723614585)	(2.0, 1.9664350406234103)	(3.0, 1.2461196798869185)	(4.0, 0.9108661148666144)	(5.0, 0.7128517420695244)	(6.0, 0.5309831565928124)	(7.0, 0.5160559192588778)	(8.0, 0.44477074505192543)	(9.0, 0.370134558382253)	('>10', 7.250524738087913)	('>50', 3.5893913038180214)	('>100', 19.66648286871038)	('>500', 16.989176229745414)	('>1k', 39.503105779277945)	('>5k', 1.684188400013404)	('>10k+', 0.0)
122022-BEL-CBC-T2-87-OFAV_S88_R2_16S	(1.0, 6.77266940848331)	(2.0, 3.338153356286914)	(3.0, 2.257246313900328)	(4.0, 1.6507349305572703)	(5.0, 1.3024039835923147)	(6.0, 1.1431270168706618)	(7.0, 0.9745111357713921)	(8.0, 0.8695842495936073)	(9.0, 0.803675138395765)	('>10', 17.90321876410042)	('>50', 3.7045680415062434)	('>100', 36.4733397142471)	('>500', 21.40930517268893)	('>1k', 1.3974627740057366)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T2-92-MCAV_S28_R2_16S	(1.0, 2.559359340607877)	(2.0, 1.1046066907070045)	(3.0, 0.7127804055636211)	(4.0, 0.49454409216503536)	(5.0, 0.4558297819197927)	(6.0, 0.335315880672505)	(7.0, 0.31689536208807506)	(8.0, 0.23103701275386754)	(9.0, 0.23743736243150843)	('>10', 1.0919620974414213)	('>50', 0.0)	('>100', 0.13955884419051187)	('>500', 9.060085233924974)	('>1k', 83.2605878955338)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T3-116-PAST_S50_R2_16S	(1.0, 2.699462880844599)	(2.0, 1.1247762003519162)	(3.0, 0.7326453195442961)	(4.0, 0.4973667910597241)	(5.0, 0.39521245943872124)	(6.0, 0.32818812421227145)	(7.0, 0.32787996634916133)	(8.0, 0.23173471305880577)	(9.0, 0.24267431719921484)	('>10', 3.5701629230622265)	('>50', 2.7928347133669638)	('>100', 6.761137595567456)	('>500', 6.899654555035453)	('>1k', 31.98616987510362)	('>5k', 39.78287196965261)	('>10k+', 1.6272275961529574)
122022-BEL-CBC-T3-151-PSTR_S43_R2_16S	(1.0, 5.6078543669462055)	(2.0, 2.7644098997750053)	(3.0, 1.9950092043362648)	(4.0, 1.5283289016158723)	(5.0, 1.2084270812026998)	(6.0, 1.0230312947433013)	(7.0, 0.7766005318060953)	(8.0, 0.645367150746574)	(9.0, 0.5345878502761301)	('>10', 14.792554714665576)	('>50', 15.74767846185314)	('>100', 52.25215790550215)	('>500', 0.8922888116179177)	('>1k', 0.23170382491307018)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T4-1-OFAV_S92_R2_16S	(1.0, 3.5414498299915538)	(2.0, 1.590652274444208)	(3.0, 1.0192863084917596)	(4.0, 0.6874226872417866)	(5.0, 0.47263494619477914)	(6.0, 0.3676615780911408)	(7.0, 0.27644685532147456)	(8.0, 0.19873598815737342)	(9.0, 0.13070713067273404)	('>10', 3.500173893989638)	('>50', 6.8272181675267944)	('>100', 49.80081812981791)	('>500', 29.928748052451017)	('>1k', 1.6580441576078302)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T4-11-MCAV_S9_R2_16S	(1.0, 2.0116105235809476)	(2.0, 0.5464527422727834)	(3.0, 0.4606302733967383)	(4.0, 0.373955968601328)	(5.0, 0.3439287524437043)	(6.0, 0.2862168689067112)	(7.0, 0.24149548314003755)	(8.0, 0.2214773390349551)	(9.0, 0.20507949758717475)	('>10', 3.936972660326168)	('>50', 1.6253029341488243)	('>100', 4.453398186441328)	('>500', 0.14140476261462517)	('>1k', 0.0)	('>5k', 24.286267979061872)	('>10k+', 60.865806028442805)
122023-BEL-CBC-T1-506-PAST_S52_R2_16S	(1.0, 3.6056482521001896)	(2.0, 1.52497644948576)	(3.0, 1.0258991134683133)	(4.0, 0.7323242099286387)	(5.0, 0.5734388912546939)	(6.0, 0.516820874143471)	(7.0, 0.43020014711006155)	(8.0, 0.3884221800678771)	(9.0, 0.3339011265533661)	('>10', 4.285064457434865)	('>50', 3.8274424786754935)	('>100', 11.325539080949246)	('>500', 1.047352664111597)	('>1k', 38.42701921463874)	('>5k', 31.955950860077685)	('>10k+', 0.0)
122023-BEL-CBC-T1-510-PSTR_S65_R2_16S	(1.0, 2.35995125104106)	(2.0, 1.0621227663426385)	(3.0, 0.7124229454532592)	(4.0, 0.5267202819464855)	(5.0, 0.4043655400169142)	(6.0, 0.3414999630202488)	(7.0, 0.29374784954707844)	(8.0, 0.2225216331544371)	(9.0, 0.193902521375904)	('>10', 3.6653364675012297)	('>50', 1.2561860692453881)	('>100', 0.23699197057054935)	('>500', 0.20258472382557133)	('>1k', 25.23192735247491)	('>5k', 57.65754177907974)	('>10k+', 5.632176885404575)
122023-BEL-CBC-T2-512-OFAV_S45_R2_16S	(1.0, 2.3020077070825433)	(2.0, 0.9932834829248257)	(3.0, 0.6518705983257027)	(4.0, 0.4264263538734734)	(5.0, 0.28388156702625)	(6.0, 0.2011331102547686)	(7.0, 0.16594991604353657)	(8.0, 0.12200867348787765)	(9.0, 0.1413367801790266)	('>10', 4.646597649219024)	('>50', 3.3054082458535174)	('>100', 8.388096302291588)	('>500', 0.12744470349476328)	('>1k', 26.014272598784743)	('>5k', 47.19364950894529)	('>10k+', 5.036632802213068)
122023-BEL-CBC-T3-523-MCAV_S49_R2_16S	(1.0, 1.897539844286485)	(2.0, 0.8593883761646757)	(3.0, 0.599804483621361)	(4.0, 0.44773618912435537)	(5.0, 0.35439644903963163)	(6.0, 0.2628977294693995)	(7.0, 0.23196858482594074)	(8.0, 0.18115641862597276)	(9.0, 0.18060411247162528)	('>10', 1.859614821687958)	('>50', 0.0)	('>100', 0.21411068583537227)	('>500', 0.10272894470863089)	('>1k', 34.734534046912884)	('>5k', 52.197534137122894)	('>10k+', 5.875985176102818)
122023-BEL-CBC-T3-528-PAST_S82_R2_16S	(1.0, 2.518747628648162)	(2.0, 0.9490987003132044)	(3.0, 0.7153113073495169)	(4.0, 0.5531294404725593)	(5.0, 0.459391297231749)	(6.0, 0.42293757486032274)	(7.0, 0.3515180371530387)	(8.0, 0.3451944322518729)	(9.0, 0.27870358659990924)	('>10', 5.094779678165708)	('>50', 0.9030665764003066)	('>100', 8.124716367721344)	('>500', 8.798645260644115)	('>1k', 9.350007811511936)	('>5k', 43.18566475966581)	('>10k+', 17.94908754101044)
122023-BEL-CBC-T3-529-MCAV_S71_R2_16S	(1.0, 1.9246635996457806)	(2.0, 0.8607097345515022)	(3.0, 0.6064925808332794)	(4.0, 0.42895094926456295)	(5.0, 0.3353204172876304)	(6.0, 0.2825115013283224)	(7.0, 0.22225102054040047)	(8.0, 0.23931402406099483)	(9.0, 0.1992483638955485)	('>10', 3.2740447957839267)	('>50', 2.1828765200112312)	('>100', 1.4229249011857708)	('>500', 0.25475712218406443)	('>1k', 4.810147087410095)	('>5k', 50.61318818980971)	('>10k+', 32.342599192207174)
122023-BEL-CBC-T3-533-OFAV_S61_R2_16S	(1.0, 2.389449860724234)	(2.0, 0.9152868049107603)	(3.0, 0.655273135252244)	(4.0, 0.43717115444134946)	(5.0, 0.3780111936448984)	(6.0, 0.3095017022593624)	(7.0, 0.2820979057051481)	(8.0, 0.2269679149901991)	(9.0, 0.2408310120705664)	('>10', 4.547257041163726)	('>50', 0.6114270607655009)	('>100', 11.87051867326937)	('>500', 3.1712640565356445)	('>1k', 34.42400443619106)	('>5k', 37.847544619828746)	('>10k+', 1.6933934282471887)
122023-BEL-CBC-T4-535-MCAV_S72_R2_16S	(1.0, 2.376113112330186)	(2.0, 1.188282087991693)	(3.0, 0.8203043597106336)	(4.0, 0.6369018783192647)	(5.0, 0.5051912915846859)	(6.0, 0.4070398406482326)	(7.0, 0.3599487952540887)	(8.0, 0.319713917388594)	(9.0, 0.3109632825165022)	('>10', 4.317310650244341)	('>50', 1.7535550581827006)	('>100', 3.1545587650238023)	('>500', 0.10663144761662476)	('>1k', 2.0313200558236377)	('>5k', 37.319382836667145)	('>10k+', 44.392782620697865)
122023-BEL-CBC-T4-537-PSTR_S46_R2_16S	(1.0, 2.1424727844695557)	(2.0, 1.0108034272941762)	(3.0, 0.7367854629744609)	(4.0, 0.5243042620417512)	(5.0, 0.40012693682133643)	(6.0, 0.2897470921809678)	(7.0, 0.2385584392289968)	(8.0, 0.1732963560853788)	(9.0, 0.13162796473363964)	('>10', 2.424079363108296)	('>50', 0.6135739613946494)	('>100', 1.460463319397878)	('>500', 1.9433751396994907)	('>1k', 15.590187231811473)	('>5k', 56.47667535907943)	('>10k+', 15.84392289967852)
