Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
012024-BEL-CBC-T1-559-MCAV_S19_R2_16S	0.7016499589869412	90.09364043524647
012024-BEL-CBC-T2-591-PAST_S16_R2_16S	0.3127171646977068	28.126095432545956
012024-BEL-CBC-T2-595-PAST_S86_R2_16S	0.2363974610222106	8.07288486593055
012024-BEL-CBC-T2-599-MCAV_S81_R2_16S	2.03893761585347	88.94925857952063
012024-BEL-CBC-T4-665-MCAV_S24_R2_16S	0.6392823194161621	84.06149660594146
012024-BEL-CBC-T4-669-MCAV_S23_R2_16S	0.6502234179990755	82.89459648457405
022024-BEL-CBC-T2-805-SSID_S12_R2_16S	6.5574515368187996	56.957094646228086
022024-BEL-CBC-T2-806-SSID_S55_R2_16S	1.15463600522738	51.004513557144286
022024-BEL-CBC-T2-809-MCAV_S69_R2_16S	2.0365182898153638	88.35588828943567
022024-BEL-CBC-T2-810-SSID_S57_R2_16S	1.0803711194940382	48.955439065529134
022024-BEL-CBC-T2-811-PAST_S76_R2_16S	1.6518736127314877	83.78631744732736
022024-BEL-CBC-T2-812-PAST_S1_R2_16S	4.325605067210682	84.2398114764966
022024-BEL-CBC-T2-813-MCAV_S79_R2_16S	1.7202704747320996	74.53398552174224
022024-BEL-CBC-T2-815-OFAV_S66_R2_16S	2.1129115213187903	88.66897003743404
022024-BEL-CBC-T3-844-OFAV_S48_R2_16S	1.879470218356297	80.15638132856292
022024-BEL-CBC-T3-847-PAST_S17_R2_16S	0.38969233917729723	45.48570843850196
022024-BEL-CBC-T3-848-MCAV_S7_R2_16S	5.761348869906056	88.76328739109131
022024-BEL-CBC-T3-854-PAST_S62_R2_16S	1.0604429272554707	47.58887443435632
022024-BEL-CBC-T4-870-MCAV_S5_R2_16S	5.627199618615927	85.94831684960441
022024-BEL-CBC-T4-873-MCAV_S51_R2_16S	2.036975122899563	87.69465362578033
042024-BEL-CBC-T1-928-OANN_S21_R2_16S	0.6370991169132983	82.39536800266308
042024-BEL-CBC-T2-1027-PAST_S73_R2_16S	1.3993703054416031	82.95046785510844
042024-BEL-CBC-T2-1034-SSID_S44_R2_16S	0.20321906412638976	1.7823957140937174
042024-BEL-CBC-T3-944-SSID_S70_R2_16S	1.02129148899598	43.96596178259529
042024-BEL-CBC-T3-946-OFAV_S13_R2_16S	4.9507464360482505	85.02205662446414
042024-BEL-CBC-T3-955-OFAV_S30_R2_16S	0.38160587765499854	16.465805699435307
042024-BEL-CBC-T4-1041-MCAV_S39_R2_16S	0.22292657917307537	10.511090028318025
042024-BEL-CBC-T4-1042-OFAV_S34_R2_16S	0.25457509542030893	7.516556451573889
042024-BEL-CBC-T4-1044-PSTR_S6_R2_16S	5.208442095341835	83.66947260890547
042024-BEL-CBC-T4-1045-MCAV_S54_R2_16S	2.081338586384969	91.11005932020235
052022-BEL-CBC-T1-1-PAST_S74_R2_16S	1.695905284934228	89.38954161645265
052022-BEL-CBC-T2-12-MCAV_S18_R2_16S	0.44844313085873516	53.164025208633525
052022-BEL-CBC-T2-3-SSID_S25_R2_16S	0.3335053402335201	0.0
052022-BEL-CBC-T2-5-PAST_S40_R2_16S	0.2797718490980589	0.0
052022-BEL-CBC-T3-1-MCAV_S83_R2_16S	0.21569441166547607	13.793671485571004
052022-BEL-CBC-T3-15-PSTR_S94_R2_16S	0.19862516839959932	7.438836401948255
062019-BEL-CBC-T1-5-SSID_S91_R2_16S	0.18018738182595317	1.8941291051971292
062019-BEL-CBC-T2-17-SSID_S4_R2_16S	9.42170686706261	67.01911033897618
062019-BEL-CBC-T2-21-PAST_S29_R2_16S	0.41790786564235083	48.940092664176184
062019-BEL-CBC-T2-23-MCAV_S64_R2_16S	1.920942272259713	83.6218024800208
062019-BEL-CBC-T3-5-SSID_S37_R2_16S	0.22800601875739537	0.11419097806687359
062024-BEL-CBC-T1-1350-PSTR_S41_R2_16S	0.19952081208470884	11.47552460213522
062024-BEL-CBC-T3-1424-PAST_S67_R2_16S	1.0424198522423396	44.987303521835166
062024-BEL-CBC-T3-1427-MCAV_S84_R2_16S	0.20913090523609956	12.47555791127247
062024-BEL-CBC-T3-1436-MCAV_S47_R2_16S	1.7578394060756743	78.28302359664131
062024-BEL-CBC-T4-1473-PSTR_S90_R2_16S	0.19886829268292683	10.581541463414638
082024-BEL-CBC-T1-1481-PSTR_S15_R2_16S	0.6035515493286973	73.44738418384483
082024-BEL-CBC-T2-1508-SSID_S14_R2_16S	2.0341057515778704	56.01639393460956
082024-BEL-CBC-T2-1511-SSID_S80_R2_16S	0.67314745751219	49.24409608995029
082024-BEL-CBC-T2-1512-PAST_S63_R2_16S	1.4835479151280333	68.50732184205812
082024-BEL-CBC-T3-1553-MCAV_S42_R2_16S	0.23623171733119647	13.077835474823765
082024-BEL-CBC-T3-1556-OFAV_S77_R2_16S	2.1281919058805556	90.12099161557704
082024-BEL-CBC-T3-1557-PAST_S27_R2_16S	0.4812193280483201	59.33607021517557
092023-BEL-CBC-T1-173-SSID_S75_R2_16S	0.24754176794729374	11.933080544220678
092023-BEL-CBC-T1-174-MCAV_S95_R2_16S	0.21538700052838236	7.754169316488375
092023-BEL-CBC-T2-175-PAST_S56_R2_16S	0.425176690152487	68.999400216687
092023-BEL-CBC-T2-179-SSID_S33_R2_16S	0.23235700012743032	0.0
092023-BEL-CBC-T2-183-MCAV_S11_R2_16S	0.5874589553422924	43.12549818274137
092023-BEL-CBC-T3-174-OFAV_S3_R2_16S	4.14102315196816	76.05882638450713
092023-BEL-CBC-T3-175-MCAV_S78_R2_16S	0.8128062278905729	36.01383880941901
092023-BEL-CBC-T3-177-SSID_S89_R2_16S	0.1740966185178047	0.5378615472390242
092023-BEL-CBC-T3-182-MCAV_S87_R2_16S	0.2612264559322751	0.10870874194041852
092023-BEL-CBC-T4-95-OFAV_S58_R2_16S	1.6348860006956962	70.54230702336906
092023-BEL-CBC-T4-96-MCAV_S36_R2_16S	0.2725293811811892	0.0
112023-BEL-CBC-T1-274-PAST_S2_R2_16S	4.877170209313646	57.198604575693636
112023-BEL-CBC-T1-275-SSID_S85_R2_16S	0.2106542026799958	0.10269811899109726
112023-BEL-CBC-T2-305-PAST_S68_R2_16S	1.51365008825295	65.8186021091111
112023-BEL-CBC-T2-306-MCAV_S53_R2_16S	1.9403382036256938	85.58593649459061
112023-BEL-CBC-T2-313-SSID_S32_R2_16S	0.18758385370943964	2.6119567797967083
112023-BEL-CBC-T2-314-SSID_S93_R2_16S	0.21334801147654825	0.12448425274202812
112023-BEL-CBC-T3-353-MCAV_S35_R2_16S	0.21672836936095513	13.549724119564438
112023-BEL-CBC-T3-354-PSTR_S26_R2_16S	0.6849067853027438	89.27115277157651
112023-BEL-CBC-T3-357-OFAV_S10_R2_16S	5.436369086261615	83.82329239839191
112023-BEL-CBC-T3-359-PAST_S38_R2_16S	0.2193193223158986	0.0
112023-BEL-CBC-T4-397-PSTR_S20_R2_16S	0.6782740025912787	89.07635875076953
